Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-10-19T21:50:00+02:00,-0.99,-0.99,-0.05,0.06,24.0,24.0,24.0,0.0,1789.89,1678.93,1827.92,23.15,4883.84,3012.33,8267.28,1038.99,909.95,524.64,1562.56,202.45,16.07,-2.42,35.46,8.31,910.17,525.47,1562.56,202.29,1.0,1.0,1.0,0.0,1789.04,1678.09,1827.17,23.16,35.56,35.2,35.9,0.15,38.05,37.8,38.25,0.09,59.79,58.5,61.2,0.56,76.7,76.1,77.3,0.32,78.03,77.6,78.3,0.16,62.01,61.7,62.45,0.12,67.01,66.4,67.3,0.08,164.16,155.85,165.73,3.55,21.9,21.7,22.0,0.09,8.77,5.48,13.51,1.3,8.25,4.91,12.38,1.22,8.51,5.27,12.94,1.24,149.38,132.58,203.05,9.74,-6.44,-26.73,37.32,9.81,-6.44,-26.73,37.32,9.81,,,,,17.84,17.6,18.1,0.09,50.01,49.98,50.03,0.01,704.61,702.91,707.56,1.05,17.07,16.01,17.45,0.22,31.6,31.6,31.6,0.0
R80711,10,2017-10-19T22:00:00+02:00,-0.97,-0.99,-0.49,0.11,24.0,24.0,24.0,0.0,1794.72,1718.48,1836.86,16.28,5481.5,3328.33,9387.77,1420.03,1024.05,592.32,1768.01,270.73,13.6,-15.76,35.01,9.58,1024.23,593.01,1768.03,270.59,1.0,1.0,1.0,0.0,1793.88,1717.65,1836.11,16.29,35.22,34.75,35.6,0.14,37.82,37.6,38.1,0.09,58.59,57.45,59.8,0.35000000000000003,76.41,75.9,77.3,0.34,77.77,77.45,78.1,0.14,62.2,61.65,62.7,0.17,67.06,66.7,67.5,0.17,155.85,155.85,155.85,0.0,21.71,21.65,21.9,0.04,8.81,5.34,12.19,1.31,8.5,5.49,12.72,1.3900000000000001,8.65,5.41,12.29,1.32,157.63,125.01,198.79,11.15,1.76,-30.84,42.94,11.15,1.76,-30.84,42.94,11.15,,,,,17.84,17.6,18.1,0.09,49.97,49.94,50.03,0.02,703.95,702.27,705.33,0.5,17.12,16.37,17.54,0.16,31.6,31.5,31.6,0.01
R80711,10,2017-10-19T22:10:00+02:00,-0.85,-0.99,0.0,0.29,24.0,24.0,24.0,0.0,1800.15,1775.47,1829.27,9.03,7431.2,5092.12,9860.45,965.98,1391.48,945.68,1851.04,182.16,3.13,-15.95,26.16,7.69,1391.51,945.99,1851.05,182.14,1.0,1.0,1.0,0.0,1799.3,1774.45,1828.31,9.03,34.98,34.6,35.4,0.14,37.7,37.5,37.9,0.06,60.1,58.65,61.45,0.58,77.73,77.05,78.4,0.30000000000000004,78.4,78.0,78.7,0.18,62.77,62.3,63.25,0.18,67.71,67.2,68.1,0.17,155.85,155.85,155.85,0.0,21.83,21.7,21.9,0.08,10.17,6.8100000000000005,13.83,1.23,9.94,6.66,13.42,1.19,10.06,6.78,13.45,1.17,161.09,136.02,181.15,171.65,5.29,-19.83,25.29,171.65,5.29,-19.83,25.29,171.65,,,,,17.91,17.8,18.2,0.12,49.99,49.95,50.02,0.01,705.34,703.12,706.94,0.78,17.17,16.91,17.46,0.09,31.6,31.5,31.6,0.01
R80711,10,2017-10-19T22:20:00+02:00,-0.9500000000000001,-0.99,-0.42,0.14,24.0,24.0,24.0,0.0,1800.09,1778.65,1821.89,7.35,6513.09,4573.32,9273.8,1005.85,1219.61,853.98,1732.61,189.3,6.11,-12.37,26.6,7.85,1219.66,854.11,1732.62,189.27,1.0,-1.0,1.0,0.0,1799.22,1777.53,1820.83,7.36,34.85,34.55,35.2,0.11,37.69,37.5,37.85,0.05,61.17,60.2,62.25,0.35000000000000003,78.23,77.8,78.55,0.16,78.85,78.6,79.0,0.1,63.12,62.8,63.6,0.11,68.06,67.8,68.3,0.06,155.85,155.85,155.85,0.0,21.67,21.6,21.9,0.06,9.31,6.38,12.82,1.16,9.14,6.33,12.9,1.18,9.23,6.68,12.76,1.13,163.04,128.16,217.11,10.67,7.16,-27.7,61.26,10.67,7.16,-27.7,61.26,10.67,,,,,17.58,17.3,17.9,0.15,50.0,49.97,50.01,0.01,709.67,700.95,712.89,3.8,17.17,16.95,17.4,0.07,31.6,31.6,31.7,0.01
R80711,10,2017-10-19T22:30:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1800.79,1781.38,1818.26,6.78,6034.83,4163.61,7961.56,797.75,1131.32,773.47,1502.04,151.25,15.67,-4.49,48.7,9.02,1131.48,773.83,1502.07,151.15,1.0,1.0,1.0,0.0,1799.93,1780.3,1817.34,6.78,34.73,34.45,35.2,0.11,37.68,37.5,37.8,0.06,60.59,59.65,61.5,0.30000000000000004,78.0,77.7,78.25,0.11,78.96,78.8,79.0,0.06,63.22,62.8,63.9,0.12,68.16,67.95,68.4,0.09,155.85,155.85,155.85,0.0,21.5,21.4,21.6,0.09,8.98,6.23,12.27,1.05,8.83,6.06,12.51,1.1,8.9,6.15,11.83,1.03,163.26,132.94,191.7,9.95,7.36,-22.91,35.85,9.95,7.36,-22.91,35.85,9.95,,,,,17.19,17.0,17.3,0.1,50.01,49.98,50.03,0.01,712.27,709.95,715.83,1.16,17.18,16.97,17.36,0.07,31.6,31.6,31.7,0.01
R80711,10,2017-10-19T22:40:00+02:00,-0.98,-0.99,-0.45,0.09,24.0,24.0,24.0,0.0,1794.29,1734.0,1825.11,15.87,5134.51,3417.25,9505.7,1237.66,959.55,613.82,1797.14,237.21,23.36,-2.93,53.47,11.68,959.93,614.48,1797.16,237.16,1.0,-1.0,1.0,0.0,1793.43,1733.06,1824.2,15.88,34.61,34.3,34.9,0.11,37.6,37.45,37.8,0.09,60.09,58.65,61.35,0.53,77.75,77.05,78.4,0.37,78.94,78.6,79.2,0.16,63.29,62.75,63.8,0.14,68.24,68.0,68.5,0.11,157.34,155.85,164.63,3.24,21.33,21.1,21.4,0.08,8.42,5.42,13.19,1.32,8.3,5.59,13.19,1.27,8.36,5.5,12.94,1.26,173.24,131.05,197.5,10.98,8.63,-24.8,41.65,11.55,8.63,-24.8,41.65,11.55,,,,,16.98,16.8,17.3,0.11,50.01,49.99,50.03,0.01,715.91,712.11,718.42,1.48,17.12,16.53,17.43,0.15,31.6,31.6,31.7,0.01
R80711,10,2017-10-19T22:50:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1800.71,1780.2,1824.69,7.73,5460.17,3725.89,7490.6,795.61,1022.51,692.6,1408.22,151.24,6.79,-14.3,29.11,9.11,1022.58,692.94,1408.26,151.18,1.0,1.0,1.0,0.0,1799.86,1779.15,1823.72,7.73,34.45,34.1,34.8,0.11,37.45,37.2,37.7,0.06,59.03,58.35,60.1,0.29,77.41,77.1,77.7,0.13,78.79,78.7,79.0,0.07,63.2,62.9,63.85,0.13,68.22,67.95,68.45,0.09,164.63,164.63,164.63,0.0,21.17,21.1,21.3,0.08,8.53,6.09,11.35,1.01,8.24,5.63,11.33,0.99,8.39,6.03,11.22,0.96,166.45,139.2,209.29,9.65,1.81,-25.43,44.66,9.65,1.81,-25.43,44.66,9.65,,,,,17.02,16.8,17.1,0.07,50.01,49.98,50.03,0.01,714.3,711.45,716.6,1.11,17.18,16.98,17.42,0.08,31.6,31.6,31.6,0.0
R80711,10,2017-10-19T23:00:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1789.59,1702.68,1816.76,23.4,4704.6,3202.08,6944.4,862.24,875.98,566.87,1311.62,168.33,12.73,-7.94,31.23,8.25,876.14,567.47,1311.62,168.21,1.0,1.0,1.0,0.0,1788.73,1701.88,1816.13,23.41,34.29,34.0,34.6,0.12,37.3,37.15,37.5,0.09,58.45,57.3,59.85,0.46,77.26,76.7,77.7,0.25,78.81,78.45,79.1,0.13,63.25,62.85,63.7,0.11,68.26,68.05,68.8,0.09,164.63,164.63,164.63,0.0,21.15,21.0,21.3,0.08,8.07,5.04,11.24,1.09,7.86,5.3,11.18,1.06,7.96,5.26,10.83,1.04,170.37,142.76,245.17,10.84,5.74,-21.87,80.53,10.84,5.74,-21.87,80.53,10.84,,,,,17.08,17.0,17.1,0.04,49.97,49.94,50.0,0.01,715.07,712.73,716.95,0.99,17.07,16.22,17.34,0.22,31.61,31.6,31.8,0.02
R80711,10,2017-10-19T23:10:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1758.03,1624.75,1811.85,47.39,3848.54,2930.97,5321.91,516.15,702.37,487.41,1001.52,111.36,15.55,-4.58,38.92,8.49,702.62,488.03,1001.52,111.18,1.0,-1.0,1.0,0.0,1757.16,1623.83,1810.97,47.42,34.12,33.8,34.45,0.12,37.1,36.85,37.4,0.1,57.11,55.55,58.2,0.45,76.42,75.9,77.0,0.24,78.26,77.9,78.7,0.17,63.03,62.55,63.5,0.15,68.02,67.35,68.3,0.09,164.63,164.63,164.63,0.0,20.97,20.9,21.1,0.09,7.51,5.18,10.15,0.91,7.45,4.72,10.48,0.96,7.48,5.11,10.12,0.9,174.33,350.33,215.61,13.28,9.71,-174.3,50.97,13.28,9.71,-174.3,50.97,13.28,,,,,17.09,17.0,17.3,0.08,49.99,49.97,50.01,0.01,713.18,710.96,714.57,0.6000000000000001,16.77,15.48,17.3,0.45,31.6,31.6,31.7,0.01
R80711,10,2017-10-19T23:20:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1746.42,1568.2,1815.83,54.83,3850.17,2692.93,6094.0,687.2,697.63,431.06,1145.59,144.68,10.2,-15.16,25.68,7.63,697.77,431.76,1145.62,144.58,1.0,-1.0,1.0,0.0,1745.53,1567.36,1814.8,54.84,33.9,33.4,34.2,0.12,36.81,36.5,37.1,0.1,55.93,54.7,57.05,0.41000000000000003,75.82,75.3,76.25,0.21,77.74,77.4,78.1,0.17,62.79,62.4,65.15,0.16,67.81,67.45,68.1,0.1,168.66,164.63,169.02,1.2,20.9,20.9,21.0,0.01,7.48,5.14,10.87,1.13,7.42,5.13,11.08,1.18,7.45,5.17,10.89,1.13,178.04,135.88,229.39,12.65,9.01,-33.14,60.37,12.72,9.01,-33.14,60.37,12.72,,,,,17.29,17.1,17.5,0.12,50.01,49.99,50.03,0.01,713.24,711.3,715.59,1.08,16.66,14.94,17.33,0.53,31.5,31.4,31.6,0.09
R80711,10,2017-10-19T23:30:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1719.44,1504.08,1824.47,91.99,3996.5,2520.69,6633.25,1055.41,718.38,383.04,1256.42,225.62,9.18,-14.07,28.43,10.89,718.59,383.93,1256.48,225.42,1.0,-1.0,1.0,0.0,1718.58,1503.15,1823.56,92.03,33.99,33.4,35.1,0.38,36.75,36.35,37.4,0.24,55.04,54.0,56.25,0.39,75.36,74.4,76.65,0.5700000000000001,77.23,76.5,78.15,0.48,62.92,61.85,64.05,0.53,67.64,67.2,68.05,0.17,177.96,169.02,189.88,10.1,23.54,20.8,27.25,2.24,7.74,4.6,11.17,1.35,7.51,4.96,11.69,1.22,7.62,4.93,11.43,1.25,194.93,121.96,222.05,11.97,5.02,-47.06,46.96,14.43,5.02,-47.06,46.96,14.43,,,,,17.39,17.1,17.8,0.19,50.0,49.97,50.02,0.01,712.89,710.62,715.17,0.85,16.4,14.32,17.39,0.88,31.44,31.35,31.6,0.07
R80711,10,2017-10-19T23:40:00+02:00,-0.98,-0.99,-0.19,0.07,24.0,24.0,24.0,0.0,1754.81,1577.73,1838.79,58.42,4511.53,2721.44,8720.17,1403.17,828.78,435.57,1664.87,280.64,17.64,-7.15,38.94,10.13,829.08,436.33,1664.89,280.49,1.0,1.0,1.0,0.0,1753.95,1576.8,1837.9,58.44,36.6,34.75,38.45,0.96,38.15,37.2,39.1,0.49,56.76,55.15,58.95,0.8300000000000001,76.8,76.05,78.1,0.54,78.16,77.7,78.8,0.27,64.06,63.55,65.0,0.34,68.1,67.75,68.6,0.19,189.88,189.88,189.88,0.0,28.7,27.2,30.3,0.91,8.29,4.68,13.2,1.65,7.82,4.42,12.77,1.58,8.06,4.67,12.79,1.5899999999999999,186.48,158.82,236.21,10.55,-3.37,-31.05,46.33,10.55,-3.37,-31.05,46.33,10.55,,,,,17.65,17.5,17.9,0.14,50.0,49.98,50.02,0.01,712.19,710.61,713.97,0.62,16.74,15.05,17.55,0.56,31.73,31.6,31.85,0.09
R80711,10,2017-10-19T23:50:00+02:00,-0.98,-0.99,0.38,0.12,24.0,24.0,24.0,0.0,1792.67,1707.36,1826.83,22.48,5166.0,3122.63,10043.1,1246.44,967.75,560.66,1902.12,239.92,32.03,-12.84,58.42,12.02,968.48,562.97,1902.17,239.46,1.0,1.0,0.99,0.0,1791.81,1706.49,1826.11,22.49,39.9,38.0,41.6,0.9400000000000001,39.8,38.9,40.6,0.48,59.98,57.95,62.2,0.87,78.48,77.8,79.35,0.33,79.29,78.8,79.8,0.2,65.1,64.5,65.95,0.25,68.8,68.35,69.3,0.19,189.88,189.88,189.88,0.0,31.26,30.3,32.3,0.63,8.81,4.54,12.95,1.29,8.32,4.54,12.42,1.3,8.57,4.54,12.69,1.27,187.32,157.48,253.7,10.9,-2.5300000000000002,-32.4,63.82,10.9,-2.5300000000000002,-32.4,63.82,10.9,,,,,17.9,17.6,18.1,0.09,50.02,49.99,50.03,0.01,712.68,710.85,715.57,0.88,17.1,16.26,17.45,0.22,31.92,31.8,32.1,0.07
R80711,10,2017-10-20T00:00:00+02:00,-0.9500000000000001,-0.99,0.38,0.17,24.0,24.0,24.0,0.0,1790.9,1553.81,1832.23,33.57,5499.5,2583.12,10059.4,1491.26,1029.69,409.71,1893.44,286.01,27.34,-12.7,70.07,16.62,1030.33,412.18,1893.48,285.51,1.0,1.0,0.99,0.0,1790.04,1552.91,1831.36,33.57,43.07,41.4,44.8,0.9,41.37,40.5,42.3,0.45,63.43,61.1,65.65,1.0,79.83,79.2,80.4,0.30000000000000004,80.09,79.7,80.4,0.22,66.02,65.4,66.8,0.28,69.5,69.0,69.95,0.2,189.88,189.88,189.88,0.0,33.02,32.3,33.8,0.48,8.97,4.71,14.02,1.67,8.55,4.82,13.29,1.54,8.76,4.77,13.64,1.58,189.73,151.11,228.24,12.09,-0.18,-38.77,38.37,12.09,-0.18,-38.77,38.37,12.09,,,,,18.14,18.0,18.2,0.05,49.98,49.94,50.02,0.02,712.09,709.38,715.13,0.99,17.08,14.82,17.49,0.32,32.15,32.0,32.3,0.05
R80711,10,2017-10-20T00:10:00+02:00,-0.92,-0.99,0.0,0.21,24.0,24.0,24.0,0.0,1793.25,1554.75,1835.21,30.79,6095.93,2774.28,9402.9,1550.35,1139.99,436.11,1758.31,295.98,22.44,-13.09,59.25,15.65,1140.42,438.45,1758.31,295.59,1.0,1.0,0.99,0.0,1792.4,1553.91,1834.38,30.82,44.76,43.8,45.45,0.36,42.12,41.7,42.5,0.16,66.2,64.5,67.75,0.75,80.06,79.6,80.5,0.21,80.31,80.1,80.5,0.09,65.26,64.75,66.65,0.35000000000000003,69.9,69.6,70.2,0.09,189.88,189.88,189.88,0.0,27.92,25.25,33.8,2.37,9.24,6.0,13.79,1.65,8.79,4.46,12.68,1.58,9.02,5.23,12.96,1.58,190.6,158.96,225.73,11.2,0.71,-30.91,35.85,11.2,0.71,-30.91,35.85,11.2,,,,,18.21,18.1,18.4,0.08,50.0,49.98,50.01,0.01,711.78,710.1,713.59,0.73,17.11,14.79,17.53,0.30000000000000004,32.23,32.1,32.4,0.07
R80711,10,2017-10-20T00:20:00+02:00,-0.99,-0.99,0.16,0.08,24.0,24.0,24.0,0.0,1793.0,1705.9,1831.8,18.09,4869.75,3165.6,8892.66,1116.56,910.57,564.98,1689.03,214.47,37.63,5.9,67.72,13.56,911.6,568.38,1689.04,213.84,1.0,1.0,0.99,0.0,1792.13,1705.0,1830.96,18.1,43.13,42.1,44.1,0.53,41.48,41.0,42.0,0.21,65.84,64.4,67.55,0.61,79.18,78.75,79.95,0.31,80.15,79.9,80.4,0.16,64.79,64.35,65.3,0.14,69.79,69.4,70.5,0.11,189.88,189.88,189.88,0.0,24.26,23.6,25.3,0.48,8.49,4.94,14.12,1.52,8.05,5.23,12.77,1.3900000000000001,8.27,5.17,13.39,1.43,187.12,153.86,265.04,11.23,-2.73,-36.02,75.16,11.23,-2.73,-36.02,75.16,11.23,,,,,18.24,18.1,18.4,0.07,50.01,49.99,50.03,0.01,714.18,711.77,716.07,0.96,17.1,16.26,17.48,0.17,32.11,32.1,32.2,0.02
R80711,10,2017-10-20T00:30:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1757.55,1534.07,1821.07,62.88,4193.91,2526.78,6884.79,972.55,769.5,395.4,1300.28,199.9,33.95,-1.97,56.91,10.73,770.46,399.37,1300.29,199.41,1.0,1.0,0.99,0.0,1756.67,1533.12,1820.4,62.9,41.49,40.5,42.5,0.46,40.78,40.3,41.3,0.19,63.98,62.45,65.6,0.66,78.28,77.2,78.9,0.35000000000000003,79.65,78.8,80.1,0.23,64.48,63.8,65.0,0.19,69.52,69.1,69.8,0.12,189.88,189.88,189.88,0.0,23.29,23.0,23.6,0.17,7.96,5.07,11.93,1.27,7.59,5.08,11.37,1.19,7.77,5.11,11.57,1.2,188.18,141.18,230.06,10.45,-1.71,-48.69,40.18,10.45,-1.71,-48.69,40.18,10.45,,,,,18.18,18.1,18.3,0.04,49.99,49.97,50.01,0.01,714.86,712.47,717.08,0.8200000000000001,16.76,14.62,17.38,0.6000000000000001,32.02,31.9,32.1,0.08
R80711,10,2017-10-20T00:40:00+02:00,-0.99,-0.99,-0.51,0.04,24.0,24.0,24.0,0.0,1760.64,1568.22,1824.02,67.89,5159.59,2661.24,7856.28,1542.76,952.03,432.91,1485.42,309.83,26.73,-2.66,60.69,14.04,952.73,435.34,1485.44,309.16,1.0,1.0,0.99,0.0,1759.79,1567.27,1823.04,67.92,40.02,39.25,41.0,0.42,40.15,39.7,40.6,0.2,62.14,61.0,63.25,0.41000000000000003,77.42,76.5,78.5,0.55,78.85,78.2,79.6,0.38,64.1,63.65,64.75,0.19,69.25,68.9,69.6,0.16,189.88,189.88,189.88,0.0,22.81,22.6,23.0,0.12,9.03,5.31,13.25,1.71,8.38,4.89,12.41,1.57,8.7,5.18,12.77,1.62,184.4,160.24,230.96,9.16,-5.49,-29.64,41.08,9.16,-5.49,-29.64,41.08,9.16,,,,,18.11,17.9,18.2,0.04,50.0,49.98,50.02,0.01,716.51,709.35,720.98,2.24,16.79,14.94,17.41,0.65,31.9,31.9,32.1,0.02
R80711,10,2017-10-20T00:50:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1797.42,1758.44,1822.01,9.96,4886.55,3453.57,6999.45,885.91,912.65,628.06,1315.81,169.79,2.91,-13.82,24.47,6.19,912.68,628.15,1315.81,169.78,1.0,-1.0,1.0,0.0,1796.58,1757.61,1821.09,9.96,38.81,38.1,39.55,0.32,39.57,39.2,39.95,0.16,61.76,60.2,63.0,0.58,78.09,77.65,78.5,0.23,79.7,79.5,79.9,0.11,64.32,63.95,65.0,0.13,69.44,69.15,69.8,0.08,189.88,189.88,189.88,0.0,22.48,22.3,22.6,0.12,8.88,6.35,12.38,1.12,8.23,5.54,11.31,1.04,8.56,6.22,11.68,1.05,182.76,170.65,234.84,70.7,-7.11,-19.23,44.96,70.7,-7.11,-19.23,44.96,70.7,,,,,17.89,17.6,18.1,0.15,50.01,49.98,50.02,0.01,708.39,706.63,711.74,0.81,17.15,16.76,17.39,0.1,31.9,31.9,32.0,0.0
R80711,10,2017-10-20T01:00:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1749.81,1560.1,1818.22,66.76,4054.17,2720.92,6426.92,806.44,737.55,434.38,1212.54,171.69,2.86,-16.59,17.76,7.0,737.6,434.61,1212.62,171.65,1.0,-1.0,1.0,0.0,1748.93,1559.19,1817.13,66.79,37.78,37.1,38.5,0.30000000000000004,39.07,38.6,39.45,0.16,59.91,58.7,61.6,0.65,77.25,76.55,78.0,0.38,79.04,78.3,79.6,0.4,64.03,63.4,64.55,0.16,69.15,68.8,69.55,0.14,179.77,177.8,189.88,4.36,22.07,21.9,22.3,0.13,7.78,4.42,11.5,1.17,7.35,4.68,11.53,1.1,7.5600000000000005,4.77,11.42,1.11,175.55,146.21,233.13,10.59,-2.2800000000000002,-31.59,55.33,11.21,-2.2800000000000002,-31.59,55.33,11.21,,,,,17.53,17.3,17.8,0.09,49.98,49.95,50.01,0.01,709.85,707.25,712.42,1.12,16.69,14.85,17.36,0.64,31.88,31.8,31.9,0.04
R80711,10,2017-10-20T01:10:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1663.99,1521.14,1791.24,65.55,3231.32,2590.42,4408.56,313.12,551.99,398.03,814.44,78.28,6.79,-8.38,14.14,3.4,552.05,398.19,814.47,78.25,1.0,-1.0,1.0,0.0,1663.09,1520.18,1790.55,65.57,36.86,36.15,37.65,0.31,38.51,38.1,38.95,0.18,58.03,55.95,59.85,0.67,76.08,75.1,77.1,0.49,78.08,77.2,79.0,0.44,63.49,62.9,64.3,0.26,68.72,68.2,69.2,0.2,177.8,177.8,177.8,0.0,21.71,21.5,21.9,0.11,6.98,4.74,10.19,0.81,6.6,4.43,9.67,0.79,6.79,4.74,9.43,0.76,174.9,148.71,210.53,9.89,-2.88,-29.09,32.72,9.89,-2.88,-29.09,32.72,9.89,,,,,17.23,17.0,17.5,0.1,50.0,49.98,50.01,0.01,703.94,701.69,711.6,2.5,15.87,14.48,17.12,0.63,31.8,31.7,31.85,0.01
R80711,10,2017-10-20T01:20:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1586.82,1489.18,1759.33,56.89,2937.73,2498.18,3797.63,240.47,473.11,370.02,686.91,60.32,8.25,0.19,16.35,3.54,473.23,370.28,686.91,60.25,1.0,-1.0,1.0,0.0,1585.92,1488.29,1758.58,56.9,35.93,35.25,36.7,0.29,37.84,37.3,38.35,0.24,55.88,53.9,57.9,0.71,74.2,73.45,75.55,0.37,76.29,75.8,77.3,0.33,62.65,62.25,63.25,0.17,68.0,67.45,68.5,0.17,177.8,177.8,177.8,0.0,21.39,21.3,21.9,0.11,6.89,4.98,9.05,0.74,6.46,4.57,9.18,0.6900000000000001,6.68,4.83,8.96,0.6900000000000001,172.65,140.32,212.35,9.55,-5.14,-37.48,34.55,9.55,-5.14,-37.48,34.55,9.55,,,,,16.98,16.8,17.1,0.07,50.01,49.99,50.02,0.01,702.84,701.61,704.58,0.53,15.12,14.17,16.79,0.55,31.66,31.6,31.8,0.08
R80711,10,2017-10-20T01:30:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1630.8,1482.59,1773.26,61.92,3096.08,2493.85,3861.69,284.49,518.34,366.01,706.55,70.14,10.08,1.43,19.05,3.26,518.47,366.38,706.56,70.06,1.0,1.0,1.0,0.0,1629.91,1481.63,1772.3,61.94,36.06,35.1,37.4,0.6000000000000001,37.83,37.2,38.55,0.36,54.79,53.6,55.8,0.37,74.17,73.45,74.85,0.33,76.36,75.9,76.8,0.24,63.26,62.25,63.95,0.37,67.81,67.35,68.05,0.1,177.8,177.8,177.8,0.0,25.92,21.9,28.3,1.78,6.9,4.77,10.48,0.79,6.51,4.66,9.76,0.78,6.7,4.88,10.12,0.76,173.22,133.35,206.43,9.54,-4.62,-44.46,28.63,9.54,-4.62,-44.46,28.63,9.54,,,,,16.97,16.8,17.1,0.08,50.0,49.98,50.02,0.01,701.64,700.1,703.41,0.66,15.55,14.11,16.93,0.6000000000000001,31.72,31.6,31.85,0.1
R80711,10,2017-10-20T01:40:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1685.05,1517.51,1803.23,67.34,3367.6,2566.86,4934.16,414.3,587.11,392.93,923.45,98.65,9.1,-2.88,20.97,4.51,587.21,393.42,923.47,98.58,1.0,-1.0,1.0,0.0,1684.2,1516.58,1802.4,67.37,38.62,37.05,40.15,0.8,39.16,38.4,39.95,0.4,56.13,54.3,57.85,0.65,75.17,74.5,76.5,0.39,77.05,76.6,77.9,0.31,63.99,63.5,64.75,0.23,68.04,67.65,68.6,0.11,177.8,177.8,177.8,0.0,29.65,28.3,31.0,0.75,7.14,4.88,10.12,0.86,6.63,4.55,9.68,0.8,6.89,4.72,9.9,0.8,171.59,139.67,208.01,8.9,-6.21,-38.14,30.21,8.9,-6.21,-38.14,30.21,8.9,,,,,16.9,16.7,17.05,0.1,50.01,49.98,50.03,0.01,700.82,699.05,703.4,0.79,16.07,14.45,17.21,0.65,31.88,31.8,31.9,0.03
R80711,10,2017-10-20T01:50:00+02:00,-0.99,-0.99,-0.99,0.0,24.0,24.0,24.0,0.0,1732.27,1573.02,1814.95,68.35,3806.89,2747.58,6437.49,800.0,686.93,441.26,1215.1,169.55,5.5600000000000005,-14.53,20.78,6.01,687.0,441.53,1215.14,169.51,1.0,-1.0,1.0,0.0,1731.45,1572.24,1813.95,68.4,41.36,39.85,42.9,0.79,40.51,39.8,41.25,0.37,58.5,56.25,60.25,0.8,76.87,75.9,77.5,0.45,78.37,77.7,78.8,0.32,64.83,64.2,65.45,0.24,68.56,68.1,68.95,0.19,177.8,177.8,177.8,0.0,31.76,30.95,32.4,0.48,7.59,5.17,11.25,1.12,7.1,4.75,10.55,1.04,7.35,5.0,10.9,1.06,173.58,150.6,221.71,9.84,-4.23,-27.21,43.91,9.84,-4.23,-27.21,43.91,9.84,,,,,16.93,16.7,17.1,0.1,50.01,49.99,50.02,0.01,701.01,698.78,702.63,0.64,16.52,14.97,17.33,0.66,32.01,31.9,32.1,0.09
