#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NAV2,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,MHz,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt
0.0,4935.0,5504.8,5656.6,5745.7,5.800000000000182,1.1,29.84,122.85,124.575,116.9,373.41,73.97000000000003,1417.81,1491.78,1444.18,1469.09,9.29,23.19,73.51,166.94,2437.5,386.72,42.5,1416.37,1425.95,1452.04,1458.87,9.2,23.27,73.02,174.35,2450.5,42.12,44.54,135.78,NaN,220.7,15.0,12.0,124.27,-0.0,48.3092537,-96.963356,2.9,109.15,109.1,0.37,14.5,NaN,0.97,-47.85,NaN,138.0,86.66,218.1,27.8,14.0,235.13,35.4,-63.6,23.13
0.0,4933.0,5505.8,5654.4,5743.5,13.899999999999636,1.1,29.84,122.85,124.575,116.9,373.66,77.62999999999988,1415.18,1492.81,1443.12,1470.27,9.37,23.33,73.2,166.97,2436.7,386.87,46.940000000000055,1415.23,1428.11,1449.56,1462.17,9.26,23.49,72.87,174.31,2452.4,42.16,44.69,138.97,NaN,212.4,30.5,18.0,124.38,-0.02,48.308712,-96.9638901,2.9,109.15,109.1,0.42,14.5,NaN,0.21,-47.5,NaN,138.0,86.85,210.1,27.8,19.0,164.2,-102.4,-65.1,22.55
0.0,4929.0,5504.8,5650.3,5739.4,16.199999999999818,1.1,29.84,122.85,124.575,116.9,373.94,77.43999999999983,1417.16,1494.6,1441.91,1471.02,9.32,22.87,73.5,167.07,2442.1,387.08,50.1099999999999,1413.48,1433.27,1448.13,1463.59,9.19,23.42,72.8,174.56,2451.8,42.13,44.57,142.31,NaN,204.3,26.0,16.0,124.62,-0.0,48.3081169,-96.9643021,2.9,109.15,109.1,0.42,14.5,NaN,-0.02,-48.38,NaN,138.0,86.7,202.1,27.8,18.0,82.52,-232.3,-66.4,21.91
0.0,4924.0,5498.8,5645.5,5734.7,13.300000000000182,1.1,29.84,122.85,124.575,116.9,374.23,76.53999999999996,1419.0,1495.54,1443.29,1471.11,9.33,23.16,73.66,167.2,2438.5,387.24,48.23000000000002,1415.87,1435.08,1450.05,1464.1,9.19,23.45,72.68,174.65,2457.2,41.93,44.65,145.69,NaN,195.8,30.5,17.0,124.99,-0.02,48.3074646,-96.9645996,2.9,109.15,109.1,0.44,14.5,NaN,-0.59,-47.86,NaN,138.0,86.58,194.3,27.8,18.0,-82.86,-342.5,-67.6,21.22
0.0,4919.0,5492.8,5640.4,5729.5,5.300000000000182,1.0,29.84,122.85,124.575,116.9,374.45,74.20000000000005,1420.33,1494.53,1442.5,1473.83,9.34,23.34,73.51,167.21,2441.7,387.36,48.67000000000007,1416.07,1434.4,1448.97,1464.74,9.17,23.56,73.0,174.64,2453.5,42.22,44.39,148.98,NaN,186.5,23.5,16.0,125.41,-0.01,48.3067741,-96.9647598,2.9,109.15,109.1,0.57,14.5,NaN,-0.24,-47.99,NaN,139.0,86.61,186.2,27.8,18.0,-213.39,-409.4,-68.5,20.48
0.0,4911.0,5482.8,5632.5,5721.6,-8.799999999999272,1.0,29.84,122.85,124.575,116.9,374.71,76.18000000000006,1420.33,1496.51,1443.94,1476.25,9.29,22.89,73.72,167.25,2441.0,387.54,50.319999999999936,1414.43,1436.42,1450.35,1464.75,9.11,23.43,72.87,174.57,2453.4,42.33,44.4,152.14,NaN,177.2,18.5,14.0,125.86,-0.01,48.3060799,-96.9647751,2.9,109.15,109.1,0.62,14.5,NaN,0.65,-47.99,NaN,139.0,86.72999999999999,177.8,27.8,17.0,-358.27,-326.8,-69.2,19.68
0.0,4906.0,5479.8,5627.7,5716.8,-18.5,1.0,29.84,122.85,124.575,116.9,375.0,83.11999999999989,1418.99,1502.11,1446.52,1477.71,9.28,23.22,73.45,167.32,2441.2,387.73,49.600000000000136,1414.29,1439.67,1454.49,1463.89,9.02,23.6,73.14,174.45,2452.8,42.25,44.63,154.87,NaN,167.9,17.0,14.0,126.25,-0.02,48.3053741,-96.9646454,2.9,109.15,109.1,0.6,14.5,NaN,0.78,-48.11,NaN,140.0,86.88,169.4,27.8,16.0,-394.2,-181.1,-69.6,18.85
0.0,4906.0,5477.8,5627.1,5716.2,-22.199999999999818,0.9,29.84,122.85,124.575,116.9,375.32,85.6099999999999,1419.0,1504.61,1448.33,1479.54,9.26,23.38,73.49,167.32,2440.3,387.9,49.450000000000045,1413.32,1439.12,1456.16,1462.77,9.08,23.36,72.76,174.35,2453.5,42.42,44.65,157.0,NaN,158.6,17.5,13.0,126.58,0.01,48.3046684,-96.9643478,2.9,109.15,109.1,0.62,14.5,NaN,1.33,-49.25,NaN,140.0,87.07,161.1,27.8,16.0,-274.9,-82.7,-69.5,17.99
0.0,4905.0,5475.8,5626.5,5715.6,-27.699999999999818,1.0,29.84,122.85,124.575,116.9,375.54,80.80000000000018,1423.08,1503.88,1448.26,1481.69,9.24,22.91,73.54,167.35,2440.2,388.1,49.539999999999964,1413.45,1438.41,1455.59,1462.99,9.11,23.58,72.83,174.23,2453.4,42.42,44.72,158.62,NaN,148.8,18.0,13.0,126.78,-0.03,48.3040009,-96.9638901,2.9,109.15,109.1,0.62,14.5,NaN,1.47,-49.72,NaN,140.0,87.14,152.7,27.8,16.0,-216.65,11.8,-69.0,17.13
0.0,4907.0,5476.8,5628.4,5717.5,-26.899999999999636,1.1,29.84,122.85,124.575,116.9,375.83,75.89999999999986,1426.65,1502.55,1448.78,1482.64,9.25,23.22,73.62,167.46,2438.5,388.31,48.340000000000146,1415.61,1437.98,1454.99,1463.95,9.12,23.33,72.81,174.29,2451.1,42.53,44.53,159.69,NaN,139.3,17.5,12.0,126.8,-0.01,48.3033791,-96.9632874,2.9,109.15,109.1,0.6,14.5,NaN,1.83,-50.15,NaN,140.0,87.06,144.3,27.8,16.0,-125.35,98.4,-67.9,16.3
0.0,4910.0,5477.8,5630.9,5720.0,-25.699999999999818,1.1,29.84,122.85,124.575,116.9,376.12,75.20000000000005,1427.31,1502.51,1447.73,1483.54,9.33,23.38,73.32,167.41,2435.9,388.51,49.33999999999992,1415.99,1439.69,1454.5,1465.33,9.18,23.54,72.64,174.26,2450.9,42.48,44.66,160.15,NaN,129.6,18.0,12.0,126.7,-0.02,48.3028183,-96.9625626,2.9,109.15,109.1,0.59,14.5,NaN,1.86,-50.75,NaN,140.0,87.13999999999999,135.9,27.8,16.0,-41.18,153.5,-66.1,15.52
0.0,4913.0,5480.8,5633.9,5723.1,-20.399999999999636,1.1,29.84,122.85,124.575,116.9,376.35,76.16000000000008,1427.25,1503.41,1446.51,1482.62,9.38,22.96,73.67,167.55,2435.2,388.7,50.549999999999955,1416.73,1439.39,1455.39,1467.28,9.2,23.55,72.98,174.31,2450.0,42.3,44.53,160.11,NaN,120.1,13.5,12.0,126.49,-0.01,48.3023376,-96.9617081,2.9,109.15,109.1,0.55,14.5,NaN,1.6,-49.68,NaN,140.0,86.83,127.7,27.8,16.0,40.57,169.3,-63.7,14.83
0.0,4915.0,5484.8,5636.7,5725.8,-13.599999999999454,1.0,29.84,122.85,124.575,116.9,376.61,76.69000000000005,1428.58,1505.27,1448.3,1480.76,9.43,23.16,73.66,167.64,2435.9,388.94,51.09999999999991,1415.75,1439.9,1456.36,1466.85,9.29,23.46,72.68,174.34,2447.9,42.53,44.16,159.61,NaN,110.8,14.0,12.0,126.24,-0.03,48.3019409,-96.9607697,2.9,109.15,109.1,0.56,14.5,NaN,1.78,-48.53,NaN,140.0,86.69,119.5,27.8,16.0,131.11,165.4,-60.6,14.28
0.0,4919.0,5486.8,5640.2,5729.3,-5.399999999999636,1.0,29.84,122.85,124.575,116.9,376.9,81.5,1426.45,1507.95,1450.84,1479.29,9.45,23.34,73.42,167.63,2433.7,389.12,50.51999999999998,1415.35,1440.81,1456.94,1465.87,9.3,23.61,72.88,174.35,2449.5,42.56,44.41,158.6,NaN,102.1,31.5,19.0,126.06,0.0,48.3016357,-96.9597702,2.9,109.15,109.1,0.52,14.5,NaN,2.21,-50.68,NaN,139.0,86.97,111.5,27.8,22.0,170.39,181.1,-57.0,13.89
0.0,4921.0,5485.8,5642.8,5731.9,2.399999999999636,1.0,29.84,122.85,124.575,116.9,377.17,83.11000000000013,1423.28,1506.39,1451.62,1478.35,9.46,23.25,73.42,167.65,2435.4,389.37,51.649999999999864,1413.46,1441.31,1456.04,1465.11,9.37,23.32,72.95,174.35,2450.2,42.29,45.19,157.16,NaN,92.9,32.0,20.0,125.83,0.0,48.3014336,-96.958725,2.9,109.15,109.1,0.52,14.5,NaN,1.91,-49.76,NaN,139.0,87.47999999999999,103.4,27.8,22.0,85.77,153.5,-53.0,13.7
0.0,4923.0,5490.8,5644.7,5733.8,12.199999999999818,1.0,29.84,122.85,124.575,116.9,377.43,83.94000000000005,1420.33,1504.27,1453.37,1479.36,9.51,22.95,73.51,167.64,2434.3,389.54,51.8599999999999,1413.75,1438.86,1455.13,1465.61,9.34,23.56,72.92,174.55,2448.4,42.12,45.0,155.37,NaN,83.5,32.0,20.0,125.52,-0.03,48.3013306,-96.9576569,2.9,109.15,109.1,0.51,14.5,NaN,1.61,-49.21,NaN,139.0,87.12,95.3,27.8,23.0,104.55,114.2,-48.9,13.72
0.0,4925.0,5491.8,5646.1,5735.2,18.399999999999636,1.0,29.84,122.85,124.575,116.9,377.65,79.75,1422.68,1502.43,1451.77,1481.16,9.5,23.26,73.54,167.73,2436.9,389.76,51.3900000000001,1415.01,1437.12,1453.54,1466.4,9.32,23.48,73.02,174.54,2448.2,41.98,44.89,153.23,NaN,74.8,32.5,20.0,125.36,0.01,48.3013344,-96.9565964,2.9,109.15,109.1,0.52,14.5,NaN,1.87,-49.1,NaN,139.0,86.87,87.2,27.8,24.0,122.92,86.6,-44.9,13.95
0.0,4929.0,5493.8,5650.7,5739.8,23.600000000000364,1.0,29.84,122.85,124.575,116.9,377.91,74.87000000000012,1425.02,1499.89,1450.88,1480.32,9.48,23.37,73.45,167.7,2436.1,389.99,51.950000000000045,1417.01,1435.85,1449.66,1468.96,9.35,23.47,72.74,174.49,2448.1,42.07,45.09,150.8,NaN,65.8,121.0,NaN,125.3,-0.02,48.301445,-96.9555511,2.9,109.15,109.1,0.47,14.5,NaN,1.23,-49.3,NaN,139.0,87.16,79.1,27.8,NaN,106.63,63.0,-41.3,14.37
0.0,4927.0,5495.8,5647.9,5737.0,21.399999999999636,1.0,29.84,122.85,124.575,116.9,378.16,74.98000000000002,1423.29,1498.27,1450.31,1480.56,9.5,22.88,73.73,167.69,2435.6,390.14,50.149999999999864,1418.44,1435.16,1450.5,1468.59,9.31,23.61,72.95,174.51,2449.0,42.16,44.98,148.28,NaN,57.1,18.0,17.0,125.3,-0.01,48.3016243,-96.9545593,2.9,109.15,109.1,0.48,14.5,NaN,1.02,-49.16,NaN,139.0,87.13999999999999,70.8,27.8,20.0,111.14,-15.7,-38.2,14.96
0.0,4924.0,5494.8,5645.4,5734.5,17.0,1.0,29.84,122.85,124.575,116.9,378.4,78.05999999999995,1420.99,1499.05,1450.95,1480.85,9.44,23.21,73.75,167.78,2435.9,390.36,50.72000000000003,1417.51,1435.19,1450.91,1468.23,9.35,23.34,72.88,174.58,2448.9,42.39,45.11,145.56,NaN,48.3,17.0,17.0,125.41,-0.01,48.3019028,-96.9536438,2.9,109.15,109.1,0.49,14.5,NaN,0.88,-48.97,NaN,139.0,87.5,62.5,27.8,18.0,58.24,-86.6,-35.7,15.68
0.0,4922.0,5492.8,5643.4,5732.5,12.5,1.0,29.84,122.85,124.575,116.9,378.62,78.82999999999993,1420.9,1499.73,1449.86,1479.61,9.4,23.37,73.41,167.76,2436.9,390.58,52.36000000000013,1417.6,1435.28,1450.14,1469.96,9.29,23.57,72.85,174.54,2451.5,42.19,45.18,142.62,NaN,39.0,45.5,31.0,125.54,-0.01,48.3022461,-96.9528503,2.9,109.15,109.1,0.55,14.5,NaN,0.87,-48.55,NaN,139.0,87.37,54.4,27.8,22.0,-18.06,-129.9,-33.8,16.5
0.0,4917.0,5488.8,5641.8,5730.9,7.799999999999272,1.0,29.84,122.85,124.575,116.9,378.87,80.18999999999983,1420.42,1500.61,1449.26,1481.22,9.37,23.0,73.67,167.89,2436.6,390.77,46.18999999999983,1420.14,1434.12,1450.66,1466.33,9.2,23.37,72.85,174.62,2448.5,42.37,44.94,139.47,NaN,29.8,18.5,16.0,125.65,-0.0,48.3026848,-96.9521103,2.9,109.15,109.1,0.56,14.5,NaN,1.27,-48.5,NaN,139.0,87.31,45.3,27.8,17.0,-95.65,-94.5,-32.6,17.39
0.0,4918.0,5488.8,5642.5,5731.6,5.800000000000182,1.0,29.84,122.85,124.575,116.9,379.11,77.90999999999985,1421.89,1499.8,1449.34,1485.0,9.41,23.15,73.89,167.95,2438.8,391.02,44.74000000000001,1421.05,1434.05,1451.71,1465.79,9.24,23.52,72.81,174.65,2450.9,42.22,44.88,136.21,NaN,21.0,22.5,16.0,125.74,-0.01,48.3031769,-96.9515228,2.9,109.15,109.1,0.51,14.5,NaN,1.27,-48.23,NaN,139.0,87.1,36.2,27.8,18.0,-106.39,-39.4,-31.9,18.34
0.0,4921.0,5488.8,5645.2,5734.3,5.0,1.1,29.84,122.85,124.575,116.9,379.36,78.41999999999985,1422.45,1500.87,1449.88,1486.23,9.42,23.34,73.73,167.89,2438.9,391.21,48.419999999999845,1420.43,1432.45,1452.21,1468.85,9.26,23.58,72.89,174.63,2451.8,42.07,44.79,133.08,NaN,12.2,19.5,16.0,125.83,-0.02,48.3037071,-96.9510651,2.9,109.15,109.1,0.49,14.5,NaN,1.13,-44.54,NaN,139.0,86.86,27.2,27.8,18.0,-74.92,-15.7,-31.6,19.29
0.0,4917.0,5490.8,5641.6,5730.7,-1.199999999999818,1.0,29.84,122.85,124.575,116.9,379.58,77.5,1422.73,1500.23,1449.1,1484.71,9.53,23.13,73.65,167.97,2435.0,391.43,50.13999999999987,1419.88,1431.67,1452.12,1470.02,9.33,23.44,72.81,174.64,2454.9,42.48,43.21,130.51,NaN,7.2,17.0,14.0,125.9,-0.03,48.3042641,-96.9507217,2.9,109.15,109.1,0.12,14.5,NaN,1.12,-27.56,NaN,139.0,85.69,19.1,27.8,19.0,-25.57,74.8,-31.8,20.24
0.0,4920.0,5504.8,5644.2,5733.3,-0.5,1.1,29.84,122.85,124.575,116.9,379.83,73.1400000000001,1423.07,1496.21,1444.97,1481.03,9.92,21.9,73.43,167.9,2409.5,391.65,46.62999999999988,1420.66,1432.2,1452.91,1467.29,9.49,22.96,72.62,174.69,2434.6,41.67,41.82,129.27,NaN,5.1,14.0,13.0,126.2,-0.03,48.3048325,-96.9504623,2.9,109.15,109.1,-0.05,14.5,NaN,1.19,-2.87,NaN,140.0,83.49000000000001,14.6,27.8,17.0,236.31,126.0,-32.2,21.13
0.0,4921.0,5525.8,5645.2,5734.3,-0.8999999999996362,1.0,29.84,122.85,124.575,116.9,380.07,60.65000000000009,1419.27,1479.92,1439.17,1472.5,10.16,21.66,73.66,168.06,2430.8,391.9,41.08999999999992,1420.67,1424.49,1448.03,1461.76,9.43,22.34,72.62,174.7,2448.9,41.35,41.21,128.99,NaN,5.3,14.0,12.0,126.89,-0.08,48.3054085,-96.9501953,2.9,109.15,109.1,-0.02,14.5,NaN,0.93,13.47,NaN,140.0,82.56,13.9,27.8,16.0,646.53,66.9,-32.7,21.94
0.0,4922.0,5530.8,5646.0,5735.2,-4.600000000000364,0.9,29.84,122.85,124.575,116.9,380.25,54.5,1414.96,1469.46,1434.19,1464.04,9.68,21.65,73.64,168.11,2439.5,392.12,38.069999999999936,1418.88,1421.52,1443.31,1456.95,9.38,22.33,72.82,174.66,2447.6,41.67,41.37,129.52,NaN,10.0,13.5,12.0,127.85,0.01,48.3059731,-96.9499054,2.9,109.15,109.1,0.15,14.5,NaN,0.98,26.17,NaN,141.0,83.03999999999999,15.8,27.8,16.0,672.68,47.2,-33.1,22.67
0.0,4924.0,5526.8,5648.3,5737.4,0.3999999999996362,1.0,29.84,122.85,124.575,116.9,380.45,47.92000000000007,1413.21,1461.13,1432.37,1458.3,9.33,21.5,73.68,168.18,2434.4,392.33,37.75,1420.31,1417.11,1441.61,1454.86,9.14,22.42,73.03,174.62,2446.2,41.49,41.82,130.67,NaN,14.1,13.0,12.0,128.63,-0.05,48.30653,-96.9495621,2.9,109.15,109.1,0.25,14.5,NaN,2.44,35.73,NaN,142.0,83.31,20.1,27.8,16.0,404.74,114.2,-33.6,23.28
0.0,4928.0,5531.8,5651.9,5741.0,6.5,1.2,29.84,122.85,124.575,116.9,380.59,43.87000000000012,1412.78,1456.65,1431.36,1455.41,9.12,21.34,73.85,168.12,2435.8,392.55,37.180000000000064,1420.86,1416.26,1440.8,1453.44,8.98,22.14,72.6,174.5,2444.6,41.81,41.75,132.26,NaN,20.9,13.0,12.0,128.86,0.0,48.3070717,-96.9491119,2.9,109.15,109.1,0.17,14.5,NaN,1.36,41.82,NaN,143.0,83.56,25.8,27.8,16.0,247.94,200.8,-33.9,23.77
0.0,4928.0,5536.8,5652.3,5741.5,9.0,1.1,29.84,122.85,124.575,116.9,380.77,40.99000000000001,1414.69,1455.68,1431.45,1454.15,9.07,22.1,73.66,168.07,2447.3,392.7,34.460000000000036,1421.21,1418.34,1441.52,1452.8,8.92,22.71,72.95,174.4,2457.8,41.64,42.48,134.32,NaN,27.6,13.5,12.0,128.92,-0.01,48.307579,-96.9485779,2.9,109.15,109.1,0.34,14.5,NaN,1.0,48.04,NaN,143.0,84.12,32.1,27.8,17.0,236.69,43.3,-34.1,24.13
0.0,4926.0,5536.8,5649.8,5739.0,8.100000000000364,1.1,29.84,122.85,124.575,116.9,380.89,41.930000000000064,1418.51,1460.44,1434.79,1456.69,9.04,22.26,73.97,168.04,2444.6,392.85,33.57999999999993,1421.16,1420.76,1445.48,1454.34,8.77,22.67,72.87,174.35,2449.5,41.8,42.61,137.04,NaN,34.8,17.5,14.0,128.78,-0.03,48.3080521,-96.947937,2.9,109.15,109.1,0.34,14.5,NaN,0.83,47.04,NaN,143.0,84.41,39.6,27.8,18.0,158.84,-149.6,-34.2,24.36
0.0,4920.0,5531.8,5644.2,5733.4,1.7999999999992724,1.0,29.84,122.85,124.575,116.9,381.04,45.919999999999845,1418.42,1464.34,1436.14,1458.32,8.94,22.31,73.99,167.88,2439.7,392.99,39.97000000000003,1416.7,1430.67,1447.81,1456.67,8.79,22.92,72.71,174.27,2453.3,41.88,42.57,140.21,NaN,43.3,19.0,14.0,128.81,-0.01,48.3084679,-96.9471893,2.9,109.15,109.1,0.36,14.5,NaN,-0.79,49.22,NaN,143.0,84.45,47.1,27.8,18.0,7.1,-291.3,-34.3,24.46
0.0,4912.0,5522.8,5636.1,5725.3,-9.0,1.0,29.84,122.85,124.575,116.9,381.18,48.75,1417.1,1465.85,1436.09,1459.52,8.95,22.55,73.68,167.82,2440.5,393.14,47.690000000000055,1408.31,1447.18,1450.23,1456.0,8.71,22.95,72.9,174.16,2454.8,41.75,43.52,143.49,NaN,53.0,18.0,13.0,129.07,0.0,48.3088264,-96.9463501,2.9,109.15,109.1,0.71,14.5,NaN,-0.18,48.43,NaN,143.0,85.27000000000001,54.8,27.8,18.0,-160.92,-464.6,-34.3,24.42
0.0,4907.0,5505.8,5631.1,5720.2,-10.5,1.0,29.84,122.85,124.575,116.9,381.32,51.5,1417.83,1469.33,1436.0,1462.2,8.85,22.36,73.79,167.78,2440.8,393.27,62.67000000000007,1398.57,1461.24,1447.85,1456.43,8.6,22.95,72.72,174.03,2454.5,41.73,43.75,147.01,NaN,62.2,18.5,13.0,129.24,-0.02,48.3090935,-96.9454041,2.9,109.15,109.1,0.64,14.5,NaN,1.15,46.74,NaN,143.0,85.47999999999999,63.7,27.8,18.0,-525.08,-318.9,-34.3,24.23
0.0,4906.0,5504.8,5630.5,5719.6,-13.699999999999818,1.0,29.84,122.85,124.575,116.9,381.14,54.100000000000136,1418.32,1472.42,1437.84,1462.05,8.89,22.36,73.89,167.67,2438.4,393.09,76.25,1393.35,1469.6,1447.38,1454.19,8.63,23.08,72.94,174.06,2453.5,41.73,43.86,150.12,NaN,70.9,18.5,13.0,129.2,-0.01,48.309269,-96.944397,2.9,109.15,109.1,0.62,14.5,NaN,2.05,46.94,NaN,143.0,85.59,72.3,27.8,18.0,-515.39,-59.1,-34.4,23.9
0.0,4908.0,5507.8,5632.6,5721.7,-12.600000000000364,1.1,29.84,122.85,124.575,116.9,381.27,54.30000000000018,1419.37,1473.67,1440.28,1461.88,9.0,22.6,73.72,167.53,2438.6,393.05,79.85000000000014,1392.78,1472.63,1445.1,1453.65,8.68,22.93,72.69,173.97,2453.5,41.69,43.86,152.53,NaN,79.5,18.5,13.0,129.26,-0.01,48.3093567,-96.9433517,2.9,109.15,109.1,0.52,14.5,NaN,2.21,47.21,NaN,143.0,85.55,80.5,27.8,18.0,-279.05,118.1,-34.6,23.46
0.0,4912.0,5512.8,5636.5,5725.6,-9.599999999999454,1.0,29.84,122.85,124.575,116.9,381.39,55.59999999999991,1419.69,1475.29,1440.06,1464.57,9.1,22.44,73.81,167.5,2437.2,393.33,78.72000000000003,1393.05,1471.77,1443.42,1453.44,8.8,23.08,72.9,173.96,2449.7,41.6,44.09,154.48,NaN,88.0,18.5,13.0,129.42,-0.0,48.3093376,-96.9422684,2.9,109.15,109.1,0.51,14.5,NaN,2.35,46.31,NaN,143.0,85.69,88.3,27.8,17.0,-26.4,212.6,-35.0,22.93
0.0,4918.0,5515.8,5642.7,5731.8,-5.599999999999454,1.1,29.84,122.85,124.575,116.9,381.18,53.97000000000003,1418.73,1472.7,1438.49,1463.89,9.12,22.33,73.8,167.55,2433.6,392.99,77.58000000000015,1394.3,1471.88,1443.28,1450.29,8.83,22.8,72.65,173.95,2450.4,41.6,44.3,156.01,NaN,95.7,18.5,12.0,129.45,-0.01,48.309227,-96.9412003,2.9,109.15,109.1,0.35,14.5,NaN,2.31,45.2,NaN,143.0,85.9,95.9,27.8,16.0,101.81,295.3,-35.4,22.34
0.0,4922.0,5524.8,5645.9,5735.0,-6.0,1.1,29.84,122.85,124.575,116.9,381.29,50.919999999999845,1420.69,1471.61,1438.99,1463.43,9.21,22.52,73.57,167.59,2431.4,393.1,74.24000000000001,1395.45,1469.69,1444.27,1448.56,9.01,22.98,72.59,173.98,2448.5,41.68,44.04,157.2,NaN,102.8,18.0,12.0,129.28,-0.02,48.3090363,-96.9401474,2.9,109.15,109.1,0.34,14.5,NaN,1.94,44.12,NaN,143.0,85.72,102.6,27.8,16.0,279.4,271.7,-36.1,21.72
0.0,4925.0,5523.8,5649.3,5738.4,-3.100000000000364,1.1,29.84,122.85,124.575,116.9,381.46,47.649999999999864,1422.46,1470.11,1440.56,1462.4,9.18,22.6,73.64,167.57,2431.7,393.22,59.1099999999999,1400.7,1459.81,1444.45,1449.68,9.01,22.91,72.73,174.1,2450.7,41.71,43.96,158.11,NaN,110.2,18.0,12.0,129.01,-0.02,48.3087616,-96.9391251,2.9,109.15,109.1,0.39,14.5,NaN,2.22,47.58,NaN,143.0,85.67,109.1,27.8,16.0,214.0,192.9,-36.9,21.09
0.0,4927.0,5529.8,5651.3,5740.5,1.5,1.0,29.84,122.85,124.575,116.9,381.67,45.63999999999987,1422.4,1468.04,1438.63,1460.99,9.22,22.14,73.78,167.58,2433.9,393.35,44.05000000000018,1406.33,1450.38,1446.1,1448.68,8.96,22.89,72.51,174.2,2449.7,41.84,43.39,158.85,NaN,118.3,13.0,12.0,128.57,-0.02,48.3084068,-96.9381561,2.9,109.15,109.1,0.37,14.5,NaN,1.47,49.19,NaN,142.0,85.23,115.9,27.8,15.0,220.5,110.2,-37.9,20.47
0.0,4926.0,5528.8,5650.5,5739.6,6.200000000000728,1.0,29.84,122.85,124.575,116.9,381.81,44.350000000000136,1421.11,1465.46,1437.2,1460.44,9.18,22.39,73.98,167.68,2432.3,393.51,38.3900000000001,1411.62,1444.66,1450.01,1447.51,8.96,23.02,72.91,174.18,2448.1,41.73,43.78,159.41,NaN,127.8,12.5,14.0,128.39,0.0,48.3079758,-96.9372635,2.9,109.15,109.1,0.57,14.5,NaN,1.13,48.93,NaN,142.0,85.50999999999999,123.1,27.8,16.0,186.15,-31.5,-39.2,19.87
0.0,4924.0,5520.8,5651.2,5740.3,15.0,1.2,29.84,122.85,124.575,116.9,382.0,47.430000000000064,1418.35,1465.78,1437.08,1460.82,9.06,22.54,73.57,167.57,2433.8,393.67,39.289999999999964,1413.97,1439.66,1453.26,1447.97,8.86,22.74,72.93,174.21,2448.0,41.57,44.3,159.65,NaN,136.7,11.5,13.0,128.19,-0.01,48.3074646,-96.9364548,2.9,109.15,109.1,0.57,14.5,NaN,2.01,46.46,NaN,142.0,85.87,130.8,27.8,15.0,-55.66,-15.7,-40.7,19.32
0.0,4918.0,5521.8,5645.8,5734.9,14.699999999999818,1.0,29.84,122.85,124.575,116.9,382.16,46.819999999999936,1418.01,1464.83,1435.67,1459.63,9.03,22.52,73.71,167.56,2431.6,393.79,37.88000000000011,1414.57,1438.8,1452.45,1449.68,8.82,22.96,72.71,174.16,2445.6,41.63,44.06,159.34,NaN,144.9,12.0,12.0,127.8,-0.03,48.3069,-96.9357529,2.9,109.15,109.1,0.49,14.5,NaN,2.37,47.01,NaN,141.0,85.69,138.5,27.8,16.0,-137.05,102.4,-42.6,18.83
0.0,4920.0,5525.8,5647.1,5736.2,16.599999999999454,1.0,29.84,122.85,124.575,116.9,382.26,45.450000000000045,1417.95,1463.4,1434.88,1458.66,9.08,22.15,74.01,167.49,2434.4,393.95,34.340000000000146,1417.09,1437.68,1451.43,1449.98,8.88,22.91,72.86,174.06,2446.6,41.69,43.89,158.58,NaN,153.3,11.5,12.0,127.52,0.0,48.3062744,-96.9351807,2.9,109.15,109.1,0.44,14.5,NaN,2.13,46.12,NaN,141.0,85.58,145.9,27.8,14.0,-4.35,161.4,-44.6,18.44
0.0,4924.0,5528.8,5651.3,5740.4,18.699999999999818,1.0,29.84,122.85,124.575,116.9,382.42,42.76999999999998,1419.35,1462.12,1434.13,1457.18,9.14,22.45,73.76,167.5,2432.8,394.09,33.26999999999998,1418.07,1435.54,1451.34,1450.67,8.95,22.87,72.61,174.0,2448.4,41.65,44.37,157.45,NaN,161.2,13.0,12.0,127.38,-0.01,48.3056068,-96.9347458,2.9,109.15,109.1,0.42,14.5,NaN,2.27,45.4,NaN,141.0,86.02,153.0,27.8,14.0,82.71,181.1,-46.9,18.15
