AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_MAP,E1_OilP,E1_OilT,E1_RPM,E2_CHT1,E2_EGT1,E2_EGT2,E2_EGT3,E2_EGT4,E2_FFlow,E2_OilP,E2_OilT,E2_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
2526.00000,3235.10000,3291.40000,3379.10000,29.78000,381.78000,1311.62000,1399.52000,1351.54000,1380.86000,12.81000,25.20000,75.52000,164.81000,2528.60000,374.72000,1240.24000,1348.49000,1308.90000,1342.83000,13.15000,73.35000,168.28000,2533.30000,48.32000,54.00000,103.98000,105.09000,0.00000,0.01000,23.20000,5.46000,-0.38000,113.00000,652.05000,712.60000,-145.50000,17.52000
2538.00000,3246.10000,3303.90000,3391.60000,29.78000,381.91000,1311.03000,1400.58000,1354.28000,1379.67000,12.84000,25.12000,75.51000,164.83000,2529.50000,374.94000,1239.60000,1347.72000,1311.47000,1340.85000,13.17000,73.04000,168.26000,2531.60000,48.22000,54.00000,104.03000,105.08000,0.01000,-0.00000,23.20000,5.44000,-0.56000,113.00000,655.85000,720.50000,-145.40000,17.46000
2550.00000,3258.10000,3316.10000,3403.90000,29.78000,382.00000,1309.73000,1400.02000,1355.99000,1378.76000,12.90000,25.05000,75.51000,164.86000,2528.30000,375.11000,1238.94000,1346.45000,1312.54000,1340.87000,13.14000,73.04000,168.33000,2533.50000,48.12000,54.00000,104.13000,105.07000,0.01000,0.00000,23.20000,5.49000,-0.58000,113.00000,670.98000,724.40000,-145.20000,17.39000
2563.00000,3269.10000,3328.20000,3416.00000,29.78000,382.11000,1308.46000,1401.69000,1356.52000,1376.20000,12.75000,25.06000,75.61000,164.90000,2530.90000,375.27000,1238.64000,1344.79000,1312.18000,1340.86000,13.19000,73.13000,168.39000,2533.70000,48.11000,54.00000,104.19000,105.26000,0.02000,-0.02000,23.20000,5.48000,-0.42000,114.00000,672.02000,712.60000,-145.10000,17.34000
2575.00000,3281.10000,3340.20000,3428.00000,29.78000,382.17000,1308.64000,1402.68000,1355.64000,1374.11000,12.84000,25.08000,75.57000,164.85000,2530.10000,375.47000,1236.85000,1347.95000,1309.88000,1340.71000,13.17000,73.24000,168.41000,2532.50000,48.02000,54.00000,104.25000,105.01000,0.01000,-0.01000,23.20000,5.50000,-0.49000,113.00000,672.00000,704.70000,-144.90000,17.28000
2585.00000,3291.10000,3350.60000,3438.30000,29.78000,382.31000,1307.90000,1402.28000,1352.01000,1375.11000,12.63000,25.09000,75.69000,164.92000,2528.40000,375.67000,1233.57000,1349.72000,1310.47000,1340.79000,13.03000,73.15000,168.41000,2531.00000,48.10000,54.00000,104.33000,104.80000,0.00000,-0.03000,23.20000,5.43000,-0.49000,113.00000,659.98000,696.90000,-144.70000,17.23000
2595.00000,3303.10000,3361.00000,3448.70000,29.78000,382.41000,1308.09000,1401.72000,1348.49000,1376.78000,12.68000,25.10000,75.49000,164.88000,2525.20000,375.86000,1234.58000,1349.71000,1311.04000,1340.79000,12.99000,73.38000,168.44000,2528.90000,48.24000,54.00000,104.40000,104.98000,0.00000,0.01000,23.20000,5.42000,-0.30000,113.00000,657.96000,681.10000,-144.50000,17.19000
2606.00000,3314.10000,3371.60000,3459.40000,29.78000,382.50000,1308.31000,1399.74000,1346.37000,1376.53000,12.72000,25.12000,75.70000,164.94000,2530.40000,376.03000,1238.03000,1348.18000,1310.49000,1341.32000,13.16000,73.26000,168.43000,2530.90000,48.25000,54.00000,104.48000,104.94000,-0.00000,0.01000,23.20000,5.41000,-0.59000,113.00000,663.16000,673.20000,-144.30000,17.15000
2617.00000,3324.10000,3382.80000,3470.50000,29.78000,382.57000,1308.75000,1399.30000,1342.89000,1377.00000,12.65000,25.13000,75.42000,164.96000,2529.50000,376.23000,1239.53000,1349.49000,1307.71000,1341.37000,13.18000,73.34000,168.44000,2533.90000,48.35000,54.00000,104.58000,105.03000,0.00000,0.02000,23.20000,5.42000,-0.49000,113.00000,632.09000,677.20000,-144.10000,17.11000
2628.00000,3335.10000,3394.00000,3481.80000,29.78000,382.65000,1309.48000,1397.53000,1343.52000,1377.72000,12.56000,25.14000,75.42000,164.95000,2530.70000,376.35000,1236.83000,1350.60000,1306.89000,1339.67000,13.06000,73.14000,168.44000,2533.40000,48.28000,54.00000,104.66000,105.29000,-0.00000,0.01000,23.20000,5.44000,-0.47000,114.00000,634.78000,685.00000,-143.80000,17.08000
2640.00000,3345.10000,3405.50000,3493.30000,29.78000,382.77000,1307.92000,1397.24000,1345.76000,1376.54000,12.61000,25.16000,75.46000,165.07000,2526.70000,376.59000,1233.79000,1352.07000,1306.01000,1339.38000,13.15000,73.15000,168.54000,2530.30000,48.44000,54.00000,104.70000,105.42000,0.01000,0.01000,23.00000,5.50000,-0.25000,114.00000,624.91000,700.80000,-143.60000,17.04000
2653.00000,3358.10000,3418.50000,3506.20000,29.78000,382.84000,1308.93000,1398.55000,1346.08000,1374.96000,12.71000,25.16000,75.42000,165.01000,2528.50000,376.78000,1232.95000,1353.29000,1305.21000,1336.58000,13.18000,73.08000,168.64000,2532.90000,48.29000,54.00000,104.70000,105.52000,0.01000,0.01000,23.00000,5.56000,-0.37000,114.00000,658.69000,708.70000,-143.40000,17.02000
2666.00000,3368.10000,3431.90000,3519.60000,29.78000,382.89000,1309.14000,1398.18000,1344.60000,1375.66000,12.74000,25.14000,75.39000,165.17000,2528.10000,376.93000,1231.80000,1354.47000,1304.06000,1336.80000,13.26000,73.12000,168.68000,2530.20000,48.12000,54.00000,104.68000,105.17000,0.02000,-0.00000,23.00000,5.64000,-1.22000,114.00000,676.73000,724.40000,-143.10000,17.01000
2679.00000,3379.10000,3444.50000,3532.30000,29.78000,383.02000,1310.04000,1398.52000,1344.74000,1376.97000,12.57000,25.09000,75.35000,165.25000,2528.10000,377.12000,1228.97000,1354.02000,1300.60000,1339.02000,13.14000,73.24000,168.74000,2533.20000,48.07000,54.00000,104.70000,105.06000,0.01000,-0.01000,23.00000,5.53000,-1.00000,114.00000,657.40000,724.40000,-142.90000,17.01000
2690.00000,3391.10000,3456.10000,3543.90000,29.78000,383.08000,1310.84000,1398.48000,1345.96000,1375.59000,12.73000,25.02000,75.44000,165.32000,2528.60000,377.31000,1227.79000,1353.40000,1300.02000,1339.03000,13.07000,73.15000,168.81000,2529.90000,48.10000,54.00000,104.75000,105.10000,0.00000,-0.02000,23.00000,5.53000,-0.73000,114.00000,668.61000,716.50000,-142.60000,17.02000
2702.00000,3402.10000,3467.90000,3555.60000,29.78000,383.16000,1309.32000,1398.59000,1344.57000,1374.06000,12.81000,24.95000,75.45000,165.40000,2527.70000,377.48000,1227.09000,1352.50000,1300.87000,1339.15000,13.17000,73.43000,168.85000,2530.50000,48.10000,54.00000,104.79000,105.09000,0.01000,0.01000,23.00000,5.57000,-0.38000,114.00000,670.56000,696.90000,-142.30000,17.03000
2714.00000,3413.10000,3479.70000,3567.50000,29.78000,383.27000,1306.15000,1400.34000,1347.75000,1373.36000,12.77000,24.92000,75.40000,165.47000,2529.50000,377.63000,1228.55000,1354.40000,1300.24000,1340.20000,13.06000,73.39000,168.81000,2529.50000,48.01000,54.00000,104.81000,104.81000,-0.01000,0.00000,23.00000,5.55000,-0.55000,113.00000,664.88000,692.90000,-142.10000,17.05000
2724.00000,3424.10000,3489.80000,3577.50000,29.78000,383.35000,1305.44000,1398.95000,1348.07000,1374.79000,12.82000,24.91000,75.44000,165.40000,2525.60000,377.79000,1228.08000,1355.78000,1301.83000,1337.35000,13.03000,73.38000,168.81000,2531.70000,48.08000,54.00000,104.85000,104.70000,0.00000,0.00000,23.00000,5.57000,-0.40000,113.00000,641.51000,692.90000,-141.80000,17.07000
2735.00000,3434.10000,3500.60000,3588.40000,29.78000,383.43000,1306.59000,1396.89000,1349.63000,1375.53000,12.83000,24.93000,75.62000,165.45000,2530.70000,378.02000,1227.98000,1356.84000,1304.95000,1335.32000,13.00000,73.35000,168.79000,2530.50000,47.98000,54.00000,104.87000,104.67000,-0.01000,0.01000,23.00000,5.46000,-0.65000,113.00000,642.04000,704.70000,-141.50000,17.10000
2747.00000,3445.10000,3512.30000,3600.10000,29.78000,383.44000,1304.35000,1394.55000,1347.46000,1376.15000,12.90000,24.95000,75.50000,165.54000,2529.60000,378.16000,1228.39000,1355.13000,1306.28000,1335.00000,13.03000,73.17000,168.82000,2533.60000,48.15000,54.00000,104.91000,105.13000,-0.00000,-0.00000,23.00000,5.46000,-0.59000,114.00000,637.38000,716.50000,-141.20000,17.12000
2759.00000,3458.10000,3524.30000,3612.10000,29.78000,383.57000,1302.59000,1395.69000,1347.12000,1373.86000,12.77000,24.97000,75.45000,165.53000,2531.00000,378.36000,1230.68000,1352.60000,1306.19000,1335.52000,13.07000,73.29000,168.80000,2533.10000,48.13000,54.00000,104.93000,105.52000,0.02000,0.02000,22.80000,5.61000,-0.02000,114.00000,671.86000,724.40000,-140.90000,17.16000
2771.00000,3470.10000,3536.40000,3624.10000,29.78000,383.65000,1301.47000,1396.26000,1350.71000,1369.69000,12.73000,24.99000,75.40000,165.64000,2527.30000,378.54000,1230.94000,1350.72000,1305.97000,1335.48000,13.02000,73.05000,168.94000,2531.20000,47.95000,54.00000,104.91000,105.32000,0.01000,0.00000,22.80000,5.62000,-0.89000,114.00000,698.63000,732.30000,-140.70000,17.20000
2783.00000,3481.10000,3548.50000,3636.20000,29.78000,383.73000,1301.39000,1397.87000,1351.61000,1369.43000,12.81000,24.99000,75.39000,165.70000,2529.10000,378.74000,1230.73000,1349.38000,1306.66000,1336.96000,13.19000,73.12000,168.97000,2532.00000,47.91000,54.00000,104.89000,105.29000,0.02000,-0.03000,22.80000,5.64000,-0.87000,114.00000,692.40000,732.30000,-140.40000,17.25000
2796.00000,3493.10000,3561.60000,3649.40000,29.78000,383.75000,1302.24000,1398.62000,1351.07000,1370.27000,12.80000,25.00000,75.30000,165.61000,2526.80000,378.91000,1230.10000,1348.18000,1305.06000,1337.01000,13.27000,73.41000,169.00000,2530.80000,47.80000,54.00000,104.85000,105.16000,0.01000,-0.01000,22.80000,5.64000,-0.90000,114.00000,699.01000,716.50000,-140.10000,17.31000
2808.00000,3503.10000,3574.10000,3661.90000,29.78000,383.78000,1302.34000,1398.02000,1348.03000,1371.85000,12.95000,25.01000,75.36000,165.67000,2527.00000,379.08000,1228.12000,1349.93000,1304.58000,1337.04000,13.11000,73.07000,169.04000,2531.30000,48.04000,54.00000,104.85000,105.05000,0.01000,0.00000,22.80000,5.61000,-0.56000,114.00000,662.26000,704.70000,-139.90000,17.37000
2820.00000,3514.10000,3585.90000,3673.70000,29.78000,383.84000,1302.73000,1397.28000,1348.24000,1370.91000,12.99000,25.02000,75.13000,165.65000,2527.10000,379.20000,1229.15000,1350.09000,1305.71000,1336.95000,13.19000,73.25000,169.12000,2530.80000,48.15000,54.00000,104.85000,104.96000,0.00000,-0.00000,22.80000,5.57000,-0.36000,114.00000,650.72000,692.90000,-139.60000,17.43000
2832.00000,3526.10000,3597.60000,3685.40000,29.78000,383.88000,1302.39000,1396.91000,1348.66000,1368.92000,13.10000,25.01000,75.34000,165.74000,2528.50000,379.35000,1232.03000,1347.31000,1304.41000,1336.02000,13.06000,73.31000,169.18000,2531.80000,48.01000,54.00000,104.87000,104.92000,0.01000,-0.01000,22.80000,5.56000,-3.12000,114.00000,670.71000,692.90000,-139.40000,17.50000
2843.00000,3537.10000,3609.00000,3696.80000,29.78000,383.89000,1301.86000,1396.96000,1349.36000,1367.11000,13.03000,24.97000,75.50000,165.81000,2526.30000,379.50000,1231.23000,1345.80000,1306.56000,1332.66000,13.20000,73.13000,169.18000,2530.20000,47.75000,54.00000,105.01000,104.80000,0.01000,-0.01000,22.50000,5.49000,-6.58000,114.00000,671.96000,681.10000,-139.20000,17.57000
2855.00000,3547.10000,3620.10000,3708.00000,29.78000,383.93000,1302.13000,1396.85000,1349.43000,1364.10000,12.93000,24.91000,75.36000,165.80000,2525.90000,379.64000,1230.30000,1345.70000,1307.13000,1332.05000,13.08000,73.19000,169.15000,2531.30000,47.22000,54.00000,105.34000,104.50000,0.00000,0.00000,22.50000,5.42000,-10.32000,113.00000,653.90000,657.50000,-138.90000,17.65000
2864.00000,3556.10000,3629.20000,3717.00000,29.78000,383.99000,1301.73000,1397.72000,1349.91000,1364.02000,12.89000,24.84000,75.32000,165.87000,2527.70000,379.77000,1228.89000,1347.79000,1306.88000,1332.32000,13.10000,72.96000,169.26000,2531.10000,47.14000,54.00000,105.94000,104.32000,0.00000,-0.01000,22.50000,5.30000,-13.99000,113.00000,590.88000,629.90000,-138.70000,17.72000
2873.00000,3564.10000,3638.50000,3726.30000,29.78000,384.05000,1303.73000,1397.20000,1352.28000,1362.23000,12.82000,24.79000,75.54000,165.85000,2525.40000,379.94000,1229.72000,1347.62000,1307.68000,1332.98000,12.96000,73.08000,169.33000,2533.60000,47.08000,54.00000,106.79000,104.22000,0.02000,-0.00000,22.50000,5.13000,-17.36000,113.00000,553.13000,590.60000,-138.50000,17.79000
2881.00000,3571.10000,3646.80000,3734.60000,29.78000,384.03000,1303.63000,1399.15000,1352.36000,1363.79000,12.74000,24.76000,75.39000,165.72000,2527.40000,380.04000,1231.72000,1344.60000,1308.98000,1334.52000,12.97000,73.18000,169.38000,2531.60000,46.93000,54.00000,107.88000,104.07000,0.01000,0.04000,22.50000,5.01000,-18.65000,113.00000,503.10000,527.60000,-138.30000,17.84000
2889.00000,3575.10000,3655.10000,3742.90000,29.78000,384.03000,1303.77000,1398.87000,1349.65000,1369.73000,12.73000,24.76000,75.59000,165.74000,2529.60000,380.18000,1234.45000,1341.42000,1309.44000,1334.27000,13.02000,73.16000,169.41000,2531.40000,47.12000,54.00000,109.17000,104.03000,0.01000,0.04000,22.50000,5.00000,-18.62000,113.00000,408.66000,500.00000,-138.00000,17.86000
2897.00000,3583.10000,3663.10000,3750.90000,29.78000,384.03000,1300.30000,1400.02000,1347.32000,1374.29000,12.75000,24.79000,75.43000,165.55000,2527.00000,380.30000,1234.91000,1340.12000,1307.83000,1334.82000,12.92000,73.27000,169.40000,2535.90000,47.46000,54.00000,110.49000,104.36000,0.02000,0.06000,22.50000,5.03000,-18.22000,113.00000,382.87000,492.10000,-137.80000,17.86000
2905.00000,3593.10000,3670.90000,3758.70000,29.78000,384.03000,1299.03000,1400.01000,1348.62000,1374.98000,12.91000,24.81000,75.42000,165.52000,2531.70000,380.41000,1235.69000,1337.54000,1306.19000,1335.58000,12.79000,73.15000,169.42000,2533.00000,47.49000,54.00000,111.73000,104.72000,0.02000,0.05000,22.50000,5.02000,-17.89000,113.00000,443.76000,480.30000,-137.70000,17.84000
2915.00000,3600.10000,3680.20000,3768.10000,29.78000,384.08000,1300.42000,1399.07000,1348.12000,1377.18000,12.87000,24.84000,75.38000,165.71000,2532.50000,380.50000,1235.42000,1337.15000,1307.95000,1333.78000,13.07000,73.34000,169.49000,2535.30000,47.48000,54.00000,113.00000,105.09000,0.02000,0.06000,22.20000,5.12000,-18.58000,114.00000,460.62000,484.30000,-137.50000,17.79000
2923.00000,3607.10000,3688.90000,3776.70000,29.78000,384.15000,1299.69000,1397.83000,1347.22000,1377.05000,12.98000,24.86000,75.07000,165.77000,2529.90000,380.58000,1234.61000,1335.16000,1307.53000,1332.16000,13.18000,73.13000,169.55000,2532.50000,47.45000,54.00000,114.22000,105.14000,0.01000,0.07000,22.20000,5.21000,-18.64000,114.00000,457.20000,492.10000,-137.30000,17.74000
2929.00000,3615.10000,3697.90000,3785.70000,29.78000,384.15000,1297.99000,1397.40000,1345.23000,1376.41000,13.03000,24.88000,75.31000,165.95000,2529.10000,380.71000,1233.80000,1332.54000,1306.32000,1333.56000,13.14000,73.32000,169.49000,2532.00000,47.50000,54.00000,115.44000,105.23000,0.00000,0.06000,22.20000,5.25000,-17.94000,114.00000,448.03000,507.90000,-137.10000,17.66000
2941.00000,3623.10000,3706.80000,3794.60000,29.78000,384.16000,1299.93000,1396.78000,1344.49000,1376.64000,12.98000,24.90000,75.21000,165.92000,2531.90000,380.83000,1233.84000,1332.63000,1303.97000,1335.56000,12.90000,73.40000,169.51000,2532.80000,47.43000,54.00000,116.59000,105.28000,-0.00000,0.06000,22.20000,5.33000,-18.44000,114.00000,465.80000,523.60000,-136.80000,17.57000
2950.00000,3632.10000,3716.00000,3803.80000,29.78000,384.17000,1301.07000,1395.94000,1344.17000,1378.27000,13.03000,24.90000,75.25000,166.07000,2532.80000,380.88000,1234.37000,1334.28000,1302.00000,1335.09000,12.94000,73.04000,169.59000,2533.60000,47.58000,54.00000,117.70000,105.66000,0.01000,0.05000,22.20000,5.39000,-18.24000,115.00000,481.58000,539.40000,-136.60000,17.48000
2960.00000,3642.10000,3725.50000,3813.30000,29.78000,384.17000,1300.85000,1397.67000,1342.75000,1378.93000,13.04000,24.84000,75.18000,166.02000,2532.40000,380.98000,1234.13000,1336.77000,1300.84000,1333.55000,13.07000,73.33000,169.66000,2535.70000,47.50000,54.00000,118.75000,105.63000,0.01000,0.07000,22.20000,5.47000,-18.52000,115.00000,511.56000,555.10000,-136.30000,17.37000
2968.00000,3650.10000,3733.70000,3821.50000,29.78000,384.17000,1299.66000,1398.46000,1340.08000,1380.39000,12.76000,24.75000,75.31000,166.07000,2532.10000,381.00000,1233.12000,1338.47000,1300.08000,1334.32000,12.98000,73.40000,169.62000,2534.40000,47.44000,54.00000,119.78000,105.64000,0.01000,0.06000,22.20000,5.54000,-18.36000,115.00000,518.50000,574.80000,-136.10000,17.27000
2978.00000,3659.10000,3743.20000,3831.00000,29.78000,384.17000,1300.31000,1397.03000,1340.34000,1379.98000,12.73000,24.69000,75.21000,166.07000,2530.50000,381.13000,1233.77000,1338.74000,1297.97000,1334.72000,13.09000,73.29000,169.70000,2536.20000,47.51000,54.00000,120.77000,105.70000,0.02000,0.03000,22.00000,5.64000,-18.54000,115.00000,527.52000,582.70000,-135.80000,17.16000
2987.00000,3668.10000,3752.50000,3840.30000,29.78000,384.29000,1302.02000,1395.79000,1340.82000,1379.24000,12.77000,24.69000,75.28000,166.16000,2531.80000,381.26000,1233.35000,1338.14000,1299.69000,1334.10000,13.12000,73.20000,169.78000,2534.30000,47.41000,54.00000,121.70000,105.51000,0.01000,0.04000,22.00000,5.64000,-18.54000,114.00000,520.26000,590.60000,-135.40000,17.05000
2997.00000,3678.10000,3762.50000,3850.30000,29.78000,384.33000,1300.02000,1397.64000,1343.93000,1377.80000,12.84000,24.72000,75.41000,166.12000,2531.70000,381.33000,1230.10000,1339.49000,1301.09000,1334.31000,13.15000,73.17000,169.82000,2535.10000,47.44000,54.00000,122.60000,105.77000,0.01000,0.04000,22.00000,5.80000,-18.50000,115.00000,529.65000,598.40000,-135.10000,16.94000
3007.00000,3687.10000,3772.50000,3860.30000,29.78000,384.31000,1299.71000,1396.27000,1344.56000,1377.39000,12.86000,24.74000,75.36000,166.08000,2529.00000,381.38000,1227.85000,1340.68000,1301.43000,1334.25000,13.14000,73.18000,169.84000,2532.00000,47.42000,54.00000,123.43000,105.35000,0.00000,0.05000,22.00000,5.72000,-18.20000,114.00000,542.59000,602.40000,-134.70000,16.83000
3017.00000,3696.10000,3782.40000,3870.20000,29.78000,384.34000,1299.43000,1396.50000,1342.95000,1375.62000,12.71000,24.76000,75.19000,166.19000,2529.80000,381.44000,1230.33000,1339.89000,1299.97000,1334.56000,13.17000,73.22000,169.82000,2532.90000,47.27000,54.00000,124.23000,105.29000,0.00000,0.06000,22.00000,5.71000,-18.70000,114.00000,549.63000,606.30000,-134.30000,16.71000
3028.00000,3706.10000,3793.80000,3881.60000,29.78000,384.40000,1300.27000,1395.00000,1339.66000,1376.49000,12.77000,24.78000,75.21000,166.23000,2531.40000,381.52000,1229.82000,1339.85000,1298.30000,1336.35000,13.15000,73.36000,169.80000,2531.00000,47.38000,54.00000,124.99000,105.41000,0.00000,0.06000,22.00000,5.76000,-18.41000,114.00000,556.82000,610.20000,-133.80000,16.60000
3039.00000,3716.10000,3804.60000,3892.40000,29.78000,384.45000,1300.98000,1393.37000,1337.56000,1377.38000,12.78000,24.80000,75.22000,166.18000,2528.50000,381.57000,1232.25000,1338.53000,1299.08000,1336.92000,13.06000,73.27000,169.83000,2532.50000,47.40000,54.00000,125.75000,105.22000,0.00000,0.04000,22.00000,5.70000,-18.40000,114.00000,560.49000,614.20000,-133.30000,16.50000
3050.00000,3726.10000,3815.40000,3903.20000,29.78000,384.47000,1300.89000,1395.11000,1337.34000,1378.93000,12.96000,24.81000,75.38000,166.18000,2533.80000,381.61000,1234.89000,1336.82000,1298.59000,1336.14000,13.11000,73.44000,169.79000,2534.90000,47.25000,54.00000,126.45000,105.58000,0.01000,0.06000,22.00000,5.79000,-18.46000,115.00000,579.64000,618.10000,-132.80000,16.40000
3064.00000,3735.10000,3825.90000,3913.70000,29.78000,384.45000,1300.37000,1395.48000,1339.20000,1376.84000,12.91000,24.80000,75.33000,166.23000,2530.40000,381.69000,1234.11000,1333.95000,1298.39000,1335.70000,12.95000,73.33000,169.77000,2530.30000,47.29000,54.00000,127.13000,105.40000,0.02000,0.04000,22.00000,5.77000,-18.63000,114.00000,578.45000,618.10000,-132.30000,16.31000
3075.00000,3746.10000,3836.40000,3924.20000,29.78000,384.47000,1300.02000,1393.62000,1337.98000,1378.20000,12.91000,24.73000,75.42000,166.26000,2529.30000,381.71000,1233.86000,1333.40000,1300.99000,1334.54000,12.91000,73.26000,169.75000,2531.40000,47.25000,54.00000,127.75000,105.17000,0.02000,0.06000,22.00000,5.84000,-18.65000,114.00000,581.91000,622.00000,-131.80000,16.22000
3085.00000,3755.10000,3846.90000,3934.70000,29.78000,384.47000,1300.29000,1392.35000,1337.81000,1377.24000,12.98000,24.64000,75.29000,166.31000,2529.60000,381.75000,1231.92000,1334.67000,1302.69000,1335.46000,12.96000,73.45000,169.83000,2535.10000,47.36000,54.00000,128.33000,105.30000,0.01000,0.07000,22.00000,5.81000,-18.12000,114.00000,573.21000,618.10000,-131.20000,16.15000
3094.00000,3765.10000,3856.00000,3943.80000,29.78000,384.47000,1300.96000,1391.37000,1338.41000,1375.26000,12.96000,24.58000,75.21000,166.31000,2529.20000,381.85000,1232.49000,1335.45000,1302.53000,1334.41000,13.16000,73.44000,169.84000,2532.80000,47.36000,54.00000,128.84000,105.33000,0.01000,0.03000,21.80000,5.81000,-18.60000,114.00000,582.04000,618.10000,-130.60000,16.08000
3104.00000,3776.10000,3865.50000,3953.30000,29.78000,384.47000,1300.37000,1390.50000,1336.87000,1374.63000,12.89000,24.59000,75.27000,166.31000,2533.10000,381.86000,1232.74000,1334.74000,1300.43000,1335.97000,13.19000,73.25000,169.86000,2534.00000,47.23000,54.00000,129.32000,105.33000,0.00000,0.04000,21.80000,5.79000,-17.20000,114.00000,596.80000,598.40000,-130.00000,16.03000
3113.00000,3782.10000,3875.00000,3962.80000,29.78000,384.50000,1300.68000,1390.85000,1335.82000,1375.16000,12.84000,24.63000,75.29000,166.37000,2532.10000,381.93000,1233.36000,1333.04000,1301.24000,1335.30000,13.09000,73.15000,169.92000,2535.80000,47.04000,54.00000,129.71000,105.15000,-0.02000,0.06000,21.80000,5.84000,-16.09000,114.00000,557.17000,602.40000,-129.40000,15.98000
3124.00000,3793.10000,3886.00000,3973.80000,29.78000,384.53000,1299.05000,1392.13000,1339.31000,1375.55000,12.86000,24.65000,75.12000,166.34000,2531.90000,382.01000,1232.49000,1333.66000,1302.74000,1334.27000,12.94000,73.07000,169.91000,2530.00000,47.62000,54.00000,130.02000,105.21000,0.01000,0.03000,21.80000,5.88000,-13.97000,114.00000,524.63000,653.50000,-128.80000,15.94000
3135.00000,3808.10000,3896.80000,3984.60000,29.78000,384.55000,1297.44000,1390.03000,1342.41000,1373.82000,12.88000,24.67000,75.02000,166.44000,2531.80000,382.01000,1230.17000,1335.09000,1304.49000,1333.40000,12.99000,73.07000,170.01000,2531.80000,47.45000,54.00000,130.26000,104.92000,0.01000,0.06000,21.80000,5.89000,-12.04000,114.00000,631.07000,657.50000,-128.20000,15.90000
3146.00000,3816.10000,3907.50000,3995.30000,29.78000,384.55000,1297.33000,1388.64000,1343.26000,1372.89000,12.80000,24.68000,75.10000,166.51000,2530.80000,382.01000,1229.93000,1334.81000,1302.96000,1332.10000,12.85000,73.11000,170.05000,2532.10000,47.16000,54.00000,130.37000,105.29000,-0.01000,0.04000,21.80000,5.80000,-12.49000,114.00000,664.48000,649.60000,-127.50000,15.88000
3158.00000,3826.10000,3919.80000,4007.70000,29.78000,384.55000,1298.32000,1386.01000,1343.85000,1370.47000,12.86000,24.69000,75.10000,166.54000,2533.10000,382.12000,1227.44000,1337.77000,1300.09000,1332.11000,12.85000,73.22000,170.06000,2532.90000,47.85000,54.00000,130.51000,104.75000,0.03000,0.00000,21.80000,5.80000,-9.18000,114.00000,585.80000,677.20000,-126.90000,15.87000
3170.00000,3841.10000,3931.90000,4019.80000,29.78000,384.50000,1299.40000,1386.08000,1343.09000,1370.43000,12.87000,24.71000,75.15000,166.52000,2531.90000,382.14000,1227.59000,1339.66000,1297.40000,1333.54000,12.81000,73.30000,170.08000,2530.20000,47.29000,54.00000,130.59000,105.64000,0.01000,0.00000,21.80000,5.84000,-8.84000,115.00000,691.67000,677.20000,-126.30000,15.86000
3182.00000,3849.10000,3944.10000,4031.90000,29.78000,384.52000,1298.31000,1388.98000,1342.56000,1369.91000,12.72000,24.69000,75.25000,166.51000,2532.20000,382.14000,1227.11000,1340.36000,1294.55000,1334.91000,12.92000,73.09000,170.12000,2532.50000,47.43000,54.00000,130.59000,105.50000,0.00000,0.05000,21.80000,5.94000,-8.20000,115.00000,668.78000,689.00000,-125.70000,15.87000
3195.00000,3861.10000,3956.40000,4044.20000,29.78000,384.47000,1298.60000,1390.48000,1341.22000,1367.48000,12.67000,24.60000,75.18000,166.62000,2532.40000,382.16000,1226.19000,1341.05000,1293.08000,1335.55000,12.99000,73.37000,170.22000,2533.20000,47.74000,54.00000,130.53000,105.54000,0.01000,-0.01000,21.50000,5.94000,-6.67000,115.00000,634.09000,720.50000,-125.20000,15.87000
3207.00000,3876.10000,3968.40000,4056.20000,29.78000,384.44000,1297.86000,1392.83000,1337.72000,1367.59000,12.61000,24.51000,75.21000,166.67000,2527.20000,382.21000,1226.11000,1341.33000,1292.67000,1335.28000,12.94000,73.40000,170.26000,2527.90000,47.51000,54.00000,130.47000,105.67000,0.01000,-0.01000,21.50000,6.02000,-7.11000,115.00000,729.33000,712.60000,-124.70000,15.88000
3219.00000,3884.10000,3980.50000,4068.30000,29.78000,384.47000,1295.54000,1393.96000,1336.39000,1367.73000,12.52000,24.48000,75.12000,166.66000,2529.10000,382.26000,1227.12000,1340.77000,1295.32000,1332.74000,12.96000,73.25000,170.30000,2531.80000,47.35000,54.00000,130.39000,104.69000,-0.02000,-0.02000,21.50000,5.84000,-6.54000,114.00000,691.48000,712.60000,-124.30000,15.88000
3230.00000,3894.10000,3991.30000,4079.10000,29.78000,384.45000,1294.73000,1395.55000,1334.99000,1368.15000,12.64000,24.47000,75.22000,166.63000,2526.90000,382.27000,1225.32000,1343.42000,1297.26000,1329.52000,13.03000,73.22000,170.34000,2531.70000,47.66000,54.00000,130.33000,104.36000,-0.02000,-0.01000,21.50000,5.78000,-4.19000,114.00000,618.43000,716.50000,-123.90000,15.90000
