#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,CRS,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV2,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt,deg,nm
136.0,977.2,887.9,975.8,-45.40000000000009,0.3,0.1,30.02,120.55,119.4,302.5,30.170000000000016,261.53,271.89,280.52,291.7,20.62000000000012,1181.1,1169.15,1188.91,1168.29,3.25,59.07,159.22,1399.6,16.17,21.84,63.27,1852.0,1.734,351.9,14.0,11.0,68.31,-0.02,47.9345474,-97.1661682,3.1,108.4,-0.02,23.2,-1.27,-0.11,70.0,38.010000000000005,356.1,28.2,28.2,22.0,-313.92,-374.0,20.5,6.07,100.9,22.7
130.0,970.2,881.1,969.1,-45.89999999999998,0.3,0.0,30.02,120.55,119.4,302.5,30.03000000000003,261.45,271.64,280.37,291.48,19.87000000000012,1178.74,1167.34,1186.89,1167.02,3.6,60.47,159.18,1506.5,16.28,21.94,62.49,1852.0,1.706,351.9,14.0,11.0,66.72,0.02,47.9348412,-97.1661835,3.1,108.4,-0.06,23.2,-1.49,-3.05,69.0,38.22,355.8,28.2,28.2,21.0,-321.07,-409.4,19.1,6.06,101.0,22.7
119.0,962.2,874.8,962.7,-47.5,0.3,0.0,30.02,120.55,119.4,302.5,29.99000000000001,261.32,271.44,280.18,291.31,22.430000000000064,1180.15,1167.51,1189.94,1167.81,4.74,62.49,159.14,1614.2,16.41,21.81,62.03,1852.0,1.678,351.8,14.0,11.0,65.55,0.02,47.9351463,-97.1661987,3.1,108.4,-0.02,23.2,-0.53,0.96,68.0,38.22,355.2,28.2,28.2,21.0,-374.69,-440.9,17.3,6.04,101.0,22.7
110.0,952.2,865.0,953.0,-52.39999999999998,0.4,0.1,30.02,120.55,119.4,302.5,29.819999999999993,261.22,271.24,280.02,291.04,23.710000000000036,1190.03,1172.34,1196.05,1172.46,5.94,64.46,159.12,1756.9,16.62,21.81,61.81,1852.0,1.654,350.4,13.5,10.0,63.75,-0.07,47.9354172,-97.166214,3.1,108.4,0.04,23.2,0.54,3.59,66.0,38.43,355.3,28.2,28.2,20.0,-458.0,-535.4,15.2,6.01,101.0,22.7
103.0,943.2,858.4,946.3,-57.10000000000002,0.3,0.1,30.02,120.55,119.4,302.5,29.79000000000002,261.21,271.11,279.95,291.0,27.1099999999999,1206.08,1182.86,1208.76,1181.65,8.14,67.42,159.1,1937.5,16.78,20.97,62.09,1852.0,1.628,352.2,14.0,10.0,63.02,-0.02,47.9357224,-97.166214,3.1,108.4,0.15,23.2,1.13,2.74,65.0,37.75,356.1,28.2,28.2,21.0,-486.11,-409.4,12.9,5.97,101.1,22.7
100.0,938.2,856.0,943.8,-58.80000000000007,0.3,0.0,30.02,120.55,119.4,302.5,29.599999999999966,261.18,270.93,279.76,290.78,29.019999999999982,1220.61,1195.36,1217.39,1191.59,7.83,67.14,159.09,1983.8,16.78,20.97,62.61,1852.0,1.614,353.4,14.0,11.0,65.65,0.0,47.9360008,-97.166214,3.1,108.4,-0.06,23.2,0.34,0.08,68.0,37.75,357.1,28.2,28.2,21.0,-469.58,-204.7,10.4,5.91,101.1,22.7
95.0,936.2,850.6,938.4,-57.89999999999998,0.3,0.0,30.02,120.55,119.4,302.5,29.529999999999973,261.05,270.76,279.6,290.58,39.5,1239.74,1205.0,1227.01,1200.24,7.22,66.53,159.08,1947.6,16.78,20.35,62.81,1852.0,1.59,351.9,14.0,11.0,63.68,0.0,47.9362869,-97.166214,3.1,108.4,-0.0,23.2,0.04,-0.59,66.0,37.13,357.0,28.2,28.2,21.0,-348.98,-311.0,7.8,5.84,101.2,22.7
88.0,931.2,843.8,931.6,-61.0,0.3,0.1,30.02,120.55,119.4,302.5,29.52000000000004,260.77,270.48,279.35,290.29,46.22000000000003,1254.16,1212.4,1235.1,1207.94,7.1,66.25,159.1,1927.3,16.78,19.79,63.1,1852.0,1.558,350.5,14.0,11.0,63.15,-0.02,47.9365845,-97.1662064,3.1,108.4,-0.04,23.2,-0.12,0.16,65.0,36.57,356.6,28.2,28.2,21.0,-297.09,-370.1,4.9,5.76,101.2,22.7
85.0,925.2,836.3,924.1,-63.5,0.3,0.1,30.02,120.55,119.4,302.5,29.489999999999952,260.66,270.33,279.11,290.15,44.38999999999987,1259.27,1219.28,1240.19,1214.88,7.16,66.24,159.13,1919.9,16.76,19.22,63.47,1852.0,1.519,350.6,14.0,10.0,63.18,-0.04,47.9368744,-97.166214,3.1,108.4,0.1,23.2,0.85,-0.08,65.0,35.980000000000004,356.3,28.2,28.2,21.0,-295.76,-397.6,1.9,5.67,101.3,22.7
81.0,917.2,832.2,920.1,-62.10000000000002,0.3,0.0,30.02,120.55,119.4,302.5,29.480000000000018,260.63,270.32,279.13,290.11,39.32999999999993,1260.54,1225.51,1245.95,1221.21,6.99,66.15,159.15,1915.5,16.7,19.22,63.82,1852.0,1.481,351.1,13.5,10.0,62.75,-0.04,47.9371681,-97.1662216,3.1,108.4,0.1,23.5,1.16,-0.35,65.0,35.92,355.7,28.2,28.2,20.0,-355.64,-307.1,-1.5,5.58,101.3,22.7
77.0,912.2,829.2,917.0,-58.799999999999955,0.3,0.0,30.02,120.55,119.4,302.5,29.52000000000004,260.52,270.25,278.95,290.04,34.26999999999998,1261.31,1230.81,1250.88,1227.04,6.98,65.79,159.15,1913.1,16.52,18.89,63.97,1852.0,1.439,353.2,13.5,10.0,63.06,0.02,47.937458,-97.1662292,3.1,108.4,-0.01,23.5,1.0,1.29,65.0,35.41,355.3,28.2,28.2,20.0,-367.53,-204.7,-5.0,5.47,101.3,22.7
74.0,906.2,825.6,913.5,-55.60000000000002,0.3,0.1,30.02,120.55,119.4,302.5,29.600000000000023,260.27,270.08,278.72,289.87,30.720000000000027,1262.9,1235.35,1254.35,1232.18,7.06,66.18,159.16,1911.1,16.52,18.7,64.09,1852.0,1.389,354.8,14.0,10.0,61.8,0.02,47.937767,-97.1662445,3.1,108.4,0.0,23.5,0.78,3.33,64.0,35.22,355.8,28.2,28.2,20.0,-365.51,-208.7,-8.6,5.36,101.4,22.7
70.0,902.2,821.9,909.8,-52.90000000000009,0.4,0.1,30.02,120.55,119.4,302.5,29.649999999999977,260.12,269.97,278.57,289.77,27.180000000000064,1263.71,1239.11,1258.26,1236.53,6.98,66.36,159.2,1910.1,16.47,18.68,64.34,1852.0,1.332,355.4,14.0,11.0,61.54,0.0,47.9380608,-97.1662445,3.1,108.4,-0.02,23.5,0.31,2.14,63.0,35.15,356.8,28.2,28.2,21.0,-328.41,-216.5,-12.1,5.24,101.4,22.7
66.0,899.2,818.0,905.8,-47.200000000000045,0.3,0.1,30.02,120.55,119.4,302.5,29.75999999999999,260.11,270.07,278.61,289.87,23.060000000000173,1263.88,1242.06,1261.15,1240.82,6.97,66.4,159.22,1910.9,16.41,18.78,64.67,1852.0,1.277,355.2,14.0,11.0,62.0,-0.01,47.9383545,-97.1662369,3.1,108.4,-0.02,23.5,-0.05,0.88,64.0,35.19,357.5,28.2,28.2,21.0,-272.58,-255.9,-15.4,5.11,101.5,22.8
62.0,897.2,813.6,901.4,-44.89999999999998,0.3,0.0,30.02,120.55,119.4,302.5,29.879999999999995,259.89,269.97,278.38,289.77,21.069999999999936,1265.01,1244.28,1264.82,1243.94,6.98,65.99,159.23,1907.8,16.36,18.78,65.08,1852.0,1.227,355.0,13.5,10.0,62.09,-0.03,47.9386559,-97.1662369,3.1,108.4,0.12,23.5,-0.18,0.57,64.0,35.14,357.9,28.2,28.2,20.0,-215.39,-303.1,-18.7,4.97,101.5,22.8
56.0,892.2,808.0,895.8,-48.0,0.3,0.0,30.02,120.55,119.4,302.5,30.019999999999982,259.85,270.07,278.37,289.87,21.279999999999973,1266.03,1247.15,1268.06,1246.78,6.79,65.8,159.24,1906.7,16.36,18.83,65.74,1852.0,1.172,354.8,13.5,10.0,62.82,-0.02,47.9389801,-97.1662292,3.1,108.4,-0.05,23.5,-0.05,0.35,65.0,35.19,357.8,28.2,28.2,20.0,-219.94,-255.9,-22.1,4.81,101.6,22.8
51.0,889.2,802.8,890.6,-47.799999999999955,0.3,0.1,30.02,120.55,119.4,302.5,30.079999999999984,259.69,269.97,278.23,289.77,19.74000000000001,1265.73,1249.84,1268.81,1249.07,6.61,65.56,159.28,1886.8,16.31,18.83,66.05,1852.0,1.132,354.3,13.5,10.0,63.83,0.01,47.9392738,-97.1662216,3.1,108.4,-0.02,23.5,0.34,-0.09,66.0,35.14,357.6,28.2,28.2,20.0,-195.45,-299.2,-25.5,4.66,101.6,22.8
45.0,885.2,796.8,884.7,-46.89999999999998,0.3,0.1,30.02,120.55,119.4,302.5,30.24000000000001,259.57,269.95,278.15,289.81,18.420000000000073,1265.48,1251.49,1269.5,1251.08,6.07,64.76,159.31,1848.5,16.31,18.78,66.21,1852.0,1.091,353.5,13.5,10.0,62.99,-0.03,47.939579,-97.166214,3.1,108.4,-0.05,23.5,-0.21,-1.49,65.0,35.09,357.6,28.2,28.2,20.0,-209.2,-346.5,-29.1,4.51,101.7,22.8
39.0,878.2,791.0,878.9,-45.200000000000045,0.3,0.0,30.02,120.55,119.4,302.5,30.439999999999998,259.44,270.05,278.08,289.88,17.970000000000027,1266.23,1251.52,1269.49,1252.74,5.56,63.97,159.31,1788.5,16.31,18.68,66.54,1852.0,1.049,352.1,14.0,11.0,62.81,-0.06,47.9399147,-97.166214,3.1,108.4,0.07,23.5,-0.87,-0.36,65.0,34.989999999999995,357.0,28.2,28.2,21.0,-268.8,-311.0,-32.9,4.37,101.7,22.8
28.0,875.2,779.4,867.2,-52.89999999999998,0.3,0.1,30.02,120.55,119.4,302.5,30.75,259.29,270.12,278.08,290.04,22.029999999999973,1262.46,1246.98,1269.01,1251.51,4.36,62.07,159.32,1660.5,16.23,18.68,66.62,1852.0,0.966,354.1,13.5,10.0,65.4,0.01,47.940506,-97.1662216,3.1,108.4,-0.02,23.5,-1.4,0.18,67.0,34.91,356.4,28.2,28.2,20.0,-171.84,-397.6,-41.2,4.13,101.8,22.8
20.0,863.2,771.8,859.7,-57.299999999999955,0.4,0.1,30.02,120.55,119.4,302.5,30.91999999999996,259.23,270.21,278.08,290.15,23.5,1256.99,1242.67,1266.17,1248.06,3.99,60.85,159.32,1591.7,16.23,18.55,66.63,1852.0,0.918,352.6,13.5,10.0,63.23,-0.01,47.9407997,-97.1662216,3.1,108.4,0.03,23.5,-0.66,0.09,65.0,34.78,356.3,28.2,28.2,20.0,-338.58,-500.0,-45.4,4.05,101.8,22.8
13.0,855.2,764.7,852.5,-61.0,0.3,0.0,30.02,120.55,119.4,302.5,31.079999999999984,259.16,270.25,278.08,290.24,24.680000000000064,1247.8,1237.24,1261.92,1243.3,2.75,57.01,159.3,1376.6,16.31,18.55,66.58,1852.0,0.867,351.4,13.5,10.0,62.9,-0.02,47.9411087,-97.1662216,3.1,108.4,-0.03,23.5,1.01,2.8,65.0,34.86,356.3,28.2,28.2,20.0,-437.63,-433.1,-49.6,3.98,101.9,22.8
8.0,848.2,760.1,847.9,-61.89999999999998,0.3,0.0,30.02,120.55,119.4,302.5,31.200000000000045,259.15,270.34,278.08,290.35,37.069999999999936,1226.99,1216.76,1253.83,1235.86,1.96,52.11,159.27,1095.0,16.36,18.73,65.9,1852.0,0.809,354.6,13.5,10.0,61.5,0.0,47.9414368,-97.1662292,3.1,108.4,-0.06,23.5,0.65,0.38,63.0,35.09,356.7,28.2,28.2,20.0,-448.75,-279.5,-53.9,3.93,101.9,22.8
3.0,837.2,755.1,842.9,-62.89999999999998,0.3,0.1,30.02,120.55,119.4,302.5,31.360000000000014,259.08,270.38,278.08,290.44,65.22000000000003,1205.07,1178.11,1243.33,1226.07,1.96,51.51,159.26,992.9,16.49,18.73,64.83,1852.0,0.737,356.4,13.5,11.0,58.68,0.04,47.9417343,-97.1662292,3.1,108.4,0.12,23.5,3.09,0.68,60.0,35.22,356.8,28.2,28.2,21.0,-506.92,-291.3,-58.3,3.89,102.0,22.8
2.0,828.2,754.0,841.9,-59.5,0.3,0.1,30.02,120.55,119.4,302.5,31.480000000000018,259.06,270.42,278.08,290.54,78.0,1187.93,1151.85,1229.85,1214.9,1.91,51.26,159.29,967.9,16.65,18.99,63.74,1852.0,0.664,354.2,13.5,10.0,57.18,-0.02,47.942028,-97.1662292,3.1,108.4,-0.01,23.8,4.5,-0.4,59.0,35.64,357.0,28.2,28.2,21.0,-557.85,-122.0,-62.7,3.84,102.0,22.8
4.0,831.2,755.9,843.7,-52.09999999999991,0.3,0.0,30.02,120.55,119.4,302.5,31.560000000000002,259.13,270.59,278.2,290.69,83.80999999999995,1175.4,1135.42,1219.23,1203.11,1.93,51.19,159.33,945.4,16.76,18.99,61.93,1852.0,0.598,351.3,13.5,10.0,56.14,-0.03,47.9422989,-97.1662292,3.1,108.4,0.04,23.8,5.46,-0.58,58.0,35.75,356.6,28.1,28.1,20.0,-347.44,23.6,-67.4,3.78,102.0,22.8
4.0,833.2,755.7,843.5,-47.10000000000002,0.3,0.0,30.02,120.55,119.4,302.5,31.649999999999977,259.04,270.51,278.13,290.69,84.74000000000001,1162.0,1122.47,1207.21,1187.27,1.91,51.16,159.39,933.0,16.76,19.2,60.05,1852.0,0.535,353.8,13.5,10.0,55.42,-0.02,47.9425812,-97.1662445,3.1,108.4,-0.05,23.8,4.69,0.71,57.0,35.96,356.0,28.1,28.1,20.0,-144.87,39.4,-72.4,3.73,102.1,22.8
2.0,831.2,754.0,841.9,-42.80000000000007,0.3,0.0,30.02,120.55,119.4,302.5,31.660000000000025,259.02,270.49,278.14,290.68,83.77999999999997,1147.53,1105.69,1189.47,1174.16,1.93,50.82,159.49,914.5,16.76,19.51,58.37,1852.0,0.463,355.5,13.5,10.0,51.86,-0.04,47.9428482,-97.1662521,3.1,108.4,0.01,23.8,3.68,-0.58,53.0,36.27,356.1,28.2,28.2,20.0,-75.85,-78.7,-77.7,3.7,102.1,22.8
3.0,826.2,754.5,842.3,-36.60000000000002,0.4,0.1,30.02,120.55,119.4,302.5,31.659999999999968,259.04,270.46,278.1,290.7,91.37999999999988,1133.9,1083.21,1174.59,1163.83,1.93,50.92,159.6,908.0,16.76,19.69,56.53,1852.0,0.392,356.2,13.5,10.0,49.78,0.01,47.9431038,-97.1662521,3.1,108.4,-0.04,23.8,2.65,0.41,51.0,36.45,355.8,28.1,28.1,20.0,-125.93,11.8,-83.0,3.69,102.2,22.8
3.0,824.2,754.3,842.1,-25.100000000000023,0.4,0.0,30.02,120.55,119.4,302.5,31.590000000000032,259.03,270.39,278.1,290.62,97.65000000000009,1121.46,1065.36,1163.01,1152.53,1.92,50.71,159.71,903.4,16.73,19.76,55.03,1852.0,0.331,357.0,13.5,11.0,50.05,0.01,47.9433632,-97.1662598,3.1,108.4,0.06,23.8,3.96,-0.41,51.0,36.49,356.0,28.1,28.1,20.0,-131.7,-3.9,-88.4,3.67,102.2,22.8
2.0,824.2,753.9,841.8,-17.90000000000009,0.3,0.0,30.02,120.55,119.4,302.5,31.560000000000002,259.02,270.36,278.08,290.58,103.64999999999986,1113.8,1049.9,1153.55,1140.81,1.9,50.95,159.8,902.5,16.68,19.76,53.63,1852.0,0.269,359.8,13.5,10.0,48.79,0.18,47.9436073,-97.1662598,3.1,108.4,0.09,24.0,3.48,-0.07,50.0,36.44,356.4,28.1,28.1,20.0,-112.86,3.9,-93.8,3.64,102.2,22.8
2.0,819.2,753.3,841.2,-11.299999999999955,0.3,0.1,30.02,120.55,119.4,302.5,31.420000000000016,259.12,270.26,278.08,290.54,102.34999999999991,1106.22,1040.27,1142.62,1132.34,1.99,50.71,159.91,898.6,16.52,19.82,52.15,1852.0,0.204,0.1,13.5,10.0,47.42,0.08,47.94384,-97.1662521,3.1,108.4,0.0,24.0,3.97,-0.79,49.0,36.34,358.3,28.1,28.2,20.0,-147.56,3.9,-99.1,3.61,102.3,22.8
3.0,826.2,754.3,842.2,-5.699999999999932,0.3,0.1,30.02,120.55,119.4,302.5,31.360000000000014,259.21,270.32,278.19,290.57,99.99000000000001,1099.11,1032.59,1132.58,1122.12,1.9,50.51,160.03,890.8,16.41,19.76,50.38,1852.0,0.131,354.5,13.0,10.0,48.25,-0.18,47.9440765,-97.1662369,3.1,108.4,0.08,24.0,2.66,0.15,50.0,36.17,358.8,28.1,28.1,20.0,-15.12,-3.9,-104.3,3.57,102.3,22.8
3.0,829.2,754.2,842.1,-0.7999999999999545,0.3,0.0,30.02,120.55,119.4,302.5,31.19999999999999,259.16,270.07,278.03,290.36,96.84999999999991,1095.08,1027.95,1124.8,1110.6,1.87,50.42,160.13,879.8,16.41,19.82,47.94,1852.0,0.085,356.8,13.5,10.0,46.98,0.05,47.9442978,-97.1662369,3.1,108.4,-0.07,24.0,2.42,-0.48,48.0,36.230000000000004,356.8,28.1,28.1,20.0,111.15,-7.9,-109.2,3.54,102.3,22.8
3.0,830.2,754.3,842.2,0.3000000000000682,-2.4,-0.6,30.02,120.55,119.4,302.5,31.08000000000004,259.15,269.98,277.95,290.23,91.84000000000003,1092.24,1020.58,1112.42,1103.42,1.94,50.11,160.2,853.4,16.15,19.92,44.96,1852.0,0.024,354.4,13.5,10.0,42.9,-0.06,47.9445038,-97.1662369,3.1,108.4,-0.09,24.0,1.57,-0.3,44.0,36.07,356.9,28.0,28.0,20.0,113.4,3.9,-113.7,3.51,102.4,22.8
3.0,835.2,754.2,842.0,-1.7000000000000455,0.5,0.2,30.02,120.55,119.4,302.5,31.0,259.15,269.86,277.94,290.15,89.61000000000013,1090.66,1014.55,1104.16,1095.36,1.91,49.92,160.32,834.3,16.02,20.07,41.42,1852.0,-0.031,353.2,13.5,10.0,37.98,-0.0,47.9446907,-97.1662521,3.1,108.4,0.03,24.0,3.27,-0.42,39.0,36.09,354.6,28.0,28.0,20.0,191.01,-3.9,-117.7,3.5,102.4,22.9
3.0,831.2,754.6,842.4,-1.1000000000000227,0.7,-0.1,30.02,120.55,119.4,302.5,30.840000000000032,259.15,269.73,277.85,289.99,86.85000000000002,1086.96,1011.18,1098.03,1086.39,1.92,49.83,160.39,823.2,15.97,20.37,40.02,1852.0,-0.075,355.5,13.5,10.0,34.72,0.07,47.9448738,-97.166275,3.1,108.4,-0.15,24.2,2.03,-0.52,36.0,36.34,353.8,27.5,27.6,20.0,78.34,-3.9,-121.6,3.5,102.4,22.9
4.0,832.2,755.4,843.2,1.3000000000000682,0.6,0.3,30.02,120.55,119.4,302.5,30.689999999999998,259.15,269.59,277.81,289.84,86.94999999999993,1077.83,1002.37,1089.32,1077.3,2.12,51.15,160.47,860.1,16.12,20.42,39.48,1852.0,-0.16,356.2,13.0,10.0,34.28,0.04,47.9450645,-97.1662827,3.1,108.4,0.0,24.2,2.53,-0.73,35.0,36.540000000000006,355.1,28.0,28.0,20.0,30.25,-7.9,-125.3,3.49,102.4,22.9
2.0,833.2,753.8,841.7,-0.599999999999909,0.3,0.1,30.02,120.55,119.4,302.5,30.49000000000001,259.19,269.48,277.7,289.68,85.96999999999991,1071.82,999.64,1085.61,1067.49,7.18,63.17,160.49,1376.9,16.28,20.54,39.19,1852.0,-0.233,358.3,13.0,10.0,34.8,0.12,47.9452438,-97.1662827,3.1,108.4,-0.02,24.2,2.71,-0.76,36.0,36.82,356.0,28.2,28.2,20.0,21.38,0.0,-129.1,3.49,102.5,22.9
2.0,831.2,753.8,841.6,-0.5,0.3,0.1,30.02,120.55,119.4,302.5,30.329999999999984,259.19,269.33,277.65,289.52,80.95999999999992,1101.09,1020.13,1096.16,1071.15,11.94,69.92,160.48,2062.2,16.28,20.54,40.3,1852.0,-0.276,358.7,13.0,10.0,36.76,0.01,47.9454231,-97.1662827,3.1,108.4,-0.18,24.2,3.07,-0.47,38.0,36.82,358.2,28.2,28.2,20.0,-14.54,0.0,-133.0,3.48,102.5,22.9
2.0,830.2,753.7,841.6,-0.1999999999999318,0.3,0.1,30.02,120.55,119.4,302.5,30.069999999999993,259.22,269.2,277.55,289.29,95.0,1157.78,1062.78,1130.52,1091.14,14.71,71.09,160.46,2326.0,16.49,20.32,43.04,1852.0,-0.32,357.2,13.5,10.0,39.31,-0.01,47.9456329,-97.166275,3.1,108.4,-0.13,24.2,3.33,-0.34,40.0,36.81,358.0,28.2,28.2,20.0,-35.44,3.9,-136.7,3.47,102.5,22.9
2.0,828.2,753.7,841.5,0.2999999999999545,0.3,0.1,30.02,120.55,119.4,302.5,29.930000000000007,259.19,269.12,277.49,289.12,100.29999999999995,1207.61,1107.31,1164.0,1117.07,14.9,71.23,160.47,2367.5,16.86,20.3,46.07,1852.0,-0.426,357.4,14.0,10.0,42.01,0.03,47.9458504,-97.1662674,3.1,108.4,0.02,24.2,3.54,-0.54,43.0,37.16,357.3,28.2,28.2,20.0,-62.62,3.9,-140.2,3.45,102.6,22.9
2.0,828.2,753.2,841.1,-1.1000000000000227,0.3,0.1,30.02,120.55,119.4,302.5,29.78000000000003,259.19,269.02,277.41,288.97,104.22000000000003,1245.09,1143.21,1187.2,1140.87,15.02,71.36,160.48,2381.9,17.02,20.3,49.16,1852.0,-0.472,356.7,13.5,10.0,43.35,-0.05,47.9460831,-97.1662674,3.1,108.4,0.16,24.5,3.83,-0.48,45.0,37.32,357.2,28.2,28.2,20.0,-77.84,3.9,-143.4,3.44,102.6,22.9
1.0,828.2,752.8,840.6,-1.5,0.3,0.1,30.02,120.55,119.4,302.5,29.69999999999999,259.16,269.01,277.4,288.86,110.03999999999996,1272.07,1171.85,1205.11,1162.03,15.33,70.4,160.52,2388.1,16.99,20.12,52.0,1852.0,-0.536,357.8,13.5,10.0,48.65,0.05,47.9463234,-97.1662674,3.1,108.4,0.09,24.5,4.19,-0.62,50.0,37.11,356.6,28.2,28.2,20.0,-42.7,0.0,-146.5,3.42,102.6,22.9
2.0,827.2,753.9,841.8,-0.40000000000009095,0.4,0.1,30.02,120.55,119.4,302.5,29.660000000000025,259.15,269.0,277.29,288.81,109.25,1289.4,1195.95,1218.97,1180.15,15.33,71.61,160.6,2395.3,16.6,20.12,54.64,1852.0,-0.591,357.9,13.5,10.0,52.85,0.03,47.9465675,-97.1662674,3.1,108.4,0.04,24.5,4.97,-0.45,54.0,36.72,357.4,28.2,28.2,20.0,-32.86,0.0,-149.4,3.4,102.7,22.9
3.0,828.2,754.4,842.3,0.2999999999999545,0.4,0.1,30.02,120.55,119.4,302.5,29.700000000000045,259.15,269.1,277.26,288.85,105.59999999999991,1300.84,1215.24,1231.98,1195.24,15.3,70.94,160.68,2395.3,16.23,20.27,57.09,1852.0,-0.648,354.8,13.5,10.0,54.5,-0.04,47.9468384,-97.1662598,3.1,108.4,0.04,24.5,7.39,0.4,56.0,36.5,357.1,28.2,28.2,20.0,-17.02,23.6,-152.1,3.36,102.7,22.9
6.0,833.2,757.4,845.2,2.800000000000068,0.3,0.1,30.02,120.55,119.4,302.5,29.78000000000003,259.15,269.24,277.26,288.93,106.5,1314.38,1231.92,1242.47,1207.88,15.05,71.74,160.75,2397.8,16.23,20.4,59.0,1852.0,-0.71,352.9,13.5,10.0,57.01,-0.03,47.947113,-97.1662674,3.1,108.4,0.07,24.5,9.07,1.33,59.0,36.629999999999995,356.5,28.2,28.2,20.0,89.82,149.6,-154.5,3.32,102.7,22.9
12.0,839.2,763.3,851.1,7.899999999999977,0.3,0.0,30.02,120.55,119.4,302.5,29.890000000000043,259.15,269.41,277.26,289.04,106.25,1324.98,1245.86,1252.98,1218.73,15.41,70.72,160.83,2395.9,15.8,20.59,60.3,1852.0,-0.773,353.7,13.5,10.0,56.52,-0.04,47.9473915,-97.166275,3.1,108.4,-0.02,24.5,9.53,3.31,58.0,36.39,356.0,28.2,28.2,20.0,184.6,334.6,-156.3,3.27,102.8,22.9
20.0,852.2,772.2,860.0,18.299999999999955,0.2,0.1,30.02,120.55,119.4,302.5,30.07000000000005,259.15,269.63,277.37,289.22,104.31999999999994,1333.26,1258.4,1261.3,1228.94,15.35,71.39,160.94,2407.7,15.65,20.47,61.23,1852.0,-0.854,355.9,13.5,10.0,61.32,-0.01,47.9477043,-97.1662827,3.1,108.4,0.04,24.5,9.89,4.78,63.0,36.12,356.2,28.2,28.2,20.0,390.66,452.8,-157.7,3.22,102.8,22.9
38.0,866.2,789.8,877.6,36.0,0.4,0.1,30.02,120.55,119.4,302.5,30.52000000000004,259.15,270.17,277.51,289.67,101.97000000000003,1345.54,1274.99,1271.85,1243.57,15.06,71.1,161.12,2415.3,15.56,20.35,62.01,1852.0,-1.001,357.3,13.5,10.0,63.27,-0.02,47.948246,-97.166275,3.1,108.4,-0.0,24.5,8.77,5.49,65.0,35.910000000000004,358.2,28.2,28.2,20.0,467.49,582.7,-159.3,3.04,102.9,22.9
48.0,880.2,799.5,887.3,45.69999999999993,0.3,0.0,30.02,120.55,119.4,302.5,30.77000000000004,259.15,270.49,277.65,289.92,98.87000000000012,1349.18,1283.04,1277.06,1250.31,15.05,71.3,161.22,2417.0,15.68,20.15,62.42,1852.0,-1.084,356.8,13.5,10.0,65.79,-0.0,47.9485359,-97.1662598,3.1,108.4,0.05,24.5,9.54,5.43,68.0,35.83,359.2,28.2,28.2,20.0,600.25,586.6,-159.7,2.9,103.0,22.9
59.0,891.2,810.5,898.3,56.799999999999955,0.5,0.1,30.02,120.55,119.4,302.5,31.129999999999995,259.1,270.85,277.78,290.23,96.99000000000001,1353.72,1289.86,1280.94,1256.73,15.1,71.38,161.36,2418.9,15.68,19.92,62.63,1852.0,-1.174,356.6,13.5,10.0,65.39,-0.03,47.9488258,-97.1662216,3.1,108.4,-0.08,24.2,9.49,-0.34,67.0,35.6,360.0,28.2,28.2,20.0,651.86,649.6,-159.6,2.72,103.0,22.9
68.0,902.2,819.8,907.6,66.5,0.4,0.1,30.02,120.55,119.4,302.5,31.45999999999998,259.13,271.23,278.0,290.59,95.81999999999994,1358.29,1295.45,1284.11,1262.47,15.2,70.86,161.46,2418.4,15.94,19.07,63.0,1852.0,-1.277,356.1,13.5,11.0,65.63,-0.04,47.949131,-97.166214,3.1,108.4,-0.02,24.5,8.6,0.31,68.0,35.01,359.6,28.2,28.2,20.0,664.16,559.1,-158.7,2.51,103.0,22.9
77.0,911.2,828.6,916.4,75.79999999999995,0.3,0.0,30.02,120.55,119.4,302.5,31.840000000000032,259.15,271.62,278.17,290.99,95.05999999999995,1362.33,1300.32,1286.16,1267.27,15.02,71.45,161.53,2421.0,16.25,18.99,63.74,1852.0,-1.377,355.3,13.5,10.0,66.89,-0.04,47.9494286,-97.1661911,3.1,108.4,-0.14,24.5,8.39,-0.56,69.0,35.239999999999995,359.0,28.2,28.2,20.0,629.59,555.1,-156.6,2.28,103.1,22.9
