#AfcsOn,AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 CHT1,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 MAP,E1 OilP,E1 OilT,E1 RPM,E2 CHT1,E2 EGT Variance,E2 EGT1,E2 EGT2,E2 EGT3,E2 EGT4,E2 FFlow,E2 MAP,E2 OilP,E2 OilT,E2 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,PichC,Pitch,Roll,RollC,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#bool,ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,deg F,deg F,deg F,deg F,deg F,deg F,gph,Hg,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,G,deg C,deg,deg,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt,deg,nm
0.0,199.0,1061.7,948.0,1035.6,-84.80000000000018,0.7,29.8,118.4,119.4,176.9,364.48,48.34999999999991,1312.71,1350.25,1361.06,1343.47,8.13,17.55,71.06,189.54,2484.2,363.31,34.72000000000003,1273.71,1306.43,1300.71,1308.43,9.39,19.18,70.78,195.2,2552.7,33.97,34.67,77.79,3704.0,NaN,178.5,76.0,NaN,86.75,-0.02,47.9671402,-97.1812744,3.1,-0.15,27.8,NaN,-3.93,2.04,NaN,91.0,68.64,176.9,27.7,NaN,-369.07,-480.3,-161.2,18.31,NaN,NaN
0.0,188.0,1053.7,937.3,1024.9,-89.5,0.6,29.8,118.4,119.4,176.9,364.37,46.62999999999988,1312.39,1349.92,1359.02,1343.64,7.99,17.58,71.28,189.53,2497.4,363.25,36.069999999999936,1274.03,1306.9,1301.74,1310.1,9.48,19.28,70.95,195.2,2575.0,34.37,34.43,77.95,3704.0,NaN,180.6,76.0,NaN,89.93,0.02,47.9667778,-97.1812744,3.1,0.07,27.8,NaN,-2.42,-0.92,NaN,94.0,68.8,177.1,27.7,NaN,-368.2,-618.1,-161.3,18.06,NaN,NaN
0.0,177.0,1037.7,928.4,1016.1,-88.10000000000002,0.7,29.8,118.4,119.4,176.9,364.29,45.72000000000003,1311.48,1350.54,1357.2,1344.08,7.79,17.61,71.55,189.56,2511.5,363.24,39.309999999999945,1273.55,1308.59,1304.01,1312.86,9.4,19.26,71.39,195.31,2588.0,34.1,34.7,78.06,3704.0,NaN,179.5,76.0,NaN,88.49,-0.03,47.9664192,-97.1812744,3.1,0.04,27.8,NaN,-1.04,-0.23,NaN,92.0,68.80000000000001,177.2,27.7,NaN,-584.17,-543.3,-161.4,17.81,NaN,NaN
0.0,171.0,1030.7,922.7,1010.4,-81.50000000000011,0.6,29.8,118.4,119.4,176.9,364.21,46.680000000000064,1311.52,1350.31,1358.2,1343.68,7.86,16.83,71.32,189.55,2468.6,363.19,38.13000000000011,1275.01,1310.14,1306.91,1313.14,9.25,18.74,71.3,195.38,2551.9,33.92,34.8,77.81,3704.0,NaN,178.0,76.0,NaN,88.53,-0.05,47.9660606,-97.1812744,3.1,0.0,27.8,NaN,-0.3,0.58,NaN,92.0,68.72,177.1,27.7,NaN,-622.66,-370.1,-161.4,17.57,NaN,NaN
0.0,167.0,1029.7,918.2,1006.0,-74.79999999999995,0.7,29.8,118.4,119.4,176.9,364.08,47.22000000000003,1312.12,1349.82,1359.34,1343.22,8.06,16.39,70.33,189.49,2420.9,363.19,38.81000000000017,1275.85,1309.59,1307.39,1314.66,9.27,18.31,70.65,195.37,2506.1,34.07,34.73,77.42,3704.0,NaN,178.8,76.0,NaN,87.74,-0.04,47.9657059,-97.1812744,3.1,-0.13,27.8,NaN,-2.18,-1.16,NaN,92.0,68.8,177.0,27.7,NaN,-456.59,-287.4,-161.6,17.33,NaN,NaN
0.0,159.0,1022.7,910.8,998.6,-73.10000000000002,0.6,29.8,118.4,119.4,176.9,364.04,48.52999999999997,1311.39,1347.83,1359.92,1342.22,8.0,15.97,69.73,189.43,2376.5,363.14,36.690000000000055,1275.55,1306.51,1304.89,1312.24,9.22,17.98,69.96,195.33,2466.4,34.36,34.5,77.05,3704.0,NaN,180.0,76.0,NaN,88.01,0.03,47.9653473,-97.1812744,3.1,-0.11,27.8,NaN,-2.43,0.4,NaN,92.0,68.86,176.8,27.7,NaN,-348.49,-421.3,-161.7,17.1,NaN,NaN
0.0,151.0,1015.7,902.5,990.3,-73.79999999999995,0.7,29.8,118.4,119.4,176.9,363.95,47.700000000000045,1313.57,1348.96,1361.27,1341.66,7.74,15.56,69.25,189.45,2338.3,363.12,34.58999999999992,1275.24,1304.07,1304.14,1309.83,8.93,17.46,69.65,195.33,2428.5,34.0,34.81,76.8,3704.0,NaN,179.2,76.0,NaN,87.34,-0.05,47.9649887,-97.1812744,3.1,0.06,27.8,NaN,-1.05,0.53,NaN,91.0,68.81,176.8,27.7,NaN,-364.32,-488.2,-161.9,16.87,NaN,NaN
0.0,144.0,1005.7,895.2,983.0,-74.70000000000005,0.7,29.8,118.4,119.4,176.9,363.83,46.169999999999845,1316.94,1351.78,1363.11,1342.55,7.46,15.3,69.01,189.44,2329.4,363.07,33.92000000000007,1274.31,1301.99,1302.86,1308.23,8.54,17.25,69.17,195.32,2399.5,34.35,34.65,76.45,3704.0,NaN,180.4,76.0,NaN,86.02,0.04,47.9646339,-97.1812744,3.1,0.01,28.0,NaN,-1.2,-0.26,NaN,90.0,69.0,176.8,27.7,NaN,-459.93,-444.9,-162.0,16.66,NaN,NaN
0.0,138.0,995.7,889.3,977.1,-74.10000000000002,0.7,29.8,118.4,119.4,176.9,363.69,48.22000000000003,1320.49,1354.14,1368.71,1344.12,7.18,15.02,68.71,189.38,2300.8,362.99,33.710000000000036,1273.19,1300.75,1301.78,1306.9,8.39,17.06,68.98,195.36,2380.0,34.11,34.97,76.02,3704.0,NaN,178.5,76.0,NaN,85.53,-0.03,47.9642868,-97.1812744,3.1,0.07,28.0,NaN,-0.69,0.12,NaN,89.0,69.08,176.9,27.7,NaN,-506.79,-366.1,-162.1,16.45,NaN,NaN
0.0,133.0,991.7,884.4,972.2,-71.5,0.8,29.8,118.4,119.4,176.9,363.57,51.84999999999991,1323.92,1357.2,1375.77,1345.52,6.95,14.93,68.33,189.27,2283.1,362.96,34.100000000000136,1270.79,1300.05,1302.18,1304.89,8.13,17.05,68.75,195.39,2363.0,34.01,34.99,75.63,3704.0,NaN,178.4,76.0,NaN,83.81,-0.03,47.9639359,-97.1812744,3.1,-0.1,28.0,NaN,-1.33,0.13,NaN,87.0,69.0,176.7,27.7,NaN,-472.43,-307.1,-162.2,16.23,NaN,NaN
0.0,126.0,984.7,877.7,965.5,-70.09999999999991,0.6,29.8,118.4,119.4,176.9,363.39,53.07999999999993,1326.43,1360.01,1379.51,1347.34,6.85,14.57,67.91,189.23,2249.4,362.85,35.899999999999864,1268.68,1299.69,1301.11,1304.58,8.05,16.83,68.26,195.35,2334.2,34.2,34.89,75.13,3704.0,NaN,180.4,76.0,NaN,85.36,0.01,47.9635849,-97.1812744,3.1,-0.08,28.0,NaN,-1.32,-2.01,NaN,89.0,69.09,176.4,27.7,NaN,-399.66,-385.8,-162.4,16.02,NaN,NaN
0.0,119.0,975.7,870.9,958.6,-66.30000000000007,0.7,29.8,118.4,119.4,176.9,363.2,53.180000000000064,1329.04,1362.71,1382.22,1348.44,6.62,14.46,67.82,189.16,2237.6,362.7,32.930000000000064,1270.51,1300.3,1300.62,1303.44,7.85,16.71,68.03,195.34,2321.0,34.07,34.78,74.64,3704.0,NaN,179.5,76.0,NaN,83.58,-0.02,47.9632416,-97.1812668,3.1,0.09,28.0,NaN,-0.15,0.49,NaN,87.0,68.85,176.3,27.7,NaN,-465.93,-409.4,-162.5,15.8,NaN,NaN
0.0,114.0,971.7,865.6,953.4,-62.700000000000045,0.7,29.8,118.4,119.4,176.9,363.03,51.34999999999991,1333.64,1363.04,1384.99,1350.95,6.4,14.45,67.48,189.13,2230.6,362.61,33.11999999999989,1270.69,1301.48,1298.9,1303.81,7.48,16.7,67.83,195.34,2313.5,34.01,34.82,74.04,3704.0,NaN,178.6,76.0,NaN,82.7,-0.02,47.9629021,-97.1812668,3.1,-0.06,28.0,NaN,-1.04,2.07,NaN,86.0,68.83,176.5,27.7,NaN,-446.52,-326.8,-162.5,15.59,NaN,NaN
0.0,107.0,967.7,858.8,946.6,-63.799999999999955,0.7,29.8,118.4,119.4,176.9,362.78,54.92000000000007,1333.49,1363.0,1388.41,1352.96,6.29,14.44,67.34,189.11,2221.3,362.46,34.6099999999999,1268.48,1302.67,1296.13,1303.09,7.51,16.74,67.7,195.36,2309.1,34.11,34.91,73.44,3704.0,NaN,179.2,76.0,NaN,82.63,-0.02,47.9625626,-97.1812515,3.1,-0.03,28.0,NaN,-0.98,0.2,NaN,86.0,69.02,176.6,27.7,NaN,-346.42,-397.6,-162.5,15.38,NaN,NaN
0.0,103.0,956.7,851.5,939.3,-66.70000000000005,0.7,29.8,118.4,119.4,176.9,362.56,57.19999999999982,1331.92,1361.87,1389.12,1352.21,6.13,14.49,67.29,189.08,2217.5,362.31,34.01999999999998,1268.01,1300.38,1294.24,1302.03,7.34,16.79,67.82,195.36,2311.3,34.01,34.74,72.91,3704.0,NaN,180.6,76.0,NaN,81.99,0.05,47.9622231,-97.1812515,3.1,-0.03,28.0,NaN,-0.82,-1.01,NaN,85.0,68.75,176.4,27.7,NaN,-393.43,-433.1,-162.6,15.18,NaN,NaN
0.0,95.0,948.7,844.1,931.8,-66.80000000000007,0.6,29.8,118.4,119.4,176.9,362.3,58.62999999999988,1330.72,1361.98,1389.35,1351.94,6.04,14.54,67.14,189.06,2200.5,362.11,33.84999999999991,1267.88,1298.29,1292.99,1301.73,7.57,16.86,67.63,195.4,2291.2,33.81,34.73,72.52,3704.0,NaN,178.6,76.0,NaN,79.71,0.01,47.9618912,-97.1812515,3.1,0.02,28.0,NaN,-1.14,2.78,NaN,83.0,68.53999999999999,176.8,27.7,NaN,-476.48,-444.9,-162.6,14.99,NaN,NaN
0.0,90.0,945.7,835.8,923.6,-66.69999999999993,0.6,29.8,118.4,119.4,176.9,362.09,56.580000000000155,1330.87,1360.25,1387.45,1349.62,5.92,14.6,66.83,189.07,2199.9,361.96,33.90000000000009,1267.78,1297.04,1292.5,1301.68,7.41,16.96,67.4,195.42,2274.8,33.53,35.14,72.31,3704.0,NaN,176.8,76.0,NaN,80.06,-0.08,47.9615555,-97.1812592,3.1,-0.1,28.2,NaN,-1.53,0.52,NaN,83.0,68.67,176.9,27.7,NaN,-409.76,-488.2,-162.6,14.78,NaN,NaN
0.0,81.0,939.7,826.7,914.5,-68.5,0.7,29.8,118.4,119.4,176.9,361.81,56.62999999999988,1330.21,1357.9,1386.84,1347.92,5.87,14.66,67.08,189.07,2210.3,361.78,33.48000000000002,1267.87,1298.02,1292.61,1301.35,7.36,17.07,67.24,195.44,2282.0,34.11,34.17,72.19,3704.0,NaN,180.7,76.0,NaN,81.82,-0.0,47.9612198,-97.1812515,3.1,-0.09,28.2,NaN,-1.23,-0.2,NaN,85.0,68.28,176.5,27.7,NaN,-337.7,-539.4,-162.6,14.58,NaN,NaN
0.0,72.0,926.7,817.9,905.7,-71.39999999999998,0.6,29.8,118.4,119.4,176.9,361.58,56.069999999999936,1331.03,1356.98,1387.1,1348.04,5.9,14.66,67.16,189.06,2210.1,361.6,34.47000000000003,1265.55,1296.99,1292.07,1300.02,7.46,17.05,67.62,195.48,2289.1,33.85,34.1,71.9,3704.0,NaN,182.0,76.0,NaN,81.72,0.07,47.9608879,-97.1812439,3.1,0.11,28.2,NaN,-0.13,-0.32,NaN,85.0,67.95,176.7,27.7,NaN,-487.17,-527.6,-162.7,14.39,NaN,NaN
0.0,65.0,913.7,810.8,898.6,-73.60000000000002,0.8,29.8,118.4,119.4,176.9,361.37,54.92000000000007,1332.23,1356.72,1387.15,1349.33,5.54,14.78,67.06,189.06,2208.5,361.41,34.44999999999982,1263.13,1295.14,1290.52,1297.58,7.16,17.21,67.71,195.49,2301.7,33.34,35.06,71.44,3704.0,NaN,178.0,76.0,NaN,77.92,-0.07,47.9605598,-97.1812439,3.1,0.09,28.2,NaN,0.91,2.13,NaN,81.0,68.4,177.1,27.7,NaN,-647.57,-440.9,-162.6,14.22,NaN,NaN
0.0,61.0,915.7,806.7,894.5,-71.0,0.6,29.8,118.4,119.4,176.9,361.11,53.36000000000013,1333.06,1356.05,1386.42,1349.7,5.46,15.16,67.35,189.07,2236.7,361.19,31.13000000000011,1262.87,1293.4,1289.03,1294.0,7.04,17.59,68.07,195.42,2329.8,33.64,34.73,70.95,3704.0,NaN,179.2,76.0,NaN,79.21,-0.03,47.9602318,-97.1812439,3.1,-0.04,28.2,NaN,0.65,-0.14,NaN,83.0,68.37,176.7,27.7,NaN,-439.49,-267.7,-162.6,14.05,NaN,NaN
0.0,53.0,910.7,801.8,889.6,-69.0,0.7,29.8,118.4,119.4,176.9,360.86,51.83999999999992,1330.67,1352.47,1382.51,1348.24,5.74,15.61,67.78,189.12,2247.8,360.95,29.679999999999836,1262.43,1292.11,1287.01,1290.78,7.54,17.63,68.25,195.43,2329.3,33.61,33.98,70.46,3704.0,NaN,182.2,76.0,NaN,80.28,0.02,47.9599037,-97.1812439,3.1,-0.22,28.2,NaN,-1.48,0.07,NaN,84.0,67.59,176.3,27.7,NaN,-320.3,-295.3,-162.5,13.87,NaN,NaN
0.0,45.0,901.7,793.6,881.4,-72.0,0.7,29.8,118.4,119.4,176.9,360.68,47.86999999999989,1327.22,1346.14,1375.09,1343.1,6.03,15.7,67.66,189.11,2243.0,360.77,29.59999999999991,1259.95,1288.71,1283.66,1289.55,7.68,17.64,68.21,195.5,2325.2,33.45,34.57,70.1,3704.0,NaN,181.1,76.0,NaN,79.36,0.0,47.9595833,-97.1812439,3.1,0.1,28.2,NaN,-0.24,2.2,NaN,83.0,68.02000000000001,176.8,27.7,NaN,-336.29,-464.6,-162.4,13.72,NaN,NaN
0.0,38.0,893.7,787.1,874.9,-71.70000000000005,0.6,29.8,118.4,119.4,176.9,360.44,44.6099999999999,1324.64,1343.69,1369.25,1340.14,5.98,15.73,67.89,189.2,2253.7,360.59,32.919999999999845,1255.92,1286.01,1282.83,1288.84,7.39,17.7,68.19,195.55,2329.0,33.28,34.77,70.02,3704.0,NaN,179.8,76.0,NaN,77.66,-0.04,47.959259,-97.1812439,3.1,-0.01,28.2,NaN,0.41,0.78,NaN,81.0,68.05000000000001,177.2,27.7,NaN,-458.94,-401.6,-162.2,13.57,NaN,NaN
0.0,30.0,884.7,781.5,869.2,-70.09999999999991,0.7,29.8,118.4,119.4,176.9,360.3,44.24000000000001,1322.65,1343.14,1366.89,1339.96,5.97,15.75,67.68,189.22,2244.0,360.44,33.90000000000009,1255.98,1284.68,1282.89,1289.88,7.43,17.53,68.13,195.55,2317.6,33.54,34.54,69.73,3704.0,NaN,181.4,76.0,NaN,76.04,0.01,47.9589348,-97.1812439,3.1,0.02,28.2,NaN,1.13,-0.53,NaN,79.0,68.08,176.9,27.7,NaN,-466.9,-346.5,-161.9,13.43,NaN,NaN
0.0,25.0,876.7,776.6,864.4,-67.39999999999998,0.7,29.8,118.4,119.4,176.9,360.07,45.8599999999999,1320.72,1343.03,1366.58,1338.84,6.12,15.17,67.15,189.24,2177.2,360.26,34.61999999999989,1256.65,1284.48,1283.19,1291.27,7.68,17.17,67.47,195.54,2250.5,33.3,34.29,69.45,3704.0,NaN,180.9,76.0,NaN,73.81,0.0,47.9586143,-97.1812439,3.1,-0.02,28.2,NaN,0.63,0.03,NaN,77.0,67.59,177.0,27.7,NaN,-499.4,-299.2,-161.6,13.28,NaN,NaN
0.0,19.0,871.7,770.6,858.4,-65.20000000000005,0.6,29.8,118.4,119.4,176.9,359.88,47.960000000000036,1320.27,1343.41,1368.23,1339.49,6.14,14.39,65.86,189.24,2105.2,360.07,32.75,1258.88,1284.25,1283.02,1291.63,7.55,16.54,66.3,195.54,2184.2,32.97,34.59,69.26,3704.0,NaN,178.7,76.0,NaN,73.39,-0.03,47.9582939,-97.1812439,3.1,-0.02,28.2,NaN,0.94,0.24,NaN,76.0,67.56,176.9,27.7,NaN,-449.64,-350.4,-161.3,13.11,NaN,NaN
0.0,13.0,869.7,764.7,852.5,-62.0,0.8,29.8,118.4,119.4,176.9,359.73,51.38000000000011,1321.5,1347.59,1372.88,1341.19,6.16,13.67,64.89,189.2,2049.1,359.9,33.460000000000036,1260.73,1286.03,1284.54,1294.19,7.06,15.86,65.36,195.48,2125.7,33.44,34.52,68.91,3704.0,NaN,179.1,76.0,NaN,74.11,-0.04,47.9579773,-97.1812439,3.1,-0.06,28.5,NaN,1.29,-0.53,NaN,77.0,67.96000000000001,176.7,27.7,NaN,-328.57,-350.4,-160.9,12.92,NaN,NaN
0.0,8.0,861.7,759.2,847.0,-58.700000000000045,0.5,29.8,118.4,119.4,176.9,359.51,59.12000000000012,1324.02,1354.32,1383.14,1344.86,5.54,13.14,64.11,189.18,2006.0,359.71,31.039999999999964,1266.13,1289.77,1287.71,1297.17,6.84,15.24,64.69,195.42,2071.2,33.5,34.32,68.37,3704.0,NaN,180.4,76.0,NaN,73.44,0.01,47.9576607,-97.1812439,3.1,0.02,28.5,NaN,1.87,0.14,NaN,76.0,67.82,176.6,27.7,NaN,-344.47,-330.7,-160.6,12.72,NaN,NaN
0.0,3.0,853.7,754.5,842.3,-56.30000000000007,0.7,29.8,118.4,119.4,176.9,359.31,65.09999999999991,1327.99,1361.43,1393.09,1348.5,5.13,12.15,62.96,189.1,1910.8,359.49,30.309999999999945,1271.25,1293.04,1291.43,1301.56,6.5,14.29,63.9,195.32,1990.9,33.29,34.45,67.67,3704.0,NaN,179.3,76.0,NaN,72.0,-0.01,47.9573441,-97.1812363,3.1,-0.01,28.5,NaN,1.96,2.24,NaN,75.0,67.74000000000001,176.8,27.7,NaN,-410.39,-287.4,-160.2,12.51,NaN,NaN
0.0,0.0,850.7,749.2,837.0,-57.5,0.6,29.8,118.4,119.4,176.9,359.06,72.74000000000001,1332.98,1366.73,1405.72,1352.29,4.81,10.39,61.05,188.95,1760.2,359.26,33.75,1274.53,1297.33,1298.84,1308.28,5.97,12.66,61.81,195.26,1839.9,33.22,34.32,66.97,3704.0,NaN,178.0,76.0,NaN,69.39,-0.01,47.9570389,-97.1812439,3.1,0.13,28.5,NaN,3.85,3.23,NaN,72.0,67.53999999999999,177.2,27.7,NaN,-350.35,-315.0,-159.9,12.28,NaN,NaN
0.0,0.0,842.7,747.0,834.8,-54.80000000000007,0.8,29.8,118.4,119.4,176.9,358.79,78.49000000000001,1320.83,1347.75,1399.32,1347.46,4.22,8.43,57.31,188.85,1519.9,359.01,37.42000000000007,1278.29,1300.23,1306.02,1315.71,5.09,10.68,58.4,195.18,1623.0,33.24,34.16,65.88,3704.0,NaN,178.3,76.0,NaN,68.42,-0.04,47.9567337,-97.1812439,3.1,0.04,28.5,NaN,6.0,-2.05,NaN,71.0,67.4,177.4,27.7,NaN,-369.19,-145.7,-159.5,12.03,NaN,NaN
0.0,0.0,840.7,747.7,835.5,-45.89999999999998,0.7,29.8,118.4,119.4,176.9,358.5,68.34999999999991,1288.97,1299.19,1357.32,1314.8,3.72,7.95,54.03,188.68,1379.8,358.71,34.1400000000001,1275.26,1295.29,1296.39,1309.4,4.64,9.81,55.18,195.11,1451.5,33.37,33.79,64.34,3704.0,NaN,180.4,76.0,NaN,66.71,0.03,47.9564362,-97.1812439,3.1,-0.11,28.5,NaN,4.12,-2.05,NaN,69.0,67.16,177.0,27.6,NaN,-306.42,11.8,-159.2,11.75,NaN,NaN
0.0,0.0,835.7,745.7,833.5,-41.39999999999998,0.5,29.8,118.4,119.4,176.9,358.15,68.18999999999983,1243.66,1251.8,1311.85,1276.7,3.29,8.04,52.02,188.52,1278.7,358.36,22.77000000000021,1262.87,1271.61,1269.92,1285.64,4.18,9.53,53.05,195.01,1337.1,33.37,34.27,62.49,3704.0,NaN,179.8,76.5,NaN,64.23,-0.01,47.9561501,-97.1812439,3.1,0.1,28.5,NaN,6.68,0.91,NaN,67.0,67.64,176.8,27.6,NaN,-275.99,-98.4,-158.9,11.45,NaN,NaN
0.0,0.0,839.7,745.6,833.4,-35.80000000000007,0.6,29.8,118.4,119.4,176.9,357.66,75.66000000000008,1199.34,1214.09,1275.0,1234.28,3.95,8.17,50.75,188.28,1231.3,357.94,26.1400000000001,1235.06,1249.85,1235.18,1261.2,4.79,9.53,51.13,194.82,1263.0,32.84,34.52,60.73,3704.0,NaN,179.0,76.5,NaN,61.83,0.21,47.9558678,-97.1812439,3.1,0.34,28.5,NaN,1.52,0.53,NaN,64.0,67.36000000000001,177.0,27.6,NaN,-176.88,-19.7,-158.5,11.14,NaN,NaN
0.0,0.0,852.7,745.5,833.2,-31.199999999999932,0.5,29.8,118.4,119.4,176.9,357.19,81.75,1154.28,1176.57,1236.03,1197.42,3.85,8.29,50.16,188.1,1196.0,357.5,48.75,1186.49,1230.98,1199.05,1235.24,4.82,9.59,50.48,194.76,1216.3,32.71,35.09,58.76,3704.0,NaN,177.0,76.5,NaN,63.69,0.01,47.9556007,-97.1812439,3.1,0.02,28.5,NaN,1.96,-0.64,NaN,66.0,67.80000000000001,177.5,27.6,NaN,183.01,-11.8,-158.2,10.81,NaN,NaN
0.0,0.0,854.7,745.4,833.2,-25.199999999999932,0.5,29.8,118.4,119.4,176.9,356.63,100.51999999999998,1108.76,1139.43,1209.28,1165.23,3.48,8.44,49.37,187.87,1158.2,357.06,56.26999999999998,1154.78,1204.52,1164.92,1211.05,4.04,9.73,49.89,194.6,1183.4,33.14,35.18,57.13,3704.0,NaN,176.3,76.5,NaN,61.65,-0.06,47.9553375,-97.1812592,3.1,-0.14,28.5,NaN,1.77,-0.78,NaN,64.0,68.32,177.2,27.6,NaN,271.32,0.0,-157.9,10.48,NaN,NaN
0.0,0.0,855.7,745.5,833.2,-19.299999999999955,0.7,29.8,118.4,119.4,176.9,356.03,110.90999999999985,1074.15,1108.13,1185.06,1138.69,3.01,8.59,48.56,187.68,1143.2,356.61,64.49000000000001,1124.23,1188.14,1138.43,1188.72,3.28,9.8,49.22,194.39,1151.0,33.66,34.44,55.52,3704.0,NaN,176.2,76.5,NaN,61.14,0.01,47.9550819,-97.1812439,3.1,-0.0,28.5,NaN,1.88,-0.7,NaN,64.0,68.1,176.4,27.6,NaN,242.13,0.0,-157.8,10.16,NaN,NaN
0.0,0.0,852.7,745.5,833.2,-13.799999999999955,0.6,29.8,118.4,119.4,176.9,355.37,133.8599999999999,1038.38,1081.71,1172.24,1118.39,2.88,8.69,48.15,187.57,1098.9,356.09,72.95000000000005,1105.6,1178.55,1117.38,1164.76,2.99,9.93,48.75,194.2,1116.7,33.49,34.4,53.98,3704.0,NaN,176.0,76.5,NaN,57.73,0.02,47.9548302,-97.1812439,3.1,0.06,28.8,NaN,1.21,-1.05,NaN,60.0,67.89,176.2,27.6,NaN,85.14,-3.9,-157.8,9.85,NaN,NaN
0.0,0.0,854.7,745.4,833.1,-9.199999999999932,0.7,29.8,118.4,119.4,176.9,354.69,136.9799999999999,1013.61,1053.99,1150.59,1106.24,3.01,8.87,47.53,187.43,1078.2,355.6,80.11999999999989,1083.93,1164.05,1100.99,1149.17,2.92,10.11,48.07,194.04,1083.0,33.36,34.38,52.58,3704.0,NaN,176.8,76.5,NaN,58.09,0.05,47.9545898,-97.1812363,3.1,0.01,28.8,NaN,0.94,-1.57,NaN,61.0,67.74000000000001,176.2,27.6,NaN,29.53,-3.9,-158.0,9.54,NaN,NaN
0.0,0.0,854.7,745.3,833.1,-3.8999999999999773,0.6,29.8,118.4,119.4,176.9,353.95,135.82000000000005,996.86,1027.84,1132.68,1085.59,2.98,9.04,47.03,187.36,1048.3,355.05,81.25999999999999,1067.0,1148.26,1086.54,1126.78,2.65,10.31,47.5,193.89,1049.7,32.96,35.14,50.91,3704.0,NaN,177.0,76.5,NaN,56.01,0.03,47.954361,-97.1812363,3.1,0.01,28.8,NaN,0.51,-1.77,NaN,58.0,68.1,176.6,27.6,NaN,10.43,-3.9,-158.3,9.25,NaN,NaN
0.0,0.0,854.7,745.2,833.0,-1.7999999999999545,0.6,29.8,118.4,119.4,176.9,353.22,144.87,976.58,1004.71,1121.45,1071.0,2.81,9.19,46.57,187.25,1041.8,354.48,87.37000000000012,1050.84,1138.21,1071.4,1107.65,2.46,10.48,47.02,193.79,1034.2,32.63,36.18,48.73,3704.0,NaN,177.7,76.5,NaN,54.81,0.08,47.9541321,-97.1812363,3.1,0.08,28.8,NaN,0.18,-1.72,NaN,57.0,68.81,176.9,27.6,NaN,14.36,-3.9,-158.7,8.98,NaN,NaN
0.0,0.0,853.7,745.2,833.0,-2.5,0.8,29.8,118.4,119.4,176.9,352.5,158.48000000000002,952.28,984.14,1110.76,1055.89,2.57,9.28,46.29,187.23,1006.0,353.96,83.00999999999999,1045.76,1128.77,1062.53,1095.47,2.35,10.61,46.54,193.66,1006.0,32.78,36.89,45.72,3704.0,NaN,178.2,76.5,NaN,51.63,0.08,47.9539223,-97.1812363,3.1,-0.02,28.8,NaN,-0.38,-1.56,NaN,54.0,69.67,177.6,27.6,NaN,-11.9,-3.9,-159.1,8.72,NaN,NaN
0.0,0.0,851.7,745.3,833.1,-0.39999999999997726,0.7,29.8,118.4,119.4,176.9,351.84,159.42000000000007,937.27,965.94,1096.69,1053.52,2.74,9.64,45.01,187.19,936.9,353.41,75.18999999999983,1039.4,1114.59,1054.42,1091.87,2.41,10.84,45.62,193.47,962.4,33.03,37.54,42.26,3704.0,NaN,176.9,76.5,NaN,47.06,-0.01,47.9537277,-97.1812439,3.1,-0.05,28.8,NaN,-0.47,-1.48,NaN,49.0,70.57,177.8,27.6,NaN,-55.1,0.0,-159.7,8.47,NaN,NaN
0.0,0.0,851.7,745.2,833.0,-0.39999999999997726,0.7,29.8,118.4,119.4,176.9,351.13,146.17999999999995,939.43,948.0,1085.61,1049.64,2.58,10.12,43.59,187.18,892.5,352.79,65.88999999999987,1033.48,1099.37,1042.49,1087.92,2.17,11.36,44.55,193.33,908.1,34.02,36.41,38.66,3704.0,NaN,177.4,76.5,NaN,45.61,0.04,47.9535522,-97.1812439,3.1,0.05,28.8,NaN,-0.56,-1.47,NaN,48.0,70.43,177.4,27.6,NaN,-59.89,-3.9,-160.3,8.24,NaN,NaN
0.0,0.0,851.7,745.2,832.9,-0.3000000000000682,0.6,29.8,118.4,119.4,176.9,350.43,141.0000000000001,940.87,932.91,1073.91,1044.52,2.5,10.53,44.12,187.14,862.5,352.19,66.46000000000004,1019.51,1085.97,1031.47,1076.33,2.01,11.59,44.44,193.19,896.2,34.23,36.74,35.13,3704.0,NaN,176.8,76.5,NaN,42.39,0.02,47.9533958,-97.1812439,3.1,0.15,28.8,NaN,-0.67,-1.29,NaN,44.0,70.97,177.5,27.6,NaN,-31.72,-3.9,-161.0,8.02,NaN,NaN
