#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,amp2,BaroA,COM1,COM2,E1 CHT Variance,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT Variance,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,volt2,VPLwas,VSpd,VSpdG,WndDr,WndSpd
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,amps,inch,MHz,MHz,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,deg,mt,mt,kt,G,degrees,degrees,deg,G,deg C,deg,deg,kt,gals,deg,volts,volts,mt,fpm,fpm,deg,kt
0.0,856.0,750.1,837.9,-0.8999999999999773,4.4,0.2,29.97,118.4,119.4,16.060000000000002,204.57,204.95,212.52,220.63,81.74000000000001,1137.85,1063.54,1056.11,1069.24,2.36,57.68,108.49,1045.1,19.57,18.01,0.0,178.4,36.5,15.0,0.0,0.0,47.9481926,-97.1727295,3.1,0.0,24.0,1.26,0.08,0.0,37.58,268.2,28.2,28.2,18.0,0.06,0.0,NaN,NaN
0.0,856.0,750.1,837.9,-0.5,4.4,0.2,29.97,118.4,119.4,16.039999999999992,205.08,205.43,213.04,221.12,82.68999999999983,1139.1,1065.02,1056.41,1069.56,2.29,57.77,108.5,1049.7,19.57,18.03,0.0,178.4,36.0,15.0,0.0,-0.0,47.9481888,-97.1727295,3.1,-0.0,24.0,1.26,0.08,0.0,37.6,268.2,28.2,28.2,18.0,0.0,0.0,NaN,NaN
0.0,855.0,750.2,838.0,-1.8999999999999773,4.5,0.2,29.97,118.4,119.4,16.080000000000013,205.48,205.88,213.49,221.56,81.74000000000001,1138.64,1064.54,1056.9,1069.95,2.34,57.85,108.51,1054.3,19.57,18.06,0.0,178.4,35.5,15.0,0.0,-0.0,47.9481926,-97.1727295,3.1,-0.01,24.0,1.26,0.1,0.0,37.629999999999995,268.2,28.2,28.2,18.0,-4.8,0.0,NaN,NaN
0.0,855.0,751.9,839.7,-0.1999999999999318,4.4,0.2,29.97,118.4,119.4,16.039999999999992,205.93,206.33,213.96,221.97,77.79000000000019,1135.9,1064.02,1058.11,1070.35,2.28,57.84,108.52,1054.2,19.57,18.08,0.0,178.4,35.5,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,-0.01,24.0,1.26,0.08,0.0,37.65,268.2,28.2,28.2,18.0,-15.41,0.0,NaN,NaN
0.0,855.0,752.1,839.9,0.0,4.3,0.2,29.97,132.3,119.4,16.05000000000001,206.35,206.75,214.44,222.4,77.01999999999998,1135.34,1064.35,1058.32,1070.52,2.36,57.84,108.53,1053.2,19.57,18.08,0.0,178.5,36.0,15.0,0.0,0.0,47.9481888,-97.1727371,3.1,-0.02,24.0,1.25,0.09,0.0,37.65,268.2,28.2,28.2,18.0,-2.15,0.0,NaN,NaN
1.0,856.0,752.2,840.0,0.39999999999997726,4.4,0.2,29.97,132.3,119.4,16.080000000000013,206.76,207.14,214.84,222.84,76.63000000000011,1134.72,1065.42,1058.09,1070.21,2.29,57.87,108.53,1055.1,19.6,18.08,0.0,178.5,36.5,15.0,0.0,0.0,47.9481888,-97.1727371,3.1,0.0,24.0,1.26,0.11,0.0,37.68,268.2,28.2,28.2,18.0,-0.07,0.0,NaN,NaN
1.0,855.0,752.3,840.1,0.3000000000000682,4.3,0.2,29.97,132.3,119.4,16.060000000000002,207.19,207.6,215.26,223.25,76.86000000000013,1134.65,1066.05,1057.79,1069.69,2.32,57.84,108.54,1055.0,19.6,18.11,0.0,178.5,37.0,15.0,0.0,-0.0,47.9481888,-97.1727371,3.1,-0.01,23.8,1.25,0.09,0.0,37.71,268.2,28.2,28.2,19.0,-1.16,0.0,NaN,NaN
0.0,855.0,751.7,839.5,1.2999999999999545,4.3,0.2,29.97,132.3,119.4,16.05000000000001,207.57,207.98,215.7,223.62,79.08999999999992,1136.59,1066.37,1057.5,1069.06,2.3,57.83,108.55,1055.8,19.6,18.11,0.0,178.5,36.0,15.0,0.0,-0.01,47.9481926,-97.1727295,3.1,-0.01,23.8,1.27,0.1,0.0,37.71,268.2,28.2,28.2,18.0,-0.09,0.0,NaN,NaN
0.0,855.0,751.6,839.4,1.2999999999999545,4.4,0.2,29.97,132.3,119.4,16.05000000000001,208.04,208.43,216.13,224.09,80.75,1138.76,1066.29,1058.01,1068.25,2.3,57.75,108.56,1052.1,19.6,18.11,0.0,178.5,36.0,15.0,0.0,-0.0,47.9481888,-97.1727295,3.1,0.02,23.8,1.29,0.13,0.0,37.71,268.2,28.2,28.2,18.0,-0.0,0.0,NaN,NaN
0.0,855.0,749.9,837.7,-0.1999999999999318,4.3,0.2,29.97,132.3,119.4,16.069999999999993,208.46,208.84,216.56,224.53,80.20000000000005,1139.07,1066.57,1058.87,1067.86,2.29,57.83,108.57,1055.1,19.6,18.11,0.0,178.5,36.5,14.0,0.0,0.0,47.9481926,-97.1727295,3.1,0.02,23.8,1.27,0.05,0.0,37.71,268.2,28.2,28.2,18.0,-0.0,0.0,NaN,NaN
0.0,855.0,749.5,837.3,-0.6000000000000227,4.2,0.2,29.97,120.55,119.4,16.089999999999975,208.86,209.25,216.98,224.95,77.71000000000004,1137.48,1067.19,1059.77,1067.81,2.31,57.74,108.58,1050.9,19.6,18.11,0.0,178.5,36.5,14.0,0.0,0.0,47.9481926,-97.1727295,3.1,-0.01,23.8,1.25,0.08,0.0,37.71,268.2,28.2,28.2,18.0,0.61,0.0,NaN,NaN
0.0,856.0,749.4,837.2,-0.6999999999999318,4.3,0.2,29.97,120.55,119.4,16.110000000000014,209.25,209.66,217.5,225.36,81.13999999999987,1141.09,1068.32,1059.95,1068.0,2.29,57.62,108.59,1044.9,19.6,18.11,0.0,178.5,37.0,14.0,0.0,0.0,47.9481926,-97.1727295,3.1,0.0,23.8,1.25,0.09,0.0,37.71,268.2,28.2,28.2,18.0,14.85,0.0,NaN,NaN
0.0,856.0,749.3,837.1,-0.8999999999999773,4.3,0.2,29.97,120.55,119.4,16.110000000000014,209.66,210.07,217.87,225.77,84.92000000000007,1144.46,1068.99,1059.54,1068.45,2.31,57.8,108.6,1051.2,19.6,18.11,0.0,178.5,37.0,14.0,0.0,0.0,47.9481926,-97.1727295,3.1,-0.0,23.8,1.26,0.09,0.0,37.71,268.2,28.2,28.2,18.0,19.59,0.0,NaN,NaN
0.0,856.0,749.8,837.6,-2.1000000000000227,4.3,0.2,29.97,120.55,119.4,16.129999999999995,210.06,210.49,218.28,226.19,85.16000000000008,1144.28,1069.13,1059.12,1068.76,2.29,57.74,108.62,1050.4,19.6,18.06,0.0,178.4,36.0,14.0,0.0,-0.01,47.9481888,-97.1727371,3.1,0.01,23.8,1.26,0.07,0.0,37.66,268.2,28.2,28.2,18.0,8.42,0.0,NaN,NaN
0.0,856.0,749.6,837.4,-2.5,4.3,0.2,29.97,120.55,119.4,16.129999999999995,210.46,210.91,218.69,226.59,85.96000000000004,1145.51,1069.05,1059.55,1069.38,2.33,57.67,108.63,1046.9,19.6,18.06,0.0,178.5,36.0,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,-0.01,23.5,1.25,0.09,0.0,37.66,268.2,28.2,28.2,18.0,0.35,0.0,NaN,NaN
0.0,856.0,750.8,838.7,-1.2999999999999545,4.2,0.2,29.97,120.55,119.4,16.169999999999987,210.93,211.39,219.14,227.1,86.78999999999996,1146.78,1070.73,1059.99,1070.31,2.3,57.82,108.64,1053.9,19.6,18.06,0.0,178.5,36.0,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,0.01,23.5,1.27,0.09,0.0,37.66,268.2,28.2,28.2,18.0,0.01,0.0,NaN,NaN
0.0,856.0,750.2,838.0,-2.1000000000000227,4.2,0.2,29.97,120.55,119.4,16.189999999999998,211.34,211.78,219.68,227.53,84.95000000000005,1144.31,1070.52,1059.36,1071.16,2.33,57.85,108.65,1055.8,19.57,18.06,0.0,178.5,36.0,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,0.0,23.5,1.22,0.1,0.0,37.629999999999995,268.2,28.2,28.2,18.0,0.0,0.0,NaN,NaN
0.0,856.0,749.9,837.7,-1.7999999999999545,4.2,0.2,29.97,120.55,119.4,16.210000000000008,212.04,212.49,220.36,228.25,85.23000000000002,1144.04,1070.35,1058.81,1072.55,2.35,57.78,108.67,1054.9,19.55,17.98,0.0,178.5,36.5,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,-0.03,23.5,1.24,0.05,0.0,37.53,268.2,28.2,28.2,18.0,-13.22,0.0,NaN,NaN
0.0,856.0,748.6,836.4,-3.0,4.1,0.2,29.97,120.55,119.4,16.24000000000001,212.41,212.87,220.84,228.65,84.37999999999988,1143.86,1071.26,1059.48,1073.21,2.32,57.7,108.68,1052.8,19.55,17.98,0.0,178.5,35.5,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,-0.01,23.5,1.27,0.07,0.0,37.53,268.2,28.2,28.2,18.0,-1.2,0.0,NaN,NaN
0.0,856.0,748.4,836.2,-1.5,4.1,0.2,29.97,120.55,119.4,16.289999999999992,212.87,213.33,221.23,229.16,85.43999999999983,1145.36,1071.7,1059.92,1074.5,2.33,57.73,108.7,1054.3,19.55,17.98,0.0,178.5,35.5,14.0,0.0,-0.0,47.9481926,-97.1727371,3.1,-0.01,23.5,1.3,0.07,0.0,37.53,268.2,28.2,28.2,18.0,-0.86,0.0,NaN,NaN
0.0,856.0,748.8,836.7,-0.599999999999909,4.1,0.2,29.97,120.55,119.4,16.30000000000001,213.32,213.77,221.73,229.62,84.74000000000001,1146.01,1071.09,1061.27,1075.6,2.33,57.77,108.71,1052.3,19.52,17.98,0.0,178.5,35.5,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,-0.01,23.5,1.26,0.05,0.0,37.5,268.2,28.2,28.2,18.0,2.28,0.0,NaN,NaN
0.0,856.0,748.6,836.4,-0.8000000000000682,4.2,0.2,29.97,120.55,119.4,16.289999999999992,213.66,214.12,222.07,229.95,82.36000000000013,1144.9,1070.24,1062.54,1076.76,2.34,57.83,108.72,1054.9,19.52,17.98,0.0,178.5,35.5,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,-0.01,23.5,1.25,0.08,0.0,37.5,268.2,28.2,28.2,18.0,0.71,0.0,NaN,NaN
0.0,856.0,748.4,836.3,-0.8000000000000682,4.1,0.2,29.97,120.55,119.4,16.30000000000001,214.03,214.51,222.51,230.33,81.58000000000015,1144.17,1069.93,1062.59,1077.84,2.33,57.77,108.74,1054.4,19.55,17.95,0.0,178.5,36.0,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,0.02,23.5,1.27,0.07,0.0,37.5,268.2,28.2,28.2,18.0,6.6,0.0,NaN,NaN
0.0,856.0,748.3,836.2,-1.3999999999999773,4.0,0.2,29.97,120.55,119.4,16.32000000000002,214.48,214.97,222.94,230.8,81.92999999999984,1144.32,1070.64,1062.39,1079.0,2.32,57.78,108.75,1056.1,19.55,17.95,0.0,178.4,36.5,14.0,0.0,0.01,47.9481888,-97.1727371,3.1,-0.01,23.5,1.25,0.01,0.0,37.5,268.2,28.2,28.2,18.0,7.76,0.0,NaN,NaN
0.0,857.0,749.4,837.2,-0.1999999999999318,4.1,0.2,29.97,120.55,119.4,16.369999999999976,214.86,215.35,223.35,231.23,82.07000000000016,1143.9,1070.82,1061.83,1079.47,2.36,57.78,108.76,1055.6,19.57,17.95,0.0,178.5,35.5,14.0,0.0,0.0,47.9481888,-97.1727295,3.1,-0.02,23.5,1.22,0.04,0.0,37.519999999999996,268.2,28.2,28.2,18.0,11.59,0.0,NaN,NaN
0.0,857.0,749.6,837.4,-1.3000000000000682,4.1,0.2,29.97,120.55,119.4,16.379999999999995,215.24,215.73,223.78,231.62,80.05999999999995,1141.96,1070.58,1061.9,1079.72,2.3,57.78,108.78,1057.2,19.57,17.95,0.0,178.4,35.5,14.0,0.0,-0.01,47.9481888,-97.1727295,3.1,0.01,23.5,1.24,0.04,0.0,37.519999999999996,268.2,28.2,28.2,18.0,26.52,0.0,NaN,NaN
0.0,858.0,748.6,836.4,-1.6000000000000227,4.1,0.2,29.97,120.55,119.4,16.430000000000007,215.6,216.09,224.17,232.03,78.86000000000013,1141.19,1070.65,1062.33,1080.03,2.35,57.8,108.79,1057.3,19.55,17.95,0.0,178.5,35.5,14.0,0.0,-0.01,47.9481888,-97.1727371,3.1,-0.0,23.2,1.23,0.08,0.0,37.5,268.2,28.2,28.2,18.0,31.78,0.0,NaN,NaN
0.0,858.0,748.6,836.5,-1.2000000000000455,4.0,0.2,29.97,120.55,119.4,16.47,215.98,216.46,224.52,232.45,79.22000000000003,1142.38,1071.5,1063.16,1079.81,2.34,57.7,108.81,1052.7,19.55,17.98,0.0,178.5,35.5,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,0.0,23.2,1.24,0.03,0.0,37.53,268.2,28.2,28.2,18.0,20.21,0.0,NaN,NaN
0.0,858.0,748.7,836.5,0.10000000000002274,4.0,0.2,29.97,120.55,119.4,16.460000000000008,216.35,216.84,224.94,232.81,81.34000000000015,1144.41,1072.48,1063.07,1079.63,2.3,57.63,108.82,1051.3,19.55,17.98,0.0,178.5,36.0,14.0,0.0,0.01,47.9481888,-97.1727371,3.1,-0.02,23.5,1.23,0.02,0.0,37.53,268.2,28.2,28.2,18.0,15.93,3.9,NaN,NaN
0.0,859.0,748.7,836.5,0.2999999999999545,4.0,0.2,29.97,120.55,119.4,16.48999999999998,216.71,217.24,225.34,233.2,83.29000000000019,1146.16,1072.87,1062.87,1079.26,2.31,57.75,108.84,1052.7,19.55,18.03,0.0,178.4,36.5,14.0,0.0,-0.01,47.9481888,-97.1727371,3.1,-0.01,23.5,1.23,0.08,0.0,37.58,268.2,28.2,28.2,18.0,16.78,0.0,NaN,NaN
0.0,859.0,747.2,835.0,-1.7000000000000455,4.0,0.2,29.97,120.55,119.4,16.50999999999999,217.08,217.6,225.67,233.59,82.45000000000005,1145.23,1073.18,1062.78,1079.14,2.32,57.69,108.85,1053.8,19.55,18.06,0.0,178.5,35.5,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,-0.01,23.5,1.23,0.04,0.0,37.61,268.2,28.2,28.2,18.0,16.03,0.0,NaN,NaN
0.0,859.0,746.8,834.6,-1.7999999999999545,4.0,0.2,29.97,120.55,119.4,16.53,217.04,217.53,225.75,233.57,82.26999999999998,1145.54,1073.04,1063.27,1078.8,2.33,57.63,108.87,1049.5,19.52,18.08,0.0,178.5,35.5,14.0,0.0,0.02,47.9481926,-97.1727371,3.1,-0.0,23.5,1.29,0.05,0.0,37.599999999999994,268.2,28.2,28.2,18.0,14.56,0.0,NaN,NaN
0.0,858.0,748.3,836.1,-0.1999999999999318,4.0,0.2,29.97,120.55,119.4,16.55000000000001,217.0,217.53,225.64,233.55,83.21000000000004,1146.54,1073.15,1063.33,1078.46,2.32,57.69,108.89,1052.7,19.52,18.08,0.0,178.5,35.5,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,0.0,23.5,1.29,0.04,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-11.59,0.0,NaN,NaN
0.0,858.0,748.2,836.1,-0.10000000000002274,3.9,0.2,29.97,120.55,119.4,16.589999999999975,217.33,217.86,226.05,233.92,83.83999999999992,1147.01,1073.59,1063.17,1078.22,2.38,57.66,108.9,1054.1,19.55,18.11,0.0,178.5,35.0,14.0,0.0,-0.0,47.9481888,-97.1727295,3.1,-0.01,23.5,1.25,0.05,0.0,37.66,268.2,28.2,28.2,18.0,-12.22,0.0,NaN,NaN
0.0,859.0,748.1,835.9,-1.3000000000000682,3.9,0.2,29.97,120.55,119.4,16.650000000000006,217.65,218.2,226.38,234.3,84.32999999999993,1147.51,1073.46,1063.18,1078.06,2.32,57.73,108.92,1054.1,19.55,18.14,0.0,178.5,35.5,14.0,0.0,0.0,47.9481888,-97.1727295,3.1,-0.01,23.2,1.25,0.05,0.0,37.69,268.2,28.2,28.2,18.0,1.91,0.0,NaN,NaN
0.0,859.0,748.0,835.8,-1.6000000000000227,4.0,0.2,29.97,120.55,119.4,16.629999999999995,218.04,218.58,226.74,234.67,83.87999999999988,1147.81,1073.44,1063.93,1078.02,2.33,57.68,108.93,1053.5,19.55,18.14,0.0,178.4,35.5,14.0,0.0,-0.01,47.9481888,-97.1727295,3.1,0.01,23.2,1.29,0.04,0.0,37.69,268.2,28.2,28.2,18.0,6.86,0.0,NaN,NaN
0.0,859.0,749.0,836.8,0.39999999999997726,3.9,0.2,29.97,120.55,119.4,16.680000000000007,218.38,218.94,227.1,235.06,81.84999999999991,1146.48,1074.81,1064.63,1078.99,2.34,57.74,108.95,1057.6,19.55,18.16,0.0,178.4,35.0,14.0,0.0,0.0,47.9481888,-97.1727295,3.1,0.01,23.2,1.27,0.04,0.0,37.71,268.2,28.2,28.2,18.0,0.32,0.0,NaN,NaN
0.0,859.0,748.9,836.7,0.20000000000004547,3.8,0.2,29.97,120.55,119.4,16.69999999999999,218.75,219.3,227.48,235.45,81.53999999999996,1145.54,1075.71,1064.0,1079.89,2.34,57.56,108.97,1051.7,19.52,18.16,0.0,178.4,35.0,14.0,0.0,-0.0,47.9481888,-97.1727295,3.1,-0.01,23.5,1.26,0.03,0.0,37.68,268.2,28.2,28.2,18.0,0.01,0.0,NaN,NaN
0.0,858.0,747.9,835.7,-0.7999999999999545,3.9,0.1,29.97,120.55,119.4,16.75999999999999,219.09,219.66,227.84,235.85,84.36000000000013,1147.66,1075.86,1063.3,1080.68,2.33,57.69,108.98,1051.9,19.52,18.16,0.0,178.4,34.5,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,0.02,23.5,1.26,0.04,0.0,37.68,268.2,28.2,28.2,18.0,0.0,0.0,NaN,NaN
0.0,859.0,747.9,835.7,-0.7999999999999545,3.9,0.2,29.97,120.55,119.4,16.77000000000001,219.45,220.03,228.22,236.22,84.24000000000001,1147.38,1075.59,1063.14,1080.86,2.27,57.78,109.0,1058.1,19.52,18.16,0.0,178.4,35.0,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,0.01,23.5,1.26,0.05,0.0,37.68,268.2,28.2,28.2,18.0,-2.12,0.0,NaN,NaN
0.0,859.0,747.9,835.7,0.7000000000000455,3.9,0.2,29.97,120.55,119.4,16.819999999999993,219.86,220.43,228.69,236.68,82.94000000000005,1147.26,1075.37,1064.32,1080.54,2.31,57.78,109.02,1060.8,19.49,18.14,0.0,178.4,35.5,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,0.0,23.5,1.25,0.05,0.0,37.629999999999995,268.2,28.2,28.2,18.0,-0.09,0.0,NaN,NaN
0.0,859.0,747.9,835.7,1.1000000000000227,3.8,0.1,29.97,120.55,119.4,16.860000000000014,220.22,220.82,229.07,237.08,80.57999999999993,1145.24,1075.27,1064.66,1079.63,2.32,57.73,109.03,1062.0,19.47,18.14,0.0,178.4,35.5,14.0,0.0,0.01,47.9481888,-97.1727371,3.1,-0.02,23.5,1.24,0.05,0.0,37.61,268.2,28.2,28.2,18.0,12.42,0.0,NaN,NaN
0.0,859.0,746.9,834.7,-1.3999999999999773,3.8,0.2,29.97,120.55,119.4,16.920000000000016,220.94,221.58,229.79,237.86,79.28999999999996,1144.11,1075.52,1064.82,1079.47,2.3,57.68,109.07,1056.0,19.44,18.11,0.0,178.4,35.0,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,0.01,23.5,1.31,0.02,0.0,37.55,268.2,28.2,28.2,18.0,13.24,0.0,NaN,NaN
0.0,859.0,747.6,835.4,-0.7000000000000455,3.9,0.2,29.97,120.55,119.4,16.97,221.29,221.92,230.14,238.26,78.28999999999996,1143.27,1075.08,1064.98,1079.48,2.33,57.83,109.08,1060.2,19.44,18.11,0.0,178.4,34.5,14.0,0.0,-0.0,47.9481926,-97.1727371,3.1,-0.0,23.5,1.27,0.03,0.0,37.55,268.2,28.2,28.2,18.0,1.0,0.0,NaN,NaN
0.0,859.0,747.8,835.6,-0.2999999999999545,3.9,0.2,29.97,120.55,119.4,16.99000000000001,221.62,222.29,230.52,238.61,75.62999999999988,1140.12,1075.25,1064.49,1078.95,2.28,57.81,109.1,1062.6,19.47,18.11,0.0,178.4,35.0,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,0.02,23.5,1.29,0.04,0.0,37.58,268.2,28.2,28.2,18.0,4.9,0.0,NaN,NaN
0.0,859.0,747.9,835.7,-0.09999999999990905,3.8,0.1,29.97,120.55,119.4,17.039999999999992,221.97,222.63,230.86,239.01,74.15999999999985,1138.56,1075.57,1064.4,1078.61,2.3,57.89,109.12,1065.1,19.47,18.11,0.0,178.4,35.5,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,-0.01,23.5,1.25,0.02,0.0,37.58,268.2,28.2,28.2,18.0,7.05,0.0,NaN,NaN
0.0,859.0,748.0,835.8,-1.0,3.8,0.1,29.97,120.55,119.4,17.080000000000013,222.29,222.95,231.3,239.37,73.06999999999994,1137.26,1075.27,1064.19,1078.34,2.33,57.84,109.13,1064.4,19.49,18.11,0.0,178.4,35.5,14.0,0.0,-0.0,47.9481926,-97.1727371,3.1,0.0,23.5,1.26,0.03,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-11.07,0.0,NaN,NaN
0.0,859.0,748.9,836.8,0.09999999999990905,3.8,0.2,29.97,120.55,119.4,17.080000000000013,222.64,223.31,231.6,239.72,73.75999999999999,1137.44,1076.12,1063.68,1078.15,2.31,57.74,109.15,1060.4,19.49,18.08,0.0,178.4,35.0,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,0.0,23.5,1.25,0.02,0.0,37.56999999999999,268.2,28.2,28.2,18.0,-1.67,3.9,NaN,NaN
0.0,859.0,749.2,837.0,1.2999999999999545,3.8,0.2,29.97,120.55,119.4,17.159999999999997,222.93,223.68,231.9,240.09,74.42000000000007,1138.21,1076.39,1063.79,1077.81,2.31,57.69,109.17,1059.5,19.52,18.08,0.0,178.4,34.5,14.0,0.0,0.0,47.9481888,-97.1727371,3.1,-0.02,23.2,1.25,0.05,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-0.06,0.0,NaN,NaN
0.0,859.0,748.3,836.2,0.5,3.7,0.2,29.97,120.55,119.4,17.189999999999998,223.29,224.0,232.26,240.48,72.78999999999996,1137.17,1077.4,1064.38,1077.77,2.3,57.64,109.19,1056.1,19.52,18.08,0.0,178.4,34.5,14.0,0.0,0.01,47.9481926,-97.1727371,3.1,0.0,23.2,1.25,0.02,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-1.45,0.0,NaN,NaN
0.0,858.0,748.4,836.2,0.5,3.8,0.1,29.97,120.55,119.4,17.24000000000001,223.59,224.35,232.62,240.83,73.32999999999993,1137.85,1077.88,1064.52,1077.95,2.35,57.53,109.21,1052.7,19.52,18.08,0.0,178.4,35.0,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,-0.02,23.2,1.23,0.02,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-15.03,0.0,NaN,NaN
0.0,859.0,748.4,836.2,0.5,3.8,0.1,29.97,120.55,119.4,17.289999999999992,223.9,224.71,232.94,241.19,75.75,1140.58,1078.21,1064.83,1078.14,2.36,57.81,109.22,1059.3,19.52,18.06,0.0,178.4,35.0,14.0,0.0,-0.01,47.9481926,-97.1727371,3.1,0.01,23.2,1.23,0.03,0.0,37.58,268.2,28.2,28.2,18.0,-8.91,0.0,NaN,NaN
0.0,860.0,748.4,836.2,1.5,3.8,0.2,29.97,120.55,119.4,17.28,224.25,225.03,233.29,241.53,75.48000000000002,1139.49,1078.24,1064.01,1078.16,2.33,57.79,109.24,1062.7,19.52,18.06,0.0,178.4,35.5,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,0.0,23.2,1.24,0.05,0.0,37.58,268.2,28.2,28.2,18.0,12.62,0.0,NaN,NaN
0.0,860.0,747.2,835.0,-0.39999999999997726,3.7,0.2,29.97,120.55,119.4,17.359999999999985,224.55,225.35,233.6,241.91,72.95000000000005,1136.19,1078.66,1063.24,1078.28,2.29,57.73,109.26,1062.7,19.52,18.06,0.0,178.4,35.0,14.0,0.0,0.01,47.9481926,-97.1727371,3.1,0.0,23.2,1.27,0.05,0.0,37.58,268.2,28.2,28.2,18.0,15.88,0.0,NaN,NaN
0.0,859.0,747.0,834.8,-0.8000000000000682,3.7,0.1,29.97,120.55,119.4,17.419999999999987,224.84,225.72,234.02,242.26,72.63000000000011,1135.88,1079.39,1063.25,1079.05,2.3,57.73,109.28,1060.3,19.52,18.06,0.0,178.4,34.5,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,-0.01,23.2,1.24,0.04,0.0,37.58,268.2,28.2,28.2,18.0,3.43,0.0,NaN,NaN
0.0,859.0,748.1,835.9,0.1999999999999318,3.7,0.2,29.97,120.55,119.4,17.439999999999998,225.18,226.03,234.29,242.62,71.92000000000007,1135.79,1078.87,1063.87,1079.54,2.27,57.79,109.3,1063.2,19.52,18.08,0.0,178.4,34.5,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,0.01,23.2,1.25,0.04,0.0,37.599999999999994,268.2,28.2,28.2,18.0,0.13,0.0,NaN,NaN
0.0,859.0,748.1,835.9,0.10000000000002274,3.7,0.2,29.97,120.55,119.4,17.44999999999999,225.5,226.39,234.66,242.95,72.7800000000002,1136.38,1078.79,1063.6,1079.86,2.36,57.71,109.32,1060.4,19.49,18.08,0.0,178.4,35.0,14.0,0.0,0.0,47.9481926,-97.1727371,3.1,-0.03,23.2,1.2,0.05,0.0,37.56999999999999,268.2,28.2,28.2,18.0,-14.14,0.0,NaN,NaN
0.0,859.0,748.1,835.9,-0.8999999999999773,3.7,0.2,29.97,120.55,119.4,17.52000000000001,225.78,226.73,234.97,243.3,74.05999999999995,1137.62,1079.4,1063.56,1080.0,2.32,57.74,109.34,1062.2,19.49,18.11,0.0,178.4,35.0,14.0,0.0,-0.01,47.9481926,-97.1727371,3.1,0.01,23.2,1.23,0.05,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-2.89,0.0,NaN,NaN
0.0,859.0,748.1,835.9,-1.1000000000000227,3.7,0.2,29.97,120.55,119.4,17.569999999999993,226.08,227.04,235.31,243.65,73.90000000000009,1137.27,1080.09,1063.37,1080.28,2.3,57.76,109.36,1062.1,19.49,18.11,0.0,178.4,35.5,14.0,0.0,-0.01,47.9481926,-97.1727371,3.1,-0.0,23.2,1.23,0.08,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-0.1,0.0,NaN,NaN
0.0,859.0,749.0,836.8,0.599999999999909,3.6,0.1,29.97,120.55,119.4,17.580000000000013,226.41,227.39,235.68,243.99,73.62000000000012,1137.72,1080.81,1064.1,1080.11,2.36,57.77,109.37,1064.9,19.49,18.11,0.0,178.4,35.0,14.0,0.0,-0.0,47.9481888,-97.1727371,3.1,0.01,23.2,1.24,0.09,0.0,37.599999999999994,268.2,28.2,28.2,18.0,-0.0,0.0,NaN,NaN
0.0,858.0,749.0,836.8,0.599999999999909,3.7,0.1,29.97,120.55,119.4,17.610000000000014,226.7,227.72,235.98,244.31,70.33999999999992,1135.0,1081.65,1064.66,1080.1,2.3,57.86,109.39,1067.2,19.49,18.16,0.0,178.4,34.5,14.0,0.0,0.01,47.9481888,-97.1727371,3.1,-0.0,23.2,1.24,0.09,0.0,37.65,268.2,28.2,28.2,18.0,-13.05,0.0,NaN,NaN
