#AltAGL,AltB,AltGPS,AltMSL,AltMSL Lag Diff,amp1,BaroA,COM1,COM2,CRS,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 FFlow,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,HAL,HCDI,HDG,HPLfd,HPLwas,IAS,LatAc,Latitude,Longitude,MagVar,NAV1,NormAc,OAT,Pitch,Roll,TAS,Total Fuel,TRK,volt1,VPLwas,VSpd,VSpdG,WndDr,WndSpd,WptBrg,WptDst
#ft agl,ft Baro,ft wgs,ft msl,ft msl,amps,inch,MHz,MHz,deg,deg F,deg F,deg F,deg F,gph,psi,deg F,rpm,gals,gals,kt,mt,fsd,deg,mt,mt,kt,G,degrees,degrees,deg,MHz,G,deg C,deg,deg,kt,gals,deg,volts,mt,fpm,fpm,deg,kt,deg,nm
957.0,1733.6,1712.7,1800.3,110.59999999999991,2.1,30.04,132.3,124.575,266.0,1349.07,1366.98,1353.84,1328.5,13.01,73.64,183.65,2353.4,24.0,23.22,50.42,3704.0,NaN,263.2,20.5,14.0,61.86,-0.02,47.9368668,-97.1978149,3.1,109.1,-0.08,23.0,10.73,0.21,65.0,47.22,256.4,27.9,19.0,682.49,641.7,-65.6,16.35,NaN,NaN
966.0,1741.6,1722.3,1809.9,110.5,2.1,30.04,132.3,124.575,266.0,1349.46,1367.02,1353.22,1328.45,13.03,74.02,183.71,2351.3,24.0,23.3,50.21,3704.0,NaN,264.0,20.5,14.0,61.08,-0.02,47.936821,-97.1981506,3.1,109.1,-0.1,23.0,10.47,1.55,64.0,47.3,256.0,27.9,19.0,660.34,507.9,-65.8,16.31,NaN,NaN
974.0,1748.6,1730.1,1817.7,107.79999999999995,2.0,30.04,132.3,124.575,266.0,1348.1,1366.62,1351.81,1328.84,12.98,74.02,183.8,2350.5,24.0,23.32,50.05,3704.0,NaN,264.3,20.5,14.0,60.32,-0.01,47.936779,-97.198494,3.1,109.1,0.07,23.0,10.17,0.93,63.0,47.32,256.2,27.9,18.0,554.15,437.0,-66.0,16.27,NaN,NaN
981.0,1753.6,1737.0,1824.6,104.39999999999986,2.1,30.04,132.3,124.575,266.0,1349.43,1365.72,1351.48,1328.42,12.99,73.84,183.86,2352.2,24.0,23.52,49.98,3704.0,NaN,263.3,20.5,13.0,60.34,-0.0,47.9367371,-97.198822,3.1,109.1,-0.0,23.0,9.85,1.11,63.0,47.519999999999996,256.4,27.9,18.0,431.69,472.4,-66.2,16.22,NaN,NaN
989.0,1762.6,1745.1,1832.7,102.20000000000005,2.0,30.04,132.3,124.575,266.0,1349.04,1365.13,1351.08,1326.63,13.01,74.0,183.94,2352.4,24.0,23.63,49.84,3704.0,NaN,262.3,20.5,13.0,60.9,-0.05,47.9366951,-97.1991653,3.1,109.1,-0.0,23.0,10.5,3.23,64.0,47.629999999999995,256.5,27.9,18.0,421.3,480.3,-66.4,16.17,NaN,NaN
997.0,1772.6,1753.1,1840.7,100.70000000000005,2.1,30.04,132.3,124.575,266.0,1348.09,1365.29,1350.95,1326.86,12.97,73.88,183.97,2350.4,24.0,22.66,49.7,3704.0,NaN,264.1,20.5,14.0,60.88,-0.04,47.936657,-97.199501,3.1,109.1,-0.04,22.8,10.27,3.41,64.0,46.66,256.5,27.9,19.0,497.31,472.4,-66.6,16.12,NaN,NaN
1004.0,1780.6,1760.3,1847.9,95.20000000000005,2.0,30.04,132.3,124.575,266.0,1346.69,1365.47,1351.99,1329.32,12.95,74.07,183.98,2350.9,24.0,22.79,49.53,3704.0,NaN,266.5,20.5,14.0,61.42,-0.0,47.9366188,-97.1998444,3.1,109.1,-0.04,22.8,10.16,2.6,64.0,46.79,257.3,27.9,19.0,509.68,433.1,-66.8,16.07,NaN,NaN
1010.0,1785.6,1765.7,1853.4,87.20000000000005,2.0,30.04,132.3,124.575,266.0,1346.93,1365.28,1351.92,1329.32,12.95,73.54,184.06,2348.9,24.0,23.26,49.39,3704.0,NaN,266.7,20.5,14.0,60.34,0.01,47.9365845,-97.2001801,3.1,109.1,-0.06,22.8,9.29,1.82,63.0,47.260000000000005,258.0,27.9,19.0,440.57,389.8,-66.9,16.03,NaN,NaN
1013.0,1791.6,1769.2,1856.9,78.90000000000009,1.9,30.04,132.3,124.575,266.0,1348.83,1364.85,1352.89,1329.89,12.96,73.72,184.1,2349.5,24.0,23.52,49.49,3704.0,NaN,265.6,20.5,14.0,60.67,-0.05,47.936554,-97.2005081,3.1,109.1,-0.1,22.8,7.81,1.66,63.0,47.519999999999996,258.6,27.9,18.0,397.94,307.1,-67.0,16.0,NaN,NaN
1017.0,1797.6,1773.0,1860.6,70.79999999999995,2.0,30.04,132.3,124.575,266.0,1350.24,1364.78,1353.05,1330.06,12.97,73.87,184.12,2349.4,24.0,23.25,50.07,3704.0,NaN,265.8,20.0,13.0,60.81,-0.0,47.9365158,-97.2008514,3.1,109.1,-0.09,22.8,6.69,2.2,64.0,47.25,258.8,27.9,18.0,374.9,177.2,-67.1,15.97,NaN,NaN
1018.0,1797.6,1774.1,1861.7,61.40000000000009,2.0,30.04,132.3,124.575,266.0,1351.07,1363.77,1352.63,1330.28,12.98,73.46,184.17,2350.0,24.0,23.52,50.93,3704.0,NaN,266.1,20.5,13.0,60.8,-0.02,47.9364853,-97.2012024,3.1,109.1,0.01,22.8,7.19,1.42,64.0,47.519999999999996,259.4,27.9,18.0,273.72,82.7,-67.2,15.93,NaN,NaN
1020.0,1798.6,1775.5,1863.1,53.19999999999982,1.9,30.04,132.3,124.575,266.0,1351.28,1362.61,1353.37,1330.92,12.92,73.97,184.2,2355.1,24.0,23.52,51.71,3704.0,NaN,266.1,20.5,14.0,61.79,-0.04,47.9364624,-97.2015533,3.1,109.1,0.0,22.8,7.45,1.47,65.0,47.519999999999996,259.8,27.9,19.0,147.93,86.6,-67.2,15.89,NaN,NaN
1022.0,1800.6,1778.2,1865.8,48.09999999999991,2.0,30.04,132.3,124.575,266.0,1350.62,1363.2,1353.19,1330.86,12.97,73.64,184.25,2359.8,24.0,22.83,52.15,3704.0,NaN,267.3,20.5,14.0,63.77,0.02,47.9364281,-97.2019119,3.1,109.1,0.05,22.8,8.68,2.03,67.0,46.83,260.0,27.9,19.0,111.08,157.5,-67.3,15.84,NaN,NaN
1028.0,1804.6,1783.7,1871.3,46.700000000000045,2.0,30.04,132.3,124.575,266.0,1350.1,1362.9,1352.66,1330.44,12.95,73.66,184.34,2361.2,24.0,23.09,52.25,3704.0,NaN,267.4,20.5,14.0,64.05,-0.0,47.9364014,-97.2022705,3.1,109.1,-0.1,22.8,7.77,0.2,67.0,47.09,260.3,27.9,19.0,132.6,248.0,-67.3,15.8,NaN,NaN
1031.0,1811.6,1786.8,1874.4,41.700000000000045,2.0,30.04,132.3,124.575,266.0,1349.4,1362.74,1351.63,1329.98,13.02,73.61,184.4,2359.8,24.0,23.12,52.43,3704.0,NaN,266.5,20.5,14.0,64.76,-0.03,47.9363708,-97.2026367,3.1,109.1,0.02,22.5,7.48,0.82,68.0,47.120000000000005,260.6,27.9,18.0,242.29,153.5,-67.4,15.77,NaN,NaN
1032.0,1812.6,1787.4,1875.0,34.299999999999955,2.1,30.04,132.3,124.575,266.0,1348.31,1363.74,1350.69,1328.79,12.98,73.41,184.49,2359.4,24.0,22.26,52.93,3704.0,NaN,266.8,20.0,13.0,63.65,-0.05,47.936348,-97.2029877,3.1,109.1,-0.13,22.5,6.55,2.59,67.0,46.260000000000005,260.7,27.9,18.0,206.74,106.3,-67.4,15.76,NaN,NaN
1032.0,1816.6,1788.1,1875.7,27.799999999999955,2.2,30.04,132.3,124.575,266.0,1347.31,1363.92,1350.67,1328.7,13.06,73.63,184.55,2359.7,24.0,22.12,53.49,3704.0,NaN,269.3,20.5,13.0,64.95,0.01,47.9363213,-97.2033539,3.1,109.1,0.04,22.5,7.8,-0.93,68.0,46.120000000000005,260.7,27.9,18.0,209.61,51.2,-67.5,15.74,NaN,NaN
1035.0,1811.6,1791.0,1878.6,25.199999999999818,2.0,30.04,132.3,124.575,266.0,1346.57,1363.82,1349.88,1328.62,13.15,73.94,184.58,2362.3,24.0,22.56,53.65,3704.0,NaN,269.2,20.5,14.0,64.91,-0.01,47.9362984,-97.2037277,3.1,109.1,0.07,22.5,9.1,1.04,68.0,46.56,261.0,27.9,19.0,55.71,157.5,-67.5,15.74,NaN,NaN
1042.0,1816.6,1797.9,1885.5,28.59999999999991,2.0,30.04,132.3,124.575,266.0,1346.32,1362.9,1349.05,1327.85,13.13,73.95,184.63,2363.7,24.0,22.45,53.4,3704.0,NaN,268.0,20.5,14.0,64.57,-0.03,47.9362717,-97.2040939,3.1,109.1,0.08,22.5,10.04,0.85,67.0,46.45,260.9,27.9,19.0,38.02,381.9,-67.4,15.74,NaN,NaN
1051.0,1822.6,1806.9,1894.5,33.90000000000009,2.0,30.04,132.3,124.575,266.0,1345.87,1362.78,1348.65,1327.59,13.09,73.9,184.66,2359.7,24.0,22.18,52.95,3704.0,NaN,268.3,20.5,14.0,64.28,-0.01,47.936245,-97.2044525,3.1,109.1,0.04,22.5,9.98,0.83,67.0,46.18,261.0,27.9,19.0,149.17,570.9,-67.3,15.75,NaN,NaN
1062.0,1836.6,1817.6,1905.3,43.59999999999991,1.8,30.04,132.3,124.575,266.0,1346.25,1362.66,1348.94,1328.91,13.03,73.95,184.67,2358.0,24.0,22.53,52.62,3704.0,NaN,268.3,20.5,14.0,64.57,0.01,47.9362183,-97.2048111,3.1,109.1,-0.17,22.2,7.2,-1.57,68.0,46.53,261.0,27.9,18.0,381.61,637.8,-67.2,15.76,NaN,NaN
1071.0,1845.6,1826.8,1914.4,51.30000000000018,2.0,30.04,132.3,124.575,266.0,1347.06,1362.28,1349.51,1328.86,13.03,73.65,184.8,2357.5,24.0,23.05,52.83,3704.0,NaN,266.2,20.0,13.0,64.23,-0.01,47.9361954,-97.2051773,3.1,109.1,0.01,22.2,7.49,-1.13,67.0,47.05,260.7,27.9,18.0,531.53,492.1,-67.1,15.78,NaN,NaN
1079.0,1850.6,1834.8,1922.4,56.600000000000136,1.9,30.04,132.3,124.575,266.0,1347.75,1362.39,1349.47,1327.62,13.05,73.98,184.86,2358.4,24.0,22.23,53.24,3704.0,NaN,264.8,20.0,13.0,63.42,-0.05,47.9361687,-97.2055359,3.1,109.1,-0.01,22.2,8.1,1.33,66.0,46.230000000000004,260.2,27.9,18.0,465.49,484.3,-67.0,15.78,NaN,NaN
1087.0,1860.6,1843.3,1930.9,59.600000000000136,1.9,30.04,132.3,124.575,266.0,1348.13,1362.58,1350.98,1328.05,12.98,73.53,184.91,2358.6,24.0,22.0,53.51,3704.0,NaN,265.9,20.5,14.0,63.76,-0.04,47.9361343,-97.2059097,3.1,109.1,-0.09,22.2,8.46,2.42,67.0,46.0,260.0,27.9,19.0,472.82,507.9,-67.0,15.78,NaN,NaN
1095.0,1870.6,1851.0,1938.7,64.29999999999995,1.9,30.04,132.3,124.575,266.0,1347.08,1361.11,1351.09,1328.21,13.0,73.56,185.02,2359.1,24.0,21.89,53.59,3704.0,NaN,269.3,20.5,14.0,64.56,0.05,47.9361038,-97.2062683,3.1,109.1,-0.04,22.2,8.26,3.08,67.0,45.89,260.3,27.9,19.0,527.65,468.5,-67.0,15.76,NaN,NaN
1103.0,1876.6,1859.2,1946.8,71.79999999999995,1.9,30.04,132.3,124.575,266.0,1346.24,1361.07,1349.74,1329.53,13.01,73.49,185.12,2358.8,24.0,22.7,53.55,3704.0,NaN,269.0,20.5,14.0,64.93,0.02,47.9360809,-97.2066422,3.1,109.1,0.08,22.2,8.33,1.02,68.0,46.7,261.6,27.9,19.0,521.0,433.1,-66.9,15.75,NaN,NaN
1111.0,1881.6,1867.2,1954.8,79.09999999999991,2.0,30.04,132.3,124.575,266.0,1347.46,1361.55,1349.47,1329.87,12.97,73.79,185.23,2359.2,24.0,23.1,53.53,3704.0,NaN,267.3,20.5,14.0,64.04,-0.03,47.9360657,-97.2070084,3.1,109.1,-0.02,22.2,8.88,1.0,67.0,47.1,262.2,27.9,18.0,406.06,484.3,-66.9,15.74,NaN,NaN
1118.0,1890.6,1874.0,1961.6,83.0,2.0,30.04,132.3,124.575,266.0,1348.16,1361.9,1349.29,1328.54,12.98,73.71,185.39,2358.7,24.0,22.76,53.49,3704.0,NaN,267.6,20.0,13.0,63.84,0.0,47.9360466,-97.2073669,3.1,109.1,-0.05,22.2,8.84,2.16,67.0,46.760000000000005,262.4,27.9,18.0,409.67,476.4,-66.8,15.72,NaN,NaN
1125.0,1898.6,1880.8,1968.4,82.90000000000009,2.0,30.04,132.3,124.575,266.0,1349.54,1361.83,1349.43,1327.97,13.01,73.69,185.51,2359.7,24.0,22.85,53.34,3704.0,NaN,268.6,20.0,14.0,64.47,-0.01,47.9360313,-97.2077408,3.1,109.1,-0.05,22.2,8.55,2.81,67.0,46.85,262.8,27.9,18.0,453.08,417.3,-66.8,15.7,NaN,NaN
1131.0,1905.6,1886.9,1974.5,80.0,1.9,30.04,132.3,124.575,266.0,1348.01,1361.83,1348.6,1328.41,13.01,73.57,185.6,2360.7,24.0,22.69,53.28,3704.0,NaN,269.9,20.5,14.0,65.17,0.0,47.9360161,-97.208107,3.1,109.1,-0.08,22.2,7.4,2.19,68.0,46.69,263.7,27.9,19.0,462.1,370.1,-66.7,15.68,NaN,NaN
1136.0,1912.6,1892.0,1979.7,74.40000000000009,2.1,30.04,132.3,124.575,266.0,1349.46,1361.63,1347.81,1327.67,12.99,73.5,185.77,2358.5,24.0,22.97,53.48,3704.0,NaN,271.0,20.5,14.0,65.35,0.03,47.9360046,-97.2084732,3.1,109.1,-0.0,22.2,6.99,1.88,68.0,46.97,264.5,27.9,19.0,445.87,318.9,-66.7,15.66,NaN,NaN
1141.0,1915.6,1896.5,1984.1,69.69999999999982,2.0,30.04,132.3,124.575,266.0,1351.45,1361.66,1347.73,1326.88,12.98,73.45,185.83,2361.0,24.0,23.29,53.79,3704.0,NaN,270.5,20.5,14.0,64.9,-0.03,47.9360008,-97.208847,3.1,109.1,0.02,22.2,7.67,1.64,68.0,47.29,265.2,27.9,19.0,367.36,311.0,-66.7,15.65,NaN,NaN
1150.0,1919.6,1902.4,1990.0,67.59999999999991,2.1,30.04,132.3,124.575,266.0,1350.79,1361.91,1348.58,1326.5,12.99,73.85,185.92,2358.5,24.0,23.21,54.06,3704.0,NaN,271.2,20.5,14.0,64.0,0.01,47.935997,-97.2092209,3.1,109.1,0.07,22.2,8.53,1.13,67.0,47.21,265.7,27.9,18.0,279.85,358.3,-66.6,15.63,NaN,NaN
1159.0,1925.6,1911.2,1998.8,67.89999999999986,2.0,30.04,132.3,124.575,266.0,1349.57,1361.6,1349.95,1326.55,12.95,73.47,186.0,2359.1,24.0,23.38,54.04,3704.0,NaN,271.6,20.0,13.0,64.21,0.01,47.9359856,-97.2095871,3.1,109.1,0.03,22.0,9.35,-0.09,67.0,47.379999999999995,266.1,27.9,18.0,276.26,448.8,-66.6,15.6,NaN,NaN
1168.0,1933.6,1919.8,2007.4,68.70000000000005,2.0,30.04,132.3,124.575,266.0,1348.94,1362.31,1351.17,1327.25,12.95,73.27,186.09,2358.9,24.0,23.48,53.86,3704.0,NaN,270.9,20.0,13.0,64.1,0.02,47.9359856,-97.2099609,3.1,109.1,-0.04,22.0,8.35,-0.89,67.0,47.480000000000004,266.2,27.9,18.0,344.77,507.9,-66.5,15.57,NaN,NaN
1175.0,1942.6,1927.3,2014.9,68.10000000000014,1.9,30.04,132.3,124.575,266.0,1347.86,1362.39,1350.19,1327.23,12.95,73.63,186.1,2359.5,24.0,23.57,53.9,3704.0,NaN,269.8,20.0,14.0,63.82,-0.01,47.9359818,-97.2103348,3.1,109.1,-0.06,22.0,7.17,-0.9,67.0,47.57,265.8,27.9,19.0,414.4,456.7,-66.5,15.53,NaN,NaN
1182.0,1948.6,1934.2,2021.9,67.10000000000014,1.9,30.04,132.3,124.575,266.0,1348.54,1362.11,1349.81,1326.61,12.99,73.48,186.16,2358.8,24.0,23.08,54.21,3704.0,NaN,270.0,20.5,14.0,64.68,-0.02,47.9359741,-97.2107086,3.1,109.1,0.02,22.0,7.23,-0.01,68.0,47.08,265.4,27.9,19.0,431.24,421.3,-66.5,15.48,NaN,NaN
1191.0,1956.6,1942.9,2030.5,68.90000000000009,1.9,30.04,132.3,124.575,266.0,1349.02,1361.72,1348.32,1326.73,12.99,73.65,186.28,2358.0,24.0,23.06,54.6,3704.0,NaN,271.3,20.0,14.0,64.62,-0.0,47.9359703,-97.2110748,3.1,109.1,0.0,22.0,7.34,-0.9,68.0,47.06,265.3,27.9,19.0,430.23,456.7,-66.5,15.42,NaN,NaN
1199.0,1965.6,1950.7,2038.4,70.0,1.8,30.04,132.3,124.575,266.0,1347.52,1360.65,1347.74,1327.26,12.99,73.35,186.39,2359.9,24.0,23.22,54.93,3704.0,NaN,271.2,20.0,14.0,65.24,0.02,47.9359589,-97.2114639,3.1,109.1,-0.02,22.0,6.75,-1.2,68.0,47.22,265.3,27.9,18.0,456.59,452.8,-66.5,15.37,NaN,NaN
1205.0,1971.6,1956.4,2044.0,69.5,1.9,30.04,132.3,124.575,266.0,1347.03,1359.93,1348.29,1326.52,12.99,73.37,186.55,2360.6,24.0,23.37,55.38,3704.0,NaN,269.5,20.0,13.0,65.2,-0.02,47.9359512,-97.2118454,3.1,109.1,-0.05,22.0,5.97,0.05,68.0,47.370000000000005,265.2,27.9,18.0,444.73,409.4,-66.4,15.32,NaN,NaN
1211.0,1979.6,1962.6,2050.2,70.49999999999977,2.0,30.04,132.3,124.575,266.0,1346.87,1359.61,1348.72,1325.38,13.05,73.27,186.73,2363.5,24.0,22.37,56.0,3704.0,NaN,270.1,20.0,13.0,66.19,0.0,47.9359398,-97.2122269,3.1,109.1,-0.02,22.0,5.38,-0.26,69.0,46.370000000000005,264.7,27.9,18.0,438.48,374.0,-66.4,15.27,NaN,NaN
1216.0,1987.6,1967.9,2055.5,71.40000000000009,1.9,30.04,132.3,124.575,266.0,1346.74,1358.88,1348.06,1325.31,13.03,73.75,186.93,2364.6,24.0,22.76,56.74,3704.0,NaN,271.0,20.0,14.0,67.4,0.02,47.9359322,-97.2126236,3.1,109.1,-0.0,22.0,4.91,0.29,71.0,46.760000000000005,264.8,27.9,19.0,461.66,322.8,-66.4,15.22,NaN,NaN
1221.0,1993.6,1972.5,2060.1,70.09999999999991,1.9,30.04,132.3,124.575,266.0,1346.72,1358.73,1348.83,1325.48,13.09,73.27,187.22,2366.8,24.0,22.69,57.52,3704.0,NaN,270.8,20.0,14.0,68.18,-0.0,47.9359245,-97.2130127,3.1,109.1,0.0,21.8,5.0,-0.47,71.0,46.69,265.1,27.9,19.0,442.71,275.6,-66.4,15.18,NaN,NaN
1225.0,1996.6,1976.4,2064.0,65.20000000000005,1.7,30.04,132.3,124.575,266.0,1346.01,1358.81,1349.1,1325.77,13.09,73.35,187.4,2368.7,24.0,22.58,58.22,3704.0,NaN,271.3,20.0,14.0,68.33,0.04,47.9359131,-97.2134171,3.1,109.1,0.08,21.8,6.14,0.1,72.0,46.58,265.2,27.9,19.0,357.46,271.7,-66.3,15.14,NaN,NaN
1230.0,2000.6,1982.1,2069.7,62.29999999999973,1.9,30.04,132.3,124.575,266.0,1345.93,1358.84,1348.22,1326.73,13.08,73.86,187.56,2368.9,24.0,22.56,58.65,3704.0,NaN,270.2,20.0,14.0,68.33,-0.01,47.9359093,-97.2138214,3.1,109.1,0.01,21.8,6.28,-0.88,72.0,46.56,265.3,27.9,18.0,274.79,358.3,-66.2,15.11,NaN,NaN
1238.0,2009.6,1989.9,2077.6,62.69999999999982,1.9,30.04,132.3,124.575,266.0,1346.22,1359.5,1346.17,1326.47,13.03,73.81,187.68,2370.6,24.0,21.94,59.02,3704.0,NaN,269.8,20.0,13.0,68.81,-0.01,47.9359016,-97.2142334,3.1,109.1,-0.06,21.8,5.39,-0.77,72.0,45.94,265.2,27.9,18.0,313.45,393.7,-66.2,15.08,NaN,NaN
1243.0,2016.6,1995.2,2082.9,61.0,2.0,30.04,132.3,124.575,266.0,1346.48,1359.56,1346.32,1325.14,13.13,73.59,187.89,2373.8,24.0,21.71,59.42,3704.0,NaN,270.7,20.0,13.0,70.11,0.02,47.9358864,-97.2146378,3.1,109.1,-0.0,21.8,6.17,-2.05,73.0,45.71,264.7,27.9,18.0,393.99,322.8,-66.1,15.05,NaN,NaN
1249.0,2019.6,2000.5,2088.2,57.69999999999982,2.2,30.04,132.3,124.575,266.0,1346.46,1359.99,1345.82,1323.94,13.15,73.84,187.98,2374.7,23.76,22.0,59.58,3704.0,NaN,270.5,20.0,14.0,70.52,0.02,47.9358788,-97.2150497,3.1,109.1,0.05,21.8,7.53,-0.73,74.0,45.760000000000005,264.5,27.9,19.0,344.36,318.9,-66.0,15.02,NaN,NaN
1256.0,2022.6,2007.6,2095.2,56.79999999999973,2.0,30.04,132.3,124.575,266.0,1344.72,1361.05,1345.8,1323.18,13.15,73.84,188.12,2374.1,23.6,22.08,59.42,3704.0,NaN,269.0,20.0,14.0,69.42,-0.04,47.9358673,-97.2154541,3.1,109.1,0.06,21.8,7.91,-1.27,73.0,45.68,264.3,27.9,19.0,266.14,409.4,-65.9,15.0,NaN,NaN
1261.0,2029.6,2017.3,2104.9,60.90000000000009,2.0,30.04,132.3,124.575,266.0,1344.62,1361.28,1346.67,1322.37,13.09,74.04,188.26,2373.2,23.85,21.4,59.21,3704.0,NaN,269.7,20.0,14.0,68.69,-0.01,47.9358521,-97.2158585,3.1,109.1,0.0,21.8,7.93,-0.94,72.0,45.25,263.6,27.9,19.0,268.62,511.8,-65.8,14.98,NaN,NaN
1270.0,2039.6,2026.0,2113.6,63.40000000000009,1.9,30.04,132.3,124.575,266.0,1345.01,1361.4,1346.91,1322.35,13.11,73.87,188.45,2372.9,24.0,21.54,58.92,3704.0,NaN,270.5,20.0,14.0,69.75,0.04,47.9358368,-97.2162704,3.1,109.1,0.01,21.8,8.46,-1.57,73.0,45.54,263.4,27.9,18.0,395.22,547.2,-65.7,14.96,NaN,NaN
1279.0,2048.6,2034.6,2122.2,66.69999999999982,1.7,30.04,132.3,124.575,266.0,1345.51,1361.11,1347.08,1321.62,13.09,73.87,188.68,2370.1,23.83,22.13,58.51,3704.0,NaN,269.1,20.0,13.0,69.21,0.01,47.9358139,-97.2166672,3.1,109.1,-0.03,21.5,7.82,-1.45,72.0,45.959999999999994,263.0,27.9,18.0,467.32,590.6,-65.6,14.94,NaN,NaN
1287.0,2059.6,2043.1,2130.7,70.59999999999991,1.8,30.04,132.3,124.575,266.0,1344.69,1361.06,1346.48,1320.84,13.04,74.01,188.86,2371.3,24.0,21.9,58.37,3704.0,NaN,268.1,20.0,13.0,68.74,-0.04,47.9357986,-97.2170715,3.1,109.1,-0.09,21.5,5.94,-0.75,72.0,45.9,262.6,27.9,18.0,539.62,519.7,-65.5,14.94,NaN,NaN
1293.0,2068.6,2048.5,2136.1,72.09999999999991,1.8,30.04,132.3,124.575,266.0,1343.46,1359.71,1346.16,1321.12,13.04,74.05,189.09,2372.1,24.0,21.15,58.67,3704.0,NaN,269.0,20.0,14.0,69.45,0.0,47.9357758,-97.2174683,3.1,109.1,-0.0,21.5,5.44,-0.81,73.0,45.15,262.2,27.9,19.0,571.64,346.5,-65.4,14.94,NaN,NaN
1297.0,2072.6,2052.9,2140.5,70.80000000000018,1.9,30.04,132.3,124.575,266.0,1343.89,1359.41,1346.69,1321.15,13.01,73.86,189.19,2375.0,24.0,21.94,59.11,3704.0,NaN,269.2,20.0,14.0,69.85,0.03,47.9357529,-97.2178726,3.2,109.1,0.04,21.5,5.99,-1.47,73.0,45.94,262.1,27.9,19.0,470.46,283.5,-65.3,14.94,NaN,NaN
1302.0,2076.6,2057.6,2145.2,67.59999999999991,1.9,30.04,132.3,124.575,266.0,1345.61,1360.57,1345.7,1321.35,13.03,73.66,189.35,2375.3,23.88,21.83,59.44,3704.0,NaN,267.8,20.0,14.0,70.19,-0.01,47.93573,-97.2182846,3.2,109.1,-0.04,21.5,5.26,-1.32,74.0,45.709999999999994,262.0,27.9,19.0,364.1,303.1,-65.1,14.96,NaN,NaN
1307.0,2082.6,2062.6,2150.1,67.19999999999982,1.9,30.04,132.3,124.575,266.0,1348.54,1361.08,1346.56,1323.69,13.08,73.55,189.43,2375.9,24.0,20.99,59.91,3704.0,NaN,268.1,20.0,14.0,70.49,-0.01,47.9357033,-97.2186966,3.2,109.1,-0.06,21.5,4.44,-0.97,74.0,44.989999999999995,261.6,27.9,18.0,329.54,240.2,-65.0,14.99,NaN,NaN
1311.0,2086.6,2066.8,2154.3,66.10000000000036,1.9,30.04,132.3,124.575,266.0,1348.45,1362.59,1347.44,1323.53,13.04,73.62,189.54,2377.0,24.0,21.22,60.55,3704.0,NaN,268.8,19.5,13.0,71.44,0.03,47.9356804,-97.2191086,3.2,109.1,0.04,21.5,4.83,-1.24,75.0,45.22,261.3,27.9,18.0,303.97,181.1,-64.9,15.02,NaN,NaN
1315.0,2086.6,2071.3,2158.8,63.600000000000364,1.8,30.04,132.3,124.575,266.0,1349.03,1362.48,1348.71,1323.54,13.11,74.01,189.61,2380.7,23.67,21.62,60.92,3704.0,NaN,267.7,20.0,13.0,71.71,-0.01,47.9356499,-97.2195282,3.2,109.1,0.13,21.5,6.72,-1.0,75.0,45.290000000000006,261.3,27.9,18.0,207.9,252.0,-64.8,15.06,NaN,NaN
1324.0,2089.6,2079.9,2167.3,62.40000000000009,1.8,30.04,132.3,124.575,266.0,1348.55,1361.34,1349.22,1321.8,13.1,73.97,189.66,2382.6,23.78,20.92,60.82,3704.0,NaN,267.3,20.0,14.0,71.77,-0.01,47.9356194,-97.2199478,3.2,109.1,0.06,21.5,8.83,-0.43,75.0,44.7,260.9,27.9,19.0,151.06,476.4,-64.7,15.1,NaN,NaN
1337.0,2095.6,2092.6,2180.1,66.5,1.8,30.04,132.3,124.575,266.0,1347.62,1359.89,1349.16,1320.1,13.1,73.86,189.81,2378.0,23.99,20.83,59.97,3704.0,NaN,268.5,20.0,14.0,70.58,0.01,47.935585,-97.2203522,3.2,109.1,0.1,21.5,11.22,0.92,74.0,44.81999999999999,260.7,27.9,19.0,205.28,724.4,-64.5,15.15,NaN,NaN
1355.0,2110.6,2111.4,2198.9,76.70000000000027,1.9,30.04,132.3,124.575,266.0,1345.95,1359.34,1347.2,1319.66,13.11,73.57,189.88,2370.9,24.0,21.38,58.49,3704.0,NaN,269.1,20.0,14.0,68.97,0.04,47.9355621,-97.2207565,3.2,109.1,0.13,21.5,13.24,-1.22,72.0,45.379999999999995,260.6,27.9,19.0,403.81,1035.4,-64.4,15.19,NaN,NaN
1376.0,2126.6,2132.2,2219.6,88.90000000000009,1.9,30.04,132.3,124.575,266.0,1344.61,1358.21,1346.32,1317.84,13.07,74.07,189.96,2363.4,24.0,22.16,56.51,3704.0,NaN,267.0,20.0,14.0,66.74,-0.03,47.9355316,-97.2211304,3.2,109.1,-0.01,21.5,14.0,-0.41,70.0,46.16,260.4,27.9,18.0,629.63,1259.8,-64.2,15.23,NaN,NaN
1397.0,2149.6,2153.0,2240.4,104.30000000000018,2.0,30.04,132.3,124.575,266.0,1344.85,1358.62,1346.68,1316.25,13.07,73.54,189.99,2359.9,24.0,21.77,54.62,3704.0,NaN,266.5,19.5,13.0,65.78,-0.02,47.9355049,-97.2215042,3.2,109.1,-0.11,21.5,13.11,-0.9,69.0,45.769999999999996,259.8,27.9,18.0,928.2,1311.0,-64.0,15.27,NaN,NaN
