Ba_avg,Rt_avg,DCs_avg,Cm_avg,P_avg,S_avg,Cosphi_avg,Db1t_avg,Db2t_avg,Dst_avg,Gb1t_avg,Gb2t_avg,Git_avg,Gost_avg,Ya_avg,Yt_avg,Ws_avg,Wa_avg,Ot_avg,Nf_avg,Nu_avg,Rbt_avg
8.86681e-05,0.318569,0.941517,0.507938,0.289869,0.283414,1,0.67635,0.602966,0.754077,0.776879,0.805278,0.716732,0.692156,0.954278,0.588985,0.294719,0.977993,0.241292,0.997604,0.962531,0.576371
8.86681e-05,0.318569,0.953273,0.51628,0.305933,0.299593,1,0.693243,0.611296,0.766131,0.775444,0.804622,0.717198,0.692815,0.954278,0.585116,0.299404,0.975464,0.241063,0.998603,0.961486,0.57543
8.86681e-05,0.318569,0.947048,0.512684,0.297113,0.290713,1,0.664983,0.589137,0.756322,0.754697,0.79937,0.658054,0.678807,0.979694,0.378471,0.295571,0.988079,0.239688,0.998203,0.960922,0.567898
8.86681e-05,0.318569,0.926297,0.499124,0.270426,0.263836,1,0.584938,0.546484,0.703143,0.729254,0.780987,0.6207,0.658042,0.987806,0.302913,0.284923,0.97802,0.236022,0.997804,0.964731,0.557308
8.86681e-05,0.318569,0.934943,0.504175,0.281398,0.274889,1,0.515946,0.511163,0.651855,0.717641,0.771665,0.632685,0.645023,0.987806,0.310423,0.293015,0.97363,0.233501,0.998004,0.964786,0.549541
8.86681e-05,0.318569,0.908396,0.486642,0.248526,0.241785,1,0.504263,0.513329,0.631529,0.71999,0.762605,0.666615,0.644199,0.987806,0.430587,0.290886,0.964794,0.234189,0.997604,0.962613,0.551895
8.86681e-05,0.31431,0.884526,0.47269,0.221366,0.214446,1,0.524629,0.523159,0.635665,0.713466,0.748162,0.66786,0.639255,0.987583,0.481338,0.285775,0.944092,0.233043,0.998004,0.960344,0.553071
8.86681e-05,0.30778,0.896463,0.479909,0.234978,0.228152,1,0.544048,0.529823,0.644528,0.712161,0.746717,0.665992,0.636783,0.948417,0.509558,0.273424,0.958764,0.233731,0.999401,0.959863,0.552365
8.86681e-05,0.295287,0.912322,0.489393,0.253318,0.246615,1,0.562993,0.536821,0.656228,0.719207,0.755515,0.670973,0.63909,0.948167,0.526855,0.275554,0.944843,0.233731,0.998004,0.958447,0.553071
8.86681e-05,0.298126,0.904613,0.484309,0.244,0.237237,1,0.581781,0.543652,0.668518,0.723643,0.758929,0.675019,0.639585,0.948167,0.537096,0.287479,0.928615,0.231897,0.997405,0.958529,0.553071
8.86681e-05,0.290176,0.90761,0.486618,0.247922,0.241186,1,0.5982,0.549983,0.677618,0.721686,0.75407,0.674397,0.638266,0.91875,0.549158,0.284923,0.922863,0.232585,0.997405,0.956687,0.554013
8.86681e-05,0.290176,0.917021,0.492277,0.258971,0.252302,1,0.613199,0.556648,0.689199,0.725861,0.761423,0.676732,0.640079,0.914639,0.556441,0.284072,0.928837,0.237168,0.998004,0.955875,0.555425
8.86681e-05,0.290176,0.93591,0.504549,0.282848,0.27634,1,0.628513,0.563979,0.701962,0.732255,0.767726,0.679533,0.64354,0.914639,0.563268,0.295997,0.92981,0.241292,0.997604,0.955834,0.558484
8.86681e-05,0.290176,0.930685,0.500354,0.275537,0.268983,1,0.643985,0.571809,0.715906,0.741649,0.776917,0.683424,0.647165,0.914639,0.570778,0.29046,0.920863,0.242209,0.998203,0.956068,0.560838
8.86681e-05,0.290176,0.915218,0.49083,0.256524,0.249848,1,0.658194,0.57964,0.725951,0.735386,0.767332,0.682957,0.644858,0.914639,0.575102,0.284072,0.918584,0.243584,0.998004,0.958681,0.562485
8.86681e-05,0.290176,0.886169,0.472849,0.223547,0.216661,1,0.671298,0.586971,0.735524,0.730689,0.761292,0.681556,0.64321,0.914639,0.58284,0.269591,0.909775,0.246334,0.997804,0.957113,0.562721
8.86681e-05,0.290176,0.839577,0.446224,0.175188,0.167967,1,0.681876,0.592802,0.743678,0.707594,0.731618,0.668949,0.633982,0.914639,0.583523,0.251704,0.914999,0.250229,0.998004,0.955766,0.562485
8.86681e-05,0.290176,0.820192,0.436157,0.159666,0.152363,1,0.691822,0.599467,0.752777,0.696112,0.721901,0.66179,0.62706,0.914639,0.590123,0.244889,0.927031,0.254354,0.997804,0.956137,0.562485
8.86681e-05,0.290176,0.796305,0.422423,0.13705,0.129576,1,0.703189,0.613629,0.764004,0.697156,0.709953,0.714397,0.633982,0.914639,0.609695,0.238501,0.925836,0.260541,0.997804,0.954308,0.562485
8.86681e-05,0.288756,0.741601,0.396607,0.0961283,0.0884193,1,0.689612,0.609963,0.764713,0.701461,0.709296,0.730584,0.643705,0.914639,0.407374,0.228705,0.932144,0.266957,0.997604,0.962379,0.558249
0.00177336,0.288756,0.667314,0.353907,0.0462363,0.0387808,0.989362,0.617619,0.566644,0.726424,0.676931,0.676733,0.724514,0.638596,0.914639,0.312244,0.198041,0.957653,0.27681,0.997804,0.964153,0.547188
0.00124135,0.28904,0.707736,0.374511,0.0721204,0.065404,0.989362,0.550205,0.525991,0.683172,0.662056,0.660452,0.716576,0.634146,0.914639,0.279244,0.212947,0.963266,0.283226,0.998004,0.965528,0.535891
0.000443341,0.290176,0.724624,0.386313,0.0859545,0.0787156,0.989362,0.497948,0.5,0.640156,0.667145,0.673057,0.714086,0.634476,0.941111,0.353209,0.225298,0.0226742,0.287809,0.998004,0.965446,0.529536
8.86681e-05,0.289324,0.753551,0.400633,0.103493,0.0958493,1,0.499368,0.515328,0.630347,0.681498,0.691702,0.718444,0.63909,0.975611,0.466545,0.238075,0.967295,0.292621,0.998004,0.964236,0.529536
8.86681e-05,0.285917,0.745611,0.396834,0.0981108,0.0904496,1,0.521156,0.536155,0.641929,0.68763,0.693409,0.721712,0.641562,0.975611,0.513883,0.237649,0.952512,0.297892,0.998403,0.966477,0.529536
8.86681e-05,0.285633,0.760852,0.404614,0.111974,0.104438,1,0.544995,0.556481,0.6593,0.69559,0.70063,0.727626,0.645847,0.975611,0.546655,0.234668,0.972963,0.304537,0.997005,0.964318,0.529536
0.00097535,0.288189,0.748847,0.39938,0.114691,0.107914,0.989362,0.567572,0.576308,0.680336,0.691023,0.687631,0.72856,0.647001,0.983861,0.567137,0.235094,0.100006,0.316682,0.997405,0.965776,0.529536
0.000886682,0.290176,0.783238,0.413331,0.136175,0.129269,1,0.591885,0.596634,0.700425,0.724817,0.739102,0.743658,0.663481,0.02425,0.597861,0.241482,0.998444,0.305912,0.997604,0.966394,0.529536
0.0016847,0.290176,0.694584,0.365596,0.0625801,0.0553156,0.989362,0.61383,0.612962,0.721579,0.699504,0.691045,0.737432,0.657383,0.01525,0.605371,0.208262,0.0256197,0.321036,0.997804,0.966243,0.533773
0.00124135,0.290176,0.67348,0.356582,0.0501095,0.0428804,0.989362,0.63167,0.629457,0.744269,0.687761,0.675026,0.734786,0.655405,0.01525,0.61766,0.203578,0.0361232,0.334326,0.997804,0.966999,0.534243
0.00106402,0.290176,0.725053,0.383709,0.0835465,0.0759841,1,0.64809,0.642952,0.764004,0.689849,0.684217,0.736031,0.657053,0.960389,0.627674,0.231261,0.866956,0.333639,0.998004,0.966051,0.532831
0.00319206,0.290176,0.695572,0.361086,0.0572176,0.0506366,1,0.640038,0.633456,0.765304,0.691153,0.694065,0.745214,0.659855,0.901222,0.441966,0.209966,0.0444593,0.335243,0.997604,0.965446,0.527418
0.00735946,0.290176,0.650068,0.323692,0.0208745,0.0141198,1,0.581149,0.590636,0.730442,0.665449,0.657169,0.738988,0.652604,0.981694,0.35503,0.176746,0.990275,0.336618,0.997405,0.964689,0.519652
0.00735946,0.290176,0.654343,0.323155,0.0211502,0.0205516,1,0.524313,0.550816,0.688962,0.65227,0.641282,0.73214,0.647001,0.991167,0.327492,0.176746,0.120846,0.347846,0.997604,0.967329,0.512591
0.296595,0.290176,0.421499,0.303924,0.0209422,0.0157704,1,0.485159,0.536988,0.655519,0.617171,0.621061,0.706148,0.638761,0.0487778,0.324989,0.176746,0.0354563,0.357241,0.997804,0.967178,0.506943
0.000443341,0.290176,0.728508,0.386312,0.088145,0.0807508,0.989362,0.467161,0.525158,0.620184,0.648747,0.649028,0.713619,0.638102,0.0487778,0.446746,0.227002,0.0254529,0.355408,0.997604,0.967838,0.505531
0.000532009,0.290176,0.696862,0.370053,0.0657763,0.0583733,0.989362,0.479002,0.534155,0.622075,0.671581,0.673582,0.721556,0.643046,0.0487778,0.516386,0.20954,0.0732744,0.37099,0.997804,0.968911,0.506001
0.00372406,0.290176,0.681474,0.350248,0.0487604,0.0426029,1,0.500631,0.553149,0.642165,0.66584,0.656775,0.719377,0.641562,0.0487778,0.551206,0.193356,0.0778315,0.383135,0.998004,0.969021,0.506472
0.262192,0.306076,0.429927,0.303035,0.0168853,0.0106872,1,0.522261,0.574642,0.6606,0.652009,0.651392,0.718444,0.641397,0.0487778,0.576923,0.152044,0.0188396,0.376489,0.998203,0.969488,0.506472
0.156765,0.313742,0.537806,0.329557,0.0381128,0.0314629,1,0.535207,0.589637,0.655401,0.623565,0.624475,0.710973,0.632663,0.974278,0.601502,0.179302,0.966933,0.36297,0.998004,0.971606,0.505295
0.00115269,0.301817,0.685354,0.363038,0.0572756,0.049989,0.989362,0.5491,0.594635,0.670527,0.660099,0.654149,0.716887,0.637113,0.954278,0.621529,0.20017,0.977909,0.353575,0.997604,0.971537,0.505766
0.00097535,0.308064,0.697009,0.368999,0.0669513,0.0595613,0.989362,0.568203,0.611463,0.696526,0.670277,0.662684,0.721401,0.640079,0.964167,0.668867,0.206559,0.047238,0.364345,0.998203,0.970836,0.506001
0.00133002,0.313174,0.679352,0.358999,0.0528754,0.0453344,0.989362,0.588885,0.627791,0.720515,0.676801,0.667805,0.725136,0.643046,0.00305556,0.648612,0.194208,0.0389296,0.357012,0.998403,0.972582,0.507414
0.000177336,0.318569,0.69872,0.372965,0.0673817,0.059683,0.989362,0.607989,0.645118,0.744505,0.678105,0.666098,0.724047,0.643869,0.997694,0.642922,0.217206,0.932394,0.352429,0.997205,0.970465,0.508355
0.00523142,0.318569,0.665935,0.338083,0.0349118,0.0288775,1,0.627566,0.65978,0.764831,0.674322,0.661633,0.726848,0.644034,0.958167,0.624488,0.175043,0.0387629,0.361824,0.997405,0.969529,0.508355
0.195513,0.318569,0.479734,0.304267,0.0135779,0.00977676,1,0.613988,0.648117,0.767313,0.653445,0.643776,0.722179,0.641068,1,0.478835,0.126065,0.0295654,0.389093,0.997804,0.970478,0.503648
0.167938,0.318569,0.599298,0.358018,0.0760758,0.0709302,1,0.581149,0.639787,0.739423,0.626696,0.631434,0.70677,0.632993,0.0432222,0.39827,0.234242,0.0645215,0.369157,0.997205,0.969296,0.495411
0.0055861,0.318569,0.677973,0.342282,0.040458,0.0357426,1,0.52305,0.576474,0.683881,0.659708,0.667542,0.724202,0.638102,0.0579167,0.354347,0.184838,0.0627709,0.377406,0.997804,0.967398,0.489998
0.00567476,0.318569,0.650678,0.330402,0.0263047,0.020576,1,0.477581,0.541819,0.649374,0.644311,0.633929,0.710661,0.632169,0.01475,0.372781,0.187394,0.945593,0.366636,0.997604,0.967096,0.488586
0.141426,0.318853,0.529147,0.307498,0.0156765,0.0113299,1,0.469214,0.543819,0.638147,0.637526,0.622505,0.705525,0.628873,0.957306,0.483614,0.117121,0.988024,0.379468,0.997604,0.964621,0.489998
0.167583,0.331346,0.504323,0.29171,0.00813802,0.00829175,1,0.480581,0.561313,0.631175,0.606994,0.600053,0.701634,0.622116,0.957306,0.532772,0.150767,0.957569,0.389093,0.997804,0.965267,0.489998
0.203937,0.331914,0.484303,0.29965,0.0137374,0.0161648,0.925532,0.494001,0.56931,0.632947,0.61404,0.600972,0.69821,0.620633,0.957306,0.557123,0.189523,0.945287,0.366178,0.998004,0.967838,0.489527
0.00186203,0.320273,0.706252,0.372032,0.0699251,0.0632909,0.989362,0.508841,0.576474,0.632593,0.637918,0.632878,0.701012,0.621951,0.900611,0.57624,0.212947,0.868845,0.3522,0.998004,0.966023,0.489527
0.00159603,0.318853,0.671227,0.353138,0.0474597,0.0400613,0.989362,0.528418,0.582639,0.653746,0.651618,0.639837,0.699144,0.623764,0.89025,0.582385,0.204429,0.836501,0.382218,0.997804,0.967563,0.492822
0.144263,0.334753,0.524595,0.291437,0.00432287,0.00621759,1,0.547995,0.597801,0.677145,0.637657,0.62198,0.702101,0.622775,0.856667,0.595585,0.16184,0.742331,0.409487,0.997804,0.968031,0.494234
0.0993971,0.346962,0.582124,0.307261,0.0160294,0.019388,1,0.562836,0.611463,0.683172,0.628914,0.610951,0.703346,0.619974,0.791083,0.607419,0.136712,0.863538,0.423236,0.997604,0.968553,0.494234
0.309984,0.346962,0.401997,0.314317,0.0373343,0.0326947,1,0.57294,0.623625,0.688962,0.598773,0.596639,0.677198,0.615359,0.93775,0.581702,0.232538,0.275203,0.380156,0.997604,0.968388,0.492116
0.00416741,0.346678,0.69801,0.355488,0.0580493,0.0512988,1,0.576255,0.620293,0.686599,0.648747,0.648372,0.699144,0.620138,0.0989444,0.60833,0.175894,0.0903079,0.363886,0.998004,0.967701,0.489527
0.0679198,0.346962,0.603795,0.300298,0.007316,0.00473744,1,0.588412,0.630123,0.710707,0.637787,0.616597,0.698054,0.617666,0.0975556,0.668867,0.142675,0.0841392,0.400779,0.997804,0.966202,0.493763
0.407874,0.346962,0.261366,0.285217,0.00835562,5.84269e-05,1,0.600884,0.651949,0.71957,0.602427,0.595194,0.693541,0.615359,0.0975556,0.676377,0.0992334,0.000500167,0.424152,0.997804,0.966546,0.494234
0.0747473,0.346962,0.54108,0.317781,0.025768,0.0245149,0.946809,0.601989,0.655781,0.711061,0.594207,0.584559,0.682179,0.604812,0.974528,0.64497,0.182283,0.889991,0.432631,0.997804,0.969158,0.490233
0.00141869,0.346962,0.676342,0.355563,0.0504238,0.0455583,0.968085,0.607199,0.653282,0.724651,0.637265,0.622899,0.694008,0.61025,0.951222,0.647246,0.196763,0.935451,0.418882,0.997804,0.972458,0.493528
0.127594,0.346962,0.579463,0.338614,0.0459704,0.0408501,1,0.622356,0.662779,0.746868,0.648356,0.639575,0.698833,0.615524,0.041,0.647701,0.186542,0.0965322,0.410403,0.997804,0.971895,0.496352
0.339688,0.346962,0.354522,0.288675,0.0104494,0.00254644,1,0.635933,0.67944,0.746396,0.604384,0.611607,0.689805,0.609921,0.0914722,0.651115,0.163969,0.0627987,0.412236,0.998004,0.970478,0.496587
0.00266005,0.346962,0.689679,0.359031,0.0575512,0.0506756,1,0.640512,0.674775,0.742969,0.631915,0.620667,0.694163,0.608108,0.0399444,0.654529,0.212947,0.0252584,0.395509,0.998004,0.970932,0.496587
0.00567476,0.346962,0.687855,0.345114,0.045835,0.0427392,1,0.652195,0.677274,0.763649,0.649008,0.63511,0.697899,0.614041,0.00961111,0.652936,0.194634,0.972241,0.417049,0.997804,0.972018,0.499882
0.00248271,0.346962,0.780539,0.407691,0.129904,0.12478,1,0.640669,0.662279,0.766131,0.664014,0.65625,0.710817,0.621292,0.895306,0.4802,0.25,0.79357,0.415445,0.998004,0.972225,0.500824
8.86681e-05,0.346962,0.761696,0.403462,0.108048,0.100436,1,0.579097,0.613296,0.718388,0.697677,0.710741,0.722957,0.636618,0.832222,0.411698,0.235945,0.915694,0.408112,0.998203,0.97283,0.501765
8.86681e-05,0.346962,0.838245,0.445143,0.176575,0.169443,1,0.526366,0.576474,0.6736,0.703549,0.713104,0.728405,0.641562,0.864167,0.387802,0.277683,0.805769,0.408799,0.998004,0.969034,0.505766
0.000177336,0.346962,0.818296,0.433318,0.166759,0.159754,1,0.496211,0.560147,0.638029,0.730298,0.746586,0.737121,0.656889,0.880639,0.487711,0.254685,0.876264,0.410632,0.997804,0.964084,0.511885
0.00257138,0.346962,0.708425,0.367018,0.0695238,0.0632568,1,0.514683,0.580473,0.646065,0.704201,0.696429,0.731673,0.649802,0.887194,0.559399,0.210392,0.858036,0.421632,0.997604,0.962311,0.520358
0.000532009,0.346962,0.833466,0.440519,0.17452,0.167534,1,0.538838,0.597967,0.664146,0.712683,0.711266,0.738521,0.656559,0.9385,0.595812,0.267888,0.995304,0.415903,0.997804,0.964263,0.523417
0.00133002,0.346962,0.733325,0.38432,0.0877195,0.0819291,1,0.56694,0.616794,0.683526,0.719207,0.7198,0.74537,0.663316,0.929611,0.619254,0.232538,0.896021,0.417049,0.998004,0.963589,0.52836
0.000709345,0.346962,0.785436,0.418035,0.139787,0.13298,1,0.591569,0.633789,0.703498,0.72286,0.722295,0.748794,0.66793,0.924306,0.63746,0.263203,0.839363,0.414757,0.998603,0.964868,0.532361
8.86681e-05,0.346962,0.892159,0.511241,0.284483,0.278063,1,0.617777,0.65045,0.724061,0.748434,0.75604,0.762802,0.682762,0.9195,0.659991,0.309625,0.978576,0.404216,0.998403,0.964181,0.537068
0.0159603,0.346962,0.976895,0.817923,0.725387,0.722648,1,0.638617,0.654615,0.783621,0.807672,0.816176,0.715953,0.706163,0.0656944,0.573964,0.467206,0.100756,0.337305,0.997604,0.968347,0.546246
8.86681e-05,0.346962,0.987575,0.5972,0.43515,0.43008,1,0.591096,0.613629,0.772158,0.784447,0.819853,0.681089,0.69298,0.0975556,0.406919,0.33816,0.101423,0.300642,0.998004,0.967481,0.550012
8.86681e-05,0.346962,0.822966,0.436457,0.159177,0.151847,1,0.534417,0.578307,0.710589,0.729645,0.766938,0.646848,0.663645,0.0975556,0.353664,0.251704,0.11615,0.306141,0.997804,0.961554,0.550482
0.00133002,0.346962,0.682668,0.361649,0.0548531,0.0471553,1,0.487685,0.547984,0.662728,0.65227,0.674501,0.627549,0.629697,0.0975556,0.328402,0.198893,0.108008,0.324473,0.997604,0.957471,0.546717
0.00487675,0.346962,0.650816,0.330028,0.0269768,0.0196022,1,0.464951,0.539653,0.638383,0.651618,0.643776,0.703658,0.633982,0.0975556,0.44538,0.169506,0.0930866,0.363199,0.998603,0.958282,0.545069
0.0103742,0.346962,0.652317,0.311223,0.0132974,0.0119434,1,0.479318,0.560147,0.647956,0.643398,0.62395,0.709261,0.63497,0.0644167,0.512517,0.170784,0.920779,0.382218,0.997804,0.957306,0.541775
0.00221671,0.346962,0.657197,0.343896,0.0392975,0.044419,0.734043,0.502052,0.581473,0.667573,0.651748,0.633666,0.709728,0.635959,0.963417,0.546655,0.188671,0.93295,0.339826,0.997604,0.959753,0.539656
0.00115269,0.346962,0.669794,0.355975,0.0487024,0.0410254,0.989362,0.526524,0.599967,0.687899,0.658272,0.642726,0.712685,0.637113,0.919306,0.566227,0.204003,0.830277,0.334555,0.997604,0.957347,0.536597
0.00203937,0.346962,0.676519,0.354214,0.0490409,0.0412299,1,0.551626,0.617794,0.708461,0.66584,0.651654,0.72249,0.639585,0.853667,0.581702,0.189949,0.91211,0.331118,0.997604,0.957759,0.535185
8.86681e-05,0.346962,0.694874,0.37188,0.0654668,0.0576917,0.989362,0.574992,0.636621,0.730206,0.675496,0.663997,0.726693,0.64321,0.853667,0.593537,0.204855,0.900106,0.322411,0.997604,0.959354,0.534243
8.86681e-05,0.346962,0.732493,0.389777,0.0875986,0.0798841,1,0.599621,0.653949,0.750414,0.686065,0.683298,0.73323,0.647989,0.853667,0.604461,0.219761,0.899689,0.317599,0.998603,0.960193,0.534243
8.86681e-05,0.346962,0.81092,0.429636,0.146866,0.139455,1,0.625039,0.66961,0.767549,0.707072,0.71573,0.742879,0.658701,0.908,0.594675,0.255111,0.921585,0.324015,0.998603,0.961472,0.535891
8.86681e-05,0.346962,0.874552,0.464933,0.207952,0.200945,1,0.605305,0.64112,0.748523,0.734734,0.752889,0.761712,0.673698,0.917694,0.420346,0.272998,0.908275,0.323327,0.998203,0.961046,0.534714
8.86681e-05,0.346962,0.89173,0.475086,0.227101,0.220221,1,0.542785,0.58997,0.69298,0.753653,0.774685,0.774008,0.688036,0.917694,0.362085,0.279387,0.909748,0.322411,0.998004,0.960468,0.53189
8.86681e-05,0.346962,0.912154,0.486602,0.249875,0.243148,1,0.493685,0.555148,0.64571,0.769963,0.794774,0.761556,0.700396,0.912528,0.398043,0.294719,0.870763,0.321265,0.998203,0.961637,0.532361
8.86681e-05,0.346962,0.890335,0.473604,0.225046,0.218151,1,0.500947,0.558314,0.633775,0.747521,0.775998,0.700233,0.682432,0.884139,0.489986,0.278535,0.878598,0.316224,0.998203,0.960248,0.539186
8.86681e-05,0.346962,0.865927,0.459006,0.198431,0.191353,1,0.52526,0.564312,0.640274,0.731863,0.759191,0.693541,0.671061,0.884139,0.5264,0.272147,0.868929,0.312786,0.997205,0.959506,0.545069
8.86681e-05,0.346962,0.834395,0.441438,0.16763,0.160353,1,0.547995,0.568311,0.648901,0.716336,0.743041,0.689027,0.663316,0.884139,0.545289,0.255111,0.868289,0.309578,0.997604,0.960509,0.548364
8.86681e-05,0.346962,0.870454,0.462328,0.204079,0.197049,1,0.56694,0.57131,0.659419,0.711769,0.740678,0.686848,0.656889,0.884139,0.554848,0.276831,0.861926,0.305225,0.998403,0.961403,0.55213
8.86681e-05,0.346962,0.833054,0.440833,0.166169,0.158892,1,0.584149,0.574975,0.669109,0.708377,0.73687,0.683424,0.652439,0.884139,0.559399,0.26661,0.859231,0.300642,0.997604,0.961059,0.553071
8.86681e-05,0.346962,0.807482,0.427619,0.143632,0.136212,1,0.59899,0.577807,0.678918,0.693763,0.717043,0.672529,0.644693,0.884139,0.564634,0.261499,0.856285,0.293996,0.998403,0.962599,0.553071
8.86681e-05,0.346962,0.787962,0.417622,0.127563,0.120033,1,0.611462,0.57914,0.687308,0.682411,0.705751,0.660389,0.636124,0.884139,0.567137,0.240204,0.864538,0.290101,0.998802,0.962132,0.550482
8.86681e-05,0.346962,0.76777,0.407728,0.112564,0.10493,1,0.623776,0.582139,0.69818,0.669233,0.688157,0.666926,0.625906,0.884139,0.571689,0.23552,0.900772,0.29583,0.997205,0.960523,0.548129
8.86681e-05,0.346962,0.814577,0.431135,0.150246,0.142878,1,0.640038,0.598967,0.712007,0.698721,0.711922,0.729805,0.644529,0.884139,0.598316,0.255537,0.92517,0.301558,0.998203,0.962929,0.546952
8.86681e-05,0.346962,0.912246,0.489745,0.257366,0.250715,1,0.660246,0.621959,0.729497,0.73917,0.756171,0.748327,0.666777,0.917306,0.63086,0.294719,0.920585,0.302016,0.998403,0.964634,0.548129
8.86681e-05,0.346962,0.93124,0.499088,0.275411,0.26889,1,0.683612,0.642452,0.751477,0.779619,0.798188,0.769961,0.689848,0.9055,0.647246,0.287905,0.928754,0.296288,0.997804,0.962421,0.552836
8.86681e-05,0.346962,0.919085,0.492027,0.259459,0.252798,1,0.698611,0.653116,0.769085,0.778314,0.800158,0.714241,0.690837,0.92475,0.553254,0.292589,0.959431,0.292621,0.998403,0.963053,0.555189
8.86681e-05,0.346962,0.958771,0.521627,0.315642,0.30937,1,0.638933,0.608964,0.739542,0.743606,0.785452,0.653074,0.667106,0.951222,0.373691,0.300681,0.939563,0.286664,0.998403,0.963741,0.549541
8.86681e-05,0.346962,0.971637,0.530836,0.333519,0.327371,1,0.563783,0.562646,0.69168,0.738909,0.788603,0.636265,0.657713,0.951222,0.322485,0.298978,0.957402,0.28231,0.996806,0.961761,0.546246
8.86681e-05,0.346962,0.940327,0.506802,0.288071,0.281608,1,0.504578,0.530323,0.648428,0.732777,0.779937,0.636732,0.647165,0.951222,0.34183,0.290886,0.967517,0.276581,0.998203,0.964799,0.546717
8.86681e-05,0.346962,0.927726,0.498672,0.271683,0.265107,1,0.502842,0.534488,0.634838,0.728862,0.766413,0.668171,0.645188,0.978472,0.451297,0.284923,0.0173113,0.27406,0.998203,0.964029,0.552836
8.86681e-05,0.346962,0.952126,0.517788,0.308428,0.302111,1,0.528734,0.545818,0.649019,0.73904,0.775473,0.674241,0.650132,0.0166944,0.497724,0.298552,0.0584917,0.277039,0.998004,0.965102,0.556602
8.86681e-05,0.346962,0.930929,0.504035,0.282897,0.276417,1,0.556047,0.556981,0.668282,0.748304,0.781119,0.680778,0.653922,0.0662778,0.526172,0.284072,0.0830833,0.289643,0.998203,0.964332,0.561309
8.86681e-05,0.346962,0.905828,0.484043,0.244939,0.238187,1,0.580518,0.566311,0.679745,0.732646,0.760767,0.681089,0.647825,0.0731667,0.544606,0.284072,0.0576025,0.290101,0.998603,0.964978,0.562485
8.86681e-05,0.346962,0.920354,0.493855,0.262965,0.256338,1,0.601516,0.573642,0.69168,0.734342,0.765362,0.683113,0.649473,0.0731667,0.556213,0.289182,0.0541847,0.28483,0.998203,0.966078,0.564603
8.86681e-05,0.346962,0.955644,0.516553,0.307963,0.301643,1,0.621408,0.581473,0.706807,0.748043,0.780725,0.687938,0.656724,0.0731667,0.563041,0.298126,0.0571579,0.28483,0.998004,0.963809,0.567192
8.86681e-05,0.346962,0.9679,0.529925,0.331962,0.325803,1,0.641301,0.590137,0.723588,0.761221,0.791098,0.694475,0.663481,0.0731667,0.573509,0.294719,0.0720518,0.284601,0.998203,0.965143,0.569546
8.86681e-05,0.346962,0.982405,0.560938,0.382337,0.376542,1,0.661036,0.600466,0.743914,0.774922,0.801339,0.703969,0.67205,0.0731667,0.586709,0.31644,0.0898633,0.281852,0.998004,0.965019,0.574723
8.86681e-05,0.346962,0.993771,0.583399,0.418888,0.41337,1,0.680613,0.611463,0.76684,0.789666,0.8125,0.710195,0.682762,0.0731667,0.579882,0.322828,0.0838335,0.278185,0.998603,0.966889,0.578254
8.86681e-05,0.346678,0.998554,0.653613,0.51828,0.513445,1,0.651721,0.591136,0.770385,0.780924,0.813944,0.660233,0.677818,0.0731667,0.398953,0.350937,0.0738857,0.277039,0.999002,0.968966,0.575665
8.86681e-05,0.339864,0.99842,0.647485,0.50961,0.504696,1,0.579097,0.556481,0.739187,0.771921,0.811056,0.651673,0.67172,0.0731667,0.334547,0.353066,0.0761087,0.275894,0.996806,0.965391,0.571899
8.86681e-05,0.339296,0.998294,0.608205,0.454549,0.449239,1,0.517051,0.527824,0.697589,0.762526,0.805935,0.644825,0.665458,0.0731667,0.306099,0.332624,0.0669112,0.27154,0.997405,0.966367,0.569546
8.86681e-05,0.32084,0.996722,0.578876,0.413081,0.407479,1,0.466372,0.503999,0.657291,0.754306,0.799895,0.635953,0.657877,0.0731667,0.308603,0.329216,0.0566856,0.268332,0.998203,0.965528,0.568604
8.86681e-05,0.318853,0.996911,0.603781,0.448728,0.443377,1,0.464477,0.51083,0.644174,0.764092,0.799501,0.673619,0.662986,0.0731667,0.434001,0.342845,0.0545737,0.26604,0.997604,0.964373,0.574017
8.86681e-05,0.318569,0.997844,0.606545,0.452973,0.447657,1,0.501579,0.529657,0.665446,0.779488,0.80751,0.691829,0.672709,0.0731667,0.492945,0.336882,0.0584361,0.263061,0.998203,0.965212,0.580137
8.86681e-05,0.318569,0.977782,0.539035,0.34964,0.343623,1,0.538206,0.545651,0.682226,0.778575,0.806197,0.697121,0.674522,0.0731667,0.522531,0.301959,0.0753585,0.262145,0.998203,0.964648,0.583196
8.86681e-05,0.318569,0.932098,0.501583,0.278661,0.27224,1,0.570729,0.559147,0.693453,0.76096,0.787815,0.691051,0.667601,0.0731667,0.539599,0.282794,0.0666055,0.258249,0.997405,0.963589,0.587197
8.86681e-05,0.318569,0.988937,0.559189,0.382913,0.377145,1,0.599621,0.570643,0.712361,0.771138,0.800814,0.702568,0.676994,0.0731667,0.553937,0.308348,0.0720518,0.258249,0.998004,0.964511,0.588138
8.86681e-05,0.318569,0.985949,0.546801,0.364219,0.358327,1,0.627092,0.583472,0.733869,0.78262,0.811056,0.712374,0.683751,0.0731667,0.566682,0.305792,0.0778593,0.260312,0.998203,0.964002,0.589315
