Wind_turbine_name,Min_since_last,Date_time,Ba_avg,Ba_min,Ba_max,Ba_std,Rt_avg,Rt_min,Rt_max,Rt_std,DCs_avg,DCs_min,DCs_max,DCs_std,Cm_avg,Cm_min,Cm_max,Cm_std,P_avg,P_min,P_max,P_std,Q_avg,Q_min,Q_max,Q_std,S_avg,S_min,S_max,S_std,Cosphi_avg,Cosphi_min,Cosphi_max,Cosphi_std,Ds_avg,Ds_min,Ds_max,Ds_std,Db1t_avg,Db1t_min,Db1t_max,Db1t_std,Db2t_avg,Db2t_min,Db2t_max,Db2t_std,Dst_avg,Dst_min,Dst_max,Dst_std,Gb1t_avg,Gb1t_min,Gb1t_max,Gb1t_std,Gb2t_avg,Gb2t_min,Gb2t_max,Gb2t_std,Git_avg,Git_min,Git_max,Git_std,Gost_avg,Gost_min,Gost_max,Gost_std,Ya_avg,Ya_min,Ya_max,Ya_std,Yt_avg,Yt_min,Yt_max,Yt_std,Ws1_avg,Ws1_min,Ws1_max,Ws1_std,Ws2_avg,Ws2_min,Ws2_max,Ws2_std,Ws_avg,Ws_min,Ws_max,Ws_std,Wa_avg,Wa_min,Wa_max,Wa_std,Va1_avg,Va1_min,Va1_max,Va1_std,Va2_avg,Va2_min,Va2_max,Va2_std,Va_avg,Va_min,Va_max,Va_std,Ot_avg,Ot_min,Ot_max,Ot_std,Nf_avg,Nf_min,Nf_max,Nf_std,Nu_avg,Nu_min,Nu_max,Nu_std,Rs_avg,Rs_min,Rs_max,Rs_std,Rbt_avg,Rbt_min,Rbt_max,Rbt_std
R80711,10,2017-06-12T12:40:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1525.88,1235.19,1811.78,151.58,2798.63,1603.98,5440.91,843.66,442.0,180.33,1022.75,195.58,24.87,-5.7,48.84,12.32,443.18,184.24,1022.76,194.94,1.0,-1.0,0.98,0.0,1524.56,1233.73,1810.74,151.64,49.04,47.95,50.05,0.5,43.93,43.35,44.55,0.25,64.59,62.5,66.3,0.61,70.39,69.6,72.25,0.59,70.62,69.9,71.8,0.56,57.05,54.85,58.2,0.78,61.06,60.4,61.5,0.15,241.24,229.39,246.95,8.07,33.66,30.0,34.4,1.3,6.99,4.74,10.59,1.17,6.79,4.36,10.52,1.24,6.89,4.71,10.38,1.17,250.46,190.11,301.43,15.68,3.5,-56.84,72.04,19.68,3.5,-56.84,72.04,19.68,,,,,21.2,20.8,21.55,0.23,49.99,49.95,50.01,0.01,704.36,702.5,706.3,0.76,14.54,11.74,17.28,1.45,33.8,33.8,33.8,0.0
R80711,10,2017-06-12T12:50:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1555.52,1251.04,1811.62,157.23,2895.46,1603.89,5436.9,793.16,465.24,182.85,1021.14,185.78,20.64,-2.2,44.31,10.36,466.08,185.85,1021.14,185.16,1.0,1.0,0.98,0.0,1554.21,1249.69,1810.62,157.29,48.49,46.75,50.0,0.77,43.73,43.05,44.45,0.30000000000000004,64.74,62.7,66.3,0.6000000000000001,69.57,68.3,70.45,0.47000000000000003,70.88,69.9,71.8,0.46,55.42,54.4,56.6,0.43,60.79,60.3,61.15,0.19,262.33,246.95,265.61,6.89,27.58,26.1,30.0,1.05,7.05,4.46,11.41,1.24,6.71,4.2,10.91,1.12,6.88,4.5,11.16,1.15,263.19,157.8,9.38,16.8,-2.42,-107.81,103.77,18.14,-2.42,-107.81,103.77,18.14,,,,,21.25,21.0,21.5,0.09,49.99,49.97,50.02,0.01,704.37,702.65,706.1,0.75,14.82,11.9,17.31,1.51,33.61,33.5,33.8,0.09
R80711,10,2017-06-12T13:00:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1579.89,1329.18,1805.47,146.76,2982.41,1889.04,4842.56,742.35,486.23,234.96,900.09,178.15,18.87,3.5300000000000002,35.75,7.03,486.8,236.31,900.15,177.78,1.0,-1.0,0.99,0.0,1578.59,1327.73,1804.08,146.81,45.85,44.45,47.4,0.75,42.58,41.9,43.4,0.37,62.68,60.6,64.6,0.76,68.78,67.95,69.8,0.46,70.42,69.4,71.5,0.59,55.05,54.45,56.05,0.26,60.39,60.0,60.7,0.13,255.98,242.56,268.41,8.35,25.55,25.0,26.15,0.34,7.05,4.2,9.85,1.1,6.88,4.04,10.34,1.04,6.96,4.15,10.02,1.04,273.26,246.32,317.04,42.44,4.42,-19.29,52.06,43.7,4.42,-19.29,52.06,43.7,,,,,21.15,20.8,21.5,0.17,49.99,49.97,50.01,0.01,704.31,702.36,705.96,0.76,15.06,12.65,17.24,1.4100000000000001,33.41,33.3,33.5,0.09
R80711,10,2017-06-12T13:10:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1464.22,1130.87,1804.01,168.74,2548.24,1352.65,5220.27,774.03,380.75,130.43,975.75,179.6,21.05,-2.76,36.1,8.68,381.75,134.17,975.75,178.96,1.0,1.0,0.96,0.01,1462.87,1129.49,1802.67,168.81,43.5,42.3,44.85,0.64,41.54,40.9,42.2,0.28,60.39,58.55,62.4,0.79,67.96,66.15,69.35,0.86,69.57,67.5,71.0,0.99,54.36,52.2,55.65,0.74,60.04,59.3,60.7,0.29,265.43,260.12,275.49,7.13,24.74,24.45,25.1,0.2,6.86,4.43,10.31,1.09,6.48,4.19,9.49,0.96,6.67,4.43,9.82,1.0,256.23,223.9,316.58,15.0,-3.94,-41.72,56.45,14.89,-3.94,-41.72,56.45,14.89,,,,,21.26,21.0,21.5,0.11,49.99,49.96,50.02,0.01,704.8,703.67,706.42,0.5700000000000001,13.95,10.74,17.21,1.62,33.24,33.1,33.4,0.09
R80711,10,2017-06-12T13:20:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1574.58,1350.67,1809.49,136.36,2946.22,1988.34,5105.55,711.16,477.82,254.64,958.74,168.83,19.12,-0.85,38.38,8.18,478.39,255.33,958.75,168.53,1.0,1.0,0.99,0.0,1573.28,1349.23,1808.14,136.41,41.45,40.3,42.65,0.6000000000000001,40.56,39.95,41.3,0.29,58.35,56.65,59.95,0.65,67.56,66.25,68.5,0.53,69.33,67.6,70.3,0.8300000000000001,54.64,53.95,55.35,0.28,59.73,59.3,60.1,0.18,252.26,246.95,260.12,6.37,24.3,24.1,24.5,0.12,7.18,4.83,10.43,1.1,6.78,5.0,9.55,0.9400000000000001,6.98,5.08,9.85,1.0,242.31,218.88,287.3,10.5,-4.64,-29.26,29.81,10.32,-4.64,-29.26,29.81,10.32,,,,,21.18,21.0,21.5,0.11,50.0,49.98,50.02,0.01,705.04,703.59,706.7,0.63,15.0,12.86,17.27,1.31,33.08,33.0,33.1,0.03
R80711,10,2017-06-12T13:30:00+02:00,-0.98,-0.99,-0.49,0.07,25.0,25.0,25.0,0.0,1282.9,967.24,1798.68,256.71,1881.92,657.18,3808.43,859.26,248.22,35.05,708.32,195.95,29.14,6.58,43.82,7.02,251.91,56.14,708.41,193.55,0.98,1.0,0.71,0.05,1281.5,965.74,1797.25,256.79,39.75,38.95,40.65,0.43,39.76,39.3,40.2,0.21,56.75,55.4,58.35,0.48,66.37,64.0,68.5,1.53,67.86,64.6,70.5,2.02,53.97,51.65,55.4,0.91,59.21,58.4,60.0,0.51,247.27,246.95,250.24,0.96,24.06,23.9,24.15,0.07,5.89,3.49,9.52,1.16,5.85,3.35,9.37,1.07,5.87,3.69,9.44,1.08,261.22,146.77,9.38,28.35,11.05,-100.18,122.43,28.23,11.05,-100.18,122.43,28.23,,,,,21.38,20.8,21.85,0.26,49.99,49.96,50.02,0.01,705.4,703.51,707.21,0.66,12.21,9.19,17.16,2.46,33.0,32.8,33.1,0.02
R80711,10,2017-06-12T13:40:00+02:00,-0.99,-0.99,-0.87,0.01,25.0,25.0,25.0,0.0,1574.52,969.64,1803.36,228.34,2951.72,790.44,4793.64,833.65,489.67,47.46,895.72,192.15,21.73,2.88,37.71,7.48,490.85,59.92,895.76,190.52,1.0,1.0,0.81,0.03,1573.2,968.11,1802.29,228.43,38.37,37.3,39.25,0.45,38.95,38.4,39.55,0.29,55.54,53.9,57.35,0.51,65.59,63.1,67.65,1.38,67.11,63.8,70.15,2.09,54.02,52.9,55.15,0.52,58.67,58.0,59.3,0.32,250.24,250.24,250.24,0.0,23.87,23.8,24.5,0.11,7.19,4.2,10.25,1.24,6.88,4.15,10.24,1.16,7.04,4.28,9.82,1.17,249.62,197.93,292.09,14.83,-0.65,-52.32,41.85,14.83,-0.65,-52.32,41.85,14.83,,,,,21.37,21.1,21.9,0.21,49.98,49.96,50.01,0.01,705.95,702.69,707.73,1.01,15.0,9.21,17.22,2.19,32.81,32.75,33.0,0.05
R80711,10,2017-06-12T13:50:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1455.33,1049.51,1811.43,283.18,2591.04,1116.51,5114.84,1134.93,408.47,92.59,959.66,263.48,28.18,0.0,44.62,10.03,410.63,101.01,959.89,261.84,0.99,1.0,0.9,0.02,1453.97,1048.06,1810.02,283.27,37.95,37.2,38.95,0.38,38.79,38.3,39.4,0.23,54.89,53.75,56.4,0.44,66.41,64.6,68.3,1.07,67.85,65.4,70.1,1.52,54.32,53.45,55.85,0.64,58.82,58.1,59.6,0.29,250.24,250.24,250.24,0.0,27.53,24.5,29.5,1.31,6.82,3.21,10.57,1.3599999999999999,6.47,3.3,10.35,1.29,6.64,3.43,10.46,1.29,245.8,199.27,310.95,358.78,-4.42,-50.97,60.71,358.78,-4.42,-50.97,60.71,358.78,,,,,21.41,21.2,21.8,0.15,50.0,49.98,50.03,0.01,705.48,703.58,708.08,1.05,13.86,9.97,17.28,2.7199999999999998,32.9,32.75,33.0,0.1
R80711,10,2017-06-12T14:00:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1511.35,1079.98,1804.47,200.72,2682.28,1214.66,4699.58,792.43,422.08,103.71,883.54,186.8,22.81,2.83,41.8,7.24,423.12,107.2,883.8,186.03,1.0,1.0,0.96,0.01,1510.02,1078.49,1803.12,200.8,39.88,38.4,41.1,0.67,39.83,39.15,40.5,0.34,56.41,54.95,58.0,0.55,68.1,66.85,69.2,0.66,69.55,67.9,71.2,1.07,55.43,54.6,56.25,0.34,59.45,59.1,59.9,0.18,249.22,233.78,261.22,6.73,30.47,29.5,31.3,0.45,6.95,3.7800000000000002,9.95,1.26,6.57,3.61,9.09,1.12,6.76,3.76,9.38,1.16,241.05,186.73,6.05,19.81,-3.76,-63.51,115.81,19.99,-3.76,-63.51,115.81,19.99,,,,,21.38,21.0,21.6,0.15,49.99,49.96,50.03,0.01,704.95,702.68,706.94,0.8200000000000001,14.4,10.27,17.23,1.92,33.07,33.0,33.2,0.04
R80711,10,2017-06-12T14:10:00+02:00,-0.9400000000000001,-0.99,0.0,0.22,25.0,25.0,25.0,0.0,1390.24,958.78,1779.86,229.35,2183.07,260.77,3757.74,832.6,315.57,-0.8,694.03,173.74,24.85,9.24,36.09,6.87,318.58,34.68,694.13,170.17,0.99,1.0,0.87,0.02,1388.87,957.33,1778.43,229.42,42.04,40.65,43.2,0.63,40.86,40.2,41.5,0.31,57.92,56.25,59.4,0.5700000000000001,68.13,66.6,68.85,0.48,69.11,67.2,69.9,0.6000000000000001,55.59,53.2,56.65,0.73,59.6,59.15,60.15,0.16,255.07,244.76,257.93,5.33,31.83,31.3,32.3,0.29,6.17,3.4,9.12,1.04,5.9,3.39,9.54,1.05,6.04,3.6,9.33,1.03,254.26,164.07,333.03,17.61,-3.58,-93.86,75.11,18.47,-3.58,-93.86,75.11,18.47,,,,,21.64,21.3,22.1,0.19,50.0,49.97,50.02,0.01,705.18,703.08,706.77,0.79,13.24,9.1,16.98,2.2,33.23,33.1,33.3,0.08
R80711,10,2017-06-12T14:20:00+02:00,-0.99,-0.99,-0.96,0.0,25.0,25.0,25.0,0.0,1587.95,986.74,1811.55,197.55,2990.92,1000.81,5433.91,791.67,497.83,71.63,1024.31,188.98,16.16,-1.92,32.65,8.08,498.44,75.23,1024.31,188.3,1.0,1.0,0.93,0.01,1586.65,985.12,1810.51,197.65,44.05,43.0,45.45,0.62,41.87,41.3,42.5,0.31,59.97,57.7,62.05,0.77,68.46,65.8,69.8,1.29,69.36,66.2,71.3,1.8,55.96,53.2,57.2,0.85,59.83,58.9,60.65,0.46,254.02,238.17,257.93,7.64,32.9,32.0,33.5,0.47000000000000003,6.95,3.46,9.67,0.9500000000000001,6.57,3.69,9.46,0.89,6.76,3.58,9.26,0.89,236.15,210.66,322.82,14.16,-2.09,-46.25,64.89,14.08,-2.09,-46.25,64.89,14.08,,,,,21.49,21.3,22.1,0.19,49.98,49.95,50.01,0.02,705.36,702.28,706.71,0.8,15.13,9.36,17.31,1.9,33.32,33.3,33.5,0.05
R80711,10,2017-06-12T14:30:00+02:00,-0.99,-0.99,-0.64,0.01,25.0,25.0,25.0,0.0,1287.01,974.25,1534.66,129.12,1870.33,736.44,2743.9,424.84,229.86,39.64,419.32,84.2,23.71,9.43,32.1,4.84,231.54,44.38,419.68,83.15,0.99,1.0,0.89,0.02,1285.58,972.69,1533.33,129.17,46.0,44.9,47.1,0.49,42.83,42.3,43.35,0.26,61.65,59.8,63.2,0.58,67.43,66.65,69.1,0.61,67.73,66.65,70.2,0.9400000000000001,55.89,54.2,57.1,0.45,59.67,59.3,60.2,0.19,245.17,238.17,255.73,8.44,33.5,33.2,33.7,0.15,5.84,3.62,8.8,0.89,5.71,3.56,9.3,0.87,5.77,3.76,9.05,0.85,259.8,169.17,317.87,17.66,4.07,-69.0,79.7,17.67,4.07,-69.0,79.7,17.67,,,,,21.85,21.55,22.1,0.13,49.99,49.96,50.01,0.01,704.39,702.74,706.28,0.81,12.25,9.26,14.64,1.24,33.5,33.3,33.5,0.02
R80711,10,2017-06-12T14:40:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1335.41,1051.14,1803.54,196.09,2194.54,1123.75,5801.49,1056.25,301.64,92.24,1085.65,233.15,18.69,-5.71,30.76,8.18,302.77,93.53,1085.67,232.59,0.99,1.0,0.96,0.01,1333.99,1049.59,1802.44,196.16,47.57,46.55,48.5,0.45,43.63,43.1,44.0,0.21,63.17,61.35,65.0,0.61,66.52,65.5,67.65,0.45,66.71,65.75,67.7,0.55,55.9,55.3,56.6,0.26,59.47,59.0,59.95,0.14,255.73,255.73,255.73,0.0,33.89,33.7,34.4,0.14,6.11,3.86,10.07,1.13,6.07,3.88,9.83,1.11,6.09,3.93,9.71,1.1,264.6,197.07,309.29,19.44,8.87,-58.66,53.56,19.44,8.87,-58.66,53.56,19.44,,,,,21.98,21.55,22.2,0.15,50.0,49.97,50.02,0.01,705.27,703.48,706.88,0.73,12.71,9.99,17.22,1.88,33.5,33.3,33.5,0.02
R80711,10,2017-06-12T14:50:00+02:00,-0.77,-0.99,0.5,0.5,25.0,25.0,25.0,0.0,1364.76,962.51,1808.29,300.63,2137.62,201.02,4917.77,1237.04,320.61,-10.1,924.2,257.37,16.44,-0.62,31.16,8.51,323.1,0.91,924.2,254.94,1.0,1.0,0.91,0.01,1363.36,961.0,1807.12,300.74,48.88,48.0,49.65,0.33,44.29,43.8,44.6,0.18,64.98,63.7,66.6,0.45,67.62,65.1,69.6,1.5899999999999999,68.51,65.4,70.9,1.94,55.35,53.05,57.6,1.55,59.85,58.9,60.7,0.52,255.73,255.73,255.73,0.0,31.92,28.2,34.7,2.55,5.99,3.11,9.71,1.56,5.77,3.11,9.14,1.38,5.88,3.16,9.21,1.46,259.76,214.5,339.33,16.87,3.99,-41.24,83.6,16.87,3.99,-41.24,83.6,16.87,,,,,21.92,21.5,22.5,0.32,49.99,49.96,50.02,0.01,705.11,702.36,707.69,0.92,12.99,9.13,17.26,2.88,33.43,33.2,33.5,0.09
R80711,10,2017-06-12T15:00:00+02:00,-0.99,-0.99,-0.99,0.0,25.0,25.0,25.0,0.0,1588.59,1073.64,1809.72,193.21,2976.7,1173.64,4933.12,772.2,493.62,99.73,927.16,185.85,22.38,3.2800000000000002,45.68,8.12,494.64,107.67,927.32,184.72,1.0,1.0,0.92,0.01,1587.28,1072.11,1808.66,193.29,47.2,45.6,49.0,0.81,43.45,42.7,44.4,0.37,64.13,62.0,65.8,0.74,67.69,65.75,68.8,0.76,69.26,66.2,70.8,1.26,54.75,52.5,55.75,0.63,59.63,59.05,60.05,0.24,239.08,238.17,255.73,3.5300000000000002,26.97,26.1,28.3,0.62,6.91,4.38,10.94,1.06,6.82,3.9699999999999998,9.67,0.93,6.87,4.28,10.26,0.96,244.98,209.35,294.22,12.66,6.88,-28.82,56.05,13.61,6.88,-28.82,56.05,13.61,,,,,21.64,21.5,22.1,0.15,49.98,49.96,50.01,0.01,706.24,704.74,708.05,0.67,15.14,10.21,17.28,1.85,33.13,33.1,33.3,0.07
R80711,10,2017-06-12T15:10:00+02:00,-0.9500000000000001,-0.99,0.0,0.16,25.0,25.0,25.18,0.01,1275.62,964.58,1544.31,184.52,1835.48,609.3,2740.63,590.1,226.16,17.87,419.21,112.49,23.55,11.11,36.42,4.52,228.17,27.52,420.13,111.05,0.99,1.0,0.91,0.02,1274.2,962.99,1542.94,184.57,44.75,43.5,46.1,0.68,42.33,41.7,43.05,0.31,61.75,60.1,63.8,0.76,66.17,63.8,67.65,0.98,67.5,64.6,69.0,1.18,54.14,53.15,55.15,0.44,59.05,58.1,59.6,0.37,252.21,238.17,266.71,9.71,25.68,25.3,26.1,0.21,5.93,3.86,9.14,1.03,5.79,3.81,8.1,0.86,5.86,4.05,8.62,0.92,273.72,201.99,40.76,19.39,6.94,-64.72,135.15,23.32,6.94,-64.72,135.15,23.32,,,,,21.79,21.5,22.2,0.19,50.02,49.98,50.05,0.02,704.99,703.3,706.99,0.88,12.14,9.17,14.72,1.77,33.08,33.0,33.1,0.03
R80711,10,2017-06-12T15:20:00+02:00,-0.93,-0.99,0.5,0.25,25.0,25.0,25.0,0.0,1136.25,957.42,1273.99,85.26,1389.75,168.03,1899.39,336.74,134.84,-13.38,222.12,50.02,32.55,21.27,51.09,4.64,140.77,43.25,224.11,44.28,0.97,1.0,0.7000000000000001,0.04,1134.8,956.01,1272.48,85.29,42.74,41.45,43.85,0.58,41.37,40.7,41.95,0.32,59.96,58.35,61.45,0.6000000000000001,62.7,61.95,63.9,0.55,63.07,62.4,64.6,0.6000000000000001,52.63,51.9,53.95,0.54,57.73,57.2,58.3,0.25,266.71,266.71,266.71,0.0,25.12,24.9,25.3,0.12,5.66,3.16,8.28,0.99,5.35,3.49,7.51,0.8200000000000001,5.5,3.67,7.76,0.88,258.78,111.6,5.5,26.03,-7.84,-155.11,98.79,26.03,-7.84,-155.11,98.79,26.03,,,,,22.07,21.85,22.4,0.11,49.97,49.95,49.99,0.01,704.9,702.95,706.67,0.76,10.8,9.1,12.14,0.81,32.94,32.8,33.05,0.09
R80711,10,2017-06-12T15:30:00+02:00,-0.93,-0.99,0.5,0.24,25.01,25.0,26.0,0.09,1361.54,958.47,1695.28,267.25,2143.51,265.99,3375.43,910.1,306.74,-2.38,583.08,188.37,30.75,5.85,65.09,14.4,312.92,38.66,583.13,181.15,0.98,1.0,0.34,0.11,1360.16,957.0,1694.04,267.36,40.87,39.6,41.9,0.55,40.33,39.6,40.9,0.32,58.22,56.1,59.9,0.66,62.33,60.6,64.6,1.32,63.54,61.25,67.0,2.02,52.5,51.15,53.6,0.5700000000000001,57.24,56.65,58.1,0.29,261.29,245.85,266.71,8.91,24.76,24.5,24.95,0.12,6.39,3.36,9.65,1.3900000000000001,6.1,3.27,8.76,1.19,6.25,3.55,9.07,1.27,243.16,209.72,75.77,18.68,-2.7199999999999998,-56.98,169.06,18.98,-2.7199999999999998,-56.98,169.06,18.98,,,,,21.87,21.5,22.3,0.27,49.98,49.95,50.01,0.01,706.2,704.15,707.74,0.6900000000000001,12.96,9.09,16.18,2.56,32.74,32.7,32.8,0.05
R80711,10,2017-06-12T15:40:00+02:00,-0.99,-0.99,-0.89,0.0,25.25,25.0,26.0,0.38,1336.48,997.04,1621.05,180.07,2053.68,988.14,3142.48,593.54,270.88,70.76,515.94,128.92,25.44,5.9,36.83,6.48,272.82,77.48,516.39,127.55,0.99,1.0,0.9,0.02,1335.1,995.52,1619.74,180.14,39.19,38.3,40.2,0.42,39.41,39.0,40.05,0.21,56.27,54.85,57.85,0.62,64.0,62.95,64.95,0.48,66.03,64.4,67.1,0.65,52.69,51.8,53.6,0.38,57.44,57.0,57.8,0.18,257.61,245.85,263.41,6.92,24.47,24.4,24.7,0.07,6.32,3.91,8.95,0.93,6.09,3.18,9.86,0.88,6.2,3.8,9.41,0.86,257.67,186.63,23.59,19.9,-1.4100000000000001,-76.79,124.56,23.74,-1.4100000000000001,-76.79,124.56,23.74,,,,,21.69,21.55,21.85,0.1,49.99,49.95,50.03,0.02,706.16,704.29,708.23,0.65,12.72,9.47,15.46,1.73,32.7,32.7,32.75,0.0
R80711,10,2017-06-12T15:50:00+02:00,-0.99,-0.99,-0.99,0.0,25.16,25.0,26.0,0.31,1254.69,1024.28,1477.2,103.15,1773.25,1068.31,2556.52,328.83,205.96,76.91,374.19,64.77,22.93,11.03,35.16,4.51,207.36,77.84,375.07,64.61,0.99,1.0,0.96,0.01,1253.28,1022.75,1475.84,103.18,38.15,37.7,38.8,0.24,38.93,38.7,39.2,0.11,54.88,53.75,56.15,0.43,62.83,62.2,63.25,0.19,63.97,62.9,64.5,0.44,52.43,51.7,53.55,0.32,56.89,56.35,57.15,0.14,267.59,248.05,271.1,6.57,26.14,24.4,28.6,1.55,5.76,4.08,9.02,0.88,5.6,3.5300000000000002,8.87,0.81,5.68,3.95,8.95,0.8200000000000001,272.03,220.25,346.07,17.5,0.98,-38.77,74.97,16.57,0.98,-38.77,74.97,16.57,,,,,21.69,21.6,21.9,0.1,49.97,49.95,50.01,0.01,706.33,704.15,708.71,1.05,11.94,9.73,14.07,0.99,32.71,32.7,32.8,0.03
R80711,10,2017-06-12T16:00:00+02:00,-0.99,-0.99,-0.99,0.0,25.22,25.0,26.0,0.35000000000000003,1244.2,980.62,1503.75,154.27,1752.98,920.89,2647.56,478.13,207.04,65.72,394.18,93.74,25.83,5.79,36.75,5.94,209.53,74.57,394.77,92.01,0.98,1.0,0.88,0.03,1242.78,979.14,1502.46,154.32,38.92,37.9,39.9,0.44,39.38,38.9,39.9,0.2,55.28,54.05,56.55,0.47000000000000003,62.35,61.55,63.6,0.55,62.68,61.6,64.4,0.88,53.04,52.2,54.2,0.43,56.56,56.2,57.0,0.17,264.06,250.24,271.1,8.64,29.59,28.6,30.65,0.65,5.92,3.31,7.95,0.99,5.68,3.17,8.62,0.9500000000000001,5.8,3.61,8.18,0.9400000000000001,255.34,182.31,10.75,17.9,-3.67,-88.79,99.65,20.98,-3.67,-88.79,99.65,20.98,,,,,21.79,21.5,22.1,0.18,49.99,49.96,50.03,0.02,706.16,704.03,707.51,0.71,11.84,9.3,14.33,1.48,32.8,32.7,32.8,0.01
R80711,10,2017-06-12T16:10:00+02:00,-0.99,-0.99,-0.99,0.0,25.39,25.0,26.0,0.4,1249.9,979.07,1534.85,160.33,1773.6,831.11,2765.69,507.92,212.7,54.26,425.08,104.63,31.07,11.04,52.14,12.82,215.38,58.84,427.16,104.63,0.98,1.0,0.92,0.01,1248.48,977.5,1533.5,160.38,40.6,39.4,41.9,0.5,40.18,39.6,40.7,0.24,56.63,55.15,58.5,0.56,62.8,62.0,63.8,0.41000000000000003,63.19,62.0,64.6,0.72,53.18,52.55,54.1,0.30000000000000004,56.62,56.25,57.0,0.16,271.42,259.02,276.58,7.84,31.16,30.6,31.8,0.38,5.77,3.05,8.71,1.04,5.61,2.89,7.83,0.86,5.69,2.9699999999999998,8.27,0.92,281.2,222.23,346.56,15.39,4.55,-36.79,87.53,20.1,4.55,-36.79,87.53,20.1,,,,,21.83,21.6,22.1,0.13,50.02,49.99,50.05,0.01,703.47,701.23,705.55,0.81,11.89,9.29,14.64,1.53,32.87,32.8,33.0,0.08
R80711,10,2017-06-12T16:20:00+02:00,7.16,-0.99,45.0,17.08,25.77,25.0,26.0,0.35000000000000003,1049.02,74.0,1564.7,436.48,1284.06,-34.36,2840.82,902.9,155.0,-33.14,451.34,133.38,36.8,-16.57,58.78,18.43,167.57,1.25,452.88,124.25,0.97,1.0,0.30000000000000004,0.1,1047.69,72.24,1563.53,436.38,42.37,41.2,43.2,0.52,41.01,40.4,41.4,0.26,57.97,56.25,59.25,0.54,63.54,60.9,64.7,0.91,64.22,61.6,65.7,1.13,53.41,50.5,54.25,0.74,56.87,56.35,57.3,0.26,276.58,276.58,276.58,0.0,32.12,31.8,32.3,0.13,5.13,1.35,8.62,1.58,4.78,0.58,7.48,1.62,4.95,1.04,7.93,1.58,267.55,182.86,29.84,19.75,-9.04,-93.72,113.26,19.75,-9.04,-93.72,113.26,19.75,,,,,21.8,21.55,22.2,0.23,49.99,49.96,50.02,0.01,704.24,701.17,706.06,1.02,9.99,0.6900000000000001,14.92,4.15,33.03,32.9,33.1,0.04
R80711,10,2017-06-12T16:30:00+02:00,18.04,-0.99,45.0,21.51,26.0,26.0,26.0,0.0,844.76,87.44,1553.67,553.59,1041.51,-33.64,2819.97,1072.34,135.9,-23.74,443.61,152.77,28.55,-18.42,96.32,31.04,142.61,1.11,445.14,152.51,0.99,-1.0,0.87,0.04,843.18,85.49,1552.41,553.8,43.61,43.2,44.55,0.24,41.78,41.4,42.1,0.16,58.31,57.05,59.9,0.37,59.52,57.7,62.3,1.19,60.38,59.0,62.9,0.97,51.57,49.55,53.65,1.25,55.84,55.3,56.4,0.28,276.58,276.58,276.58,0.0,32.37,31.6,32.9,0.41000000000000003,5.42,0.0,8.06,1.76,5.23,0.59,7.98,1.65,5.32,0.30000000000000004,8.0,1.69,278.09,339.14,218.38,75.91,1.54,62.55,-58.2,75.91,1.54,62.55,-58.2,75.91,,,,,21.84,21.5,22.2,0.2,49.98,49.95,50.0,0.01,704.17,699.94,708.46,2.48,8.02,0.8,14.81,5.29,33.04,33.0,33.1,0.05
R80711,10,2017-06-12T16:40:00+02:00,-0.89,-0.99,0.0,0.30000000000000004,26.0,25.88,26.0,0.01,1188.09,965.42,1482.27,162.44,1511.65,420.55,2512.04,564.08,168.7,11.81,371.56,101.38,34.79,9.8,52.89,12.06,173.86,26.98,374.86,99.4,0.98,1.0,0.9,0.02,1186.67,963.83,1480.96,162.5,44.73,43.65,45.6,0.43,42.03,41.6,42.5,0.18,59.11,57.45,60.9,0.63,62.51,60.9,63.2,0.53,63.22,61.25,64.4,0.96,53.32,52.6,53.9,0.27,56.35,55.9,56.8,0.2,276.58,276.58,276.58,0.0,32.98,32.9,33.1,0.04,5.59,3.56,7.87,0.79,5.24,3.23,7.37,0.84,5.42,3.42,7.54,0.79,267.44,196.76,27.94,17.46,-9.17,-79.82,111.35,17.46,-9.17,-79.82,111.35,17.46,,,,,21.73,21.5,21.9,0.12,49.98,49.96,50.01,0.01,705.08,702.81,707.43,0.99,11.3,9.17,14.12,1.56,33.02,33.0,33.1,0.04
