AltAGL,AltB,AltGPS,AltMSL,BaroA,E1_CHT1,E1_CHT2,E1_CHT3,E1_CHT4,E1_EGT1,E1_EGT2,E1_EGT3,E1_EGT4,E1_FFlow,E1_OilP,E1_OilT,E1_RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,VSpd,VSpdG,WndDr,WndSpd
0,0.00848502,0.00409918,0.00435834,0.304348,0.235686,0.232263,0.22613,0.247245,0.432333,0.477013,0.249415,0.369409,0.060241,0.40852,0.559501,0.174459,0.998724,0.965517,0,0.00809557,0.38835,0.515982,0.864865,0.44212,0.522526,0.0075188,0.511419,0.52078,0.5,0
0,0.00848502,0.00409918,0.00435834,0.304348,0.237952,0.233794,0.228193,0.249145,0.43322,0.477983,0.250314,0.370103,0.0566974,0.4076,0.559419,0.17379,0.998724,0.966925,0,0.00809557,0.398058,0.506849,0.864865,0.442297,0.522873,0.0075188,0.513622,0.52078,0.5,0
0,0.00848502,0.00409918,0.00435834,0.304348,0.240126,0.235567,0.230085,0.250876,0.436248,0.47956,0.251026,0.369944,0.0588235,0.409746,0.559255,0.174099,0.998724,0.966925,0,0.00809557,0.398058,0.502283,0.864865,0.44212,0.522526,0.0075188,0.512331,0.52078,0.5,0
0,0.00848502,0.00403919,0.00429837,0.304348,0.242392,0.237178,0.232191,0.252734,0.437373,0.479031,0.251755,0.369337,0.0581148,0.408213,0.559091,0.174511,0.998724,0.966925,0,0.00809557,0.398058,0.506849,0.864865,0.441411,0.522873,0.0075188,0.512473,0.52078,0.5,0
0,0.00848502,0.00389922,0.00415842,0.304348,0.244566,0.23887,0.234255,0.254635,0.437795,0.478413,0.251445,0.367893,0.0581148,0.409133,0.558927,0.176571,1,0.968332,0,0.00809557,0.398058,0.502283,0.864865,0.441766,0.52244,0.0075188,0.512041,0.52078,0.5,0
0,0.00848502,0.00409918,0.00435834,0.304348,0.246739,0.240482,0.236017,0.256324,0.436194,0.479262,0.250949,0.366636,0.0574061,0.409746,0.558845,0.177137,1,0.968332,0,0.00809557,0.398058,0.515982,0.864865,0.442475,0.5227,0.0075188,0.513011,0.52078,0.5,0
0,0.00869047,0.00411918,0.00437834,0.304348,0.248959,0.242214,0.238253,0.258182,0.432095,0.479626,0.252049,0.366751,0.0595322,0.409133,0.558763,0.175438,1,0.96974,0,0.00809557,0.407767,0.511416,0.864865,0.441766,0.52296,0.0075188,0.514092,0.52078,0.5,0
0,0.00848502,0.00411918,0.00437834,0.304348,0.251179,0.243826,0.240015,0.259997,0.427218,0.480144,0.251755,0.367488,0.0588235,0.411891,0.558599,0.178579,1,0.96974,0,0.00809557,0.417476,0.511416,0.864865,0.441234,0.523046,0.0075188,0.512632,0.52078,0.5,0
0,0.00848502,0.00413917,0.00439833,0.304348,0.253769,0.24576,0.242638,0.262151,0.421984,0.480872,0.250562,0.368239,0.0588235,0.412504,0.558517,0.178785,1,0.966925,0,0.00809557,0.398058,0.502283,0.864865,0.441411,0.522873,0.0075188,0.512045,0.52078,0.5,0
0,0.00848502,0.00421916,0.0044783,0.304348,0.255712,0.247452,0.244358,0.263714,0.419291,0.481004,0.250159,0.368355,0.0581148,0.412504,0.558353,0.179557,1,0.966925,0,0.00809557,0.398058,0.515982,0.864865,0.441943,0.522613,0.0075188,0.51183,0.52078,0.5,0
0,0.00869047,0.00439912,0.00465823,0.304348,0.257654,0.248741,0.246077,0.26536,0.416414,0.480916,0.250112,0.368196,0.0574061,0.412504,0.558271,0.18105,1,0.966925,0,0.00809557,0.407767,0.497717,0.864865,0.441411,0.5227,0.0075188,0.512384,0.52078,0.5,0
0,0.00869047,0.00417916,0.00445831,0.304348,0.257562,0.24854,0.245991,0.265065,0.413743,0.479968,0.249493,0.366954,0.0566974,0.408826,0.558189,0.179609,1,0.965517,0,0.00809557,0.398058,0.506849,0.864865,0.441234,0.5227,0.0075188,0.513094,0.52078,0.5,0
0,0.00848502,0.00417916,0.00443831,0.304348,0.258533,0.249023,0.24698,0.265825,0.413538,0.47924,0.250283,0.365827,0.0574061,0.407907,0.558025,0.176416,1,0.965517,0,0.00809557,0.38835,0.506849,0.864865,0.44212,0.522353,0.0075188,0.512056,0.52078,0.5,0
0,0.00848502,0.00419916,0.00445831,0.304348,0.260753,0.250473,0.248743,0.267556,0.414295,0.480188,0.251894,0.365812,0.0581148,0.410052,0.557943,0.175644,1,0.965517,0,0.00809557,0.417476,0.511416,0.864865,0.441411,0.523393,0.0075188,0.51115,0.52078,0.5,0
0,0.00848502,0.00421916,0.00449829,0.304348,0.26288,0.252206,0.25072,0.269245,0.415106,0.480365,0.252219,0.366448,0.0588235,0.411584,0.557861,0.177909,1,0.96411,0,0.00809557,0.38835,0.511416,0.864865,0.441234,0.523046,0.0075188,0.51198,0.52078,0.5,0
0,0.00848502,0.00419916,0.00445831,0.304348,0.264407,0.253374,0.252311,0.270554,0.413321,0.480232,0.252142,0.366462,0.0566974,0.413117,0.557779,0.180793,1,0.96411,0,0.00809557,0.398058,0.506849,0.864865,0.441943,0.5227,0.0075188,0.511801,0.52078,0.5,0
0,0.00848502,0.00403919,0.00429837,0.304348,0.26695,0.255066,0.254417,0.272455,0.411461,0.481302,0.252514,0.366289,0.0566974,0.410359,0.557615,0.179712,1,0.966925,0,0.00809557,0.407767,0.506849,0.864865,0.441057,0.52296,0.0075188,0.512012,0.52078,0.5,0
