Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
8626,86260,71383,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0238639,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8627,86270,71386,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0238639,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8628,86280,71394,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8629,86290,71397,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8630,86300,71399,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8631,86310,71402,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8632,86320,71406,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8633,86330,71408,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0235027,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8634,86340,71424,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8635,86350,71462,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8636,86360,71472,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8637,86370,71477,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8638,86380,71480,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8639,86390,71482,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8640,86400,71514,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8641,86410,71521,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8642,86420,71541,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8643,86430,71563,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8644,86440,71566,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8645,86450,71577,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8646,86460,71580,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8647,86470,71583,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255611,0.0236925,0.0240484
8648,86480,71585,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8649,86490,71606,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8650,86500,71608,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254783,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8651,86510,71611,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254722,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8652,86520,71624,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254722,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8653,86530,71630,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254722,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8654,86540,71632,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254722,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8655,86550,71639,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254722,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8656,86560,71642,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.0254722,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8657,86570,71650,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8658,86580,71653,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8659,86590,71658,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8660,86600,71661,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8661,86610,71665,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8662,86620,71667,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8663,86630,71670,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8664,86640,71684,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8665,86650,71697,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228919,0.0244977,0.0255345,0.0236925,0.0240484
8666,86660,71705,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8667,86670,71707,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8668,86680,71711,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8669,86690,71714,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8670,86700,71737,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8671,86710,71741,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8672,86720,71746,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0234611,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8673,86730,71750,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8674,86740,71765,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8675,86750,71769,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237719,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8676,86760,71785,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237021,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8677,86770,71790,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237021,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8678,86780,71794,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.0237021,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8679,86790,71808,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8680,86800,71815,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8681,86810,71818,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8682,86820,71828,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0231104,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8683,86830,71836,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8684,86840,71851,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8685,86850,71855,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8686,86860,71857,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8687,86870,71860,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8688,86880,71865,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8689,86890,71880,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8690,86900,71883,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8691,86910,71885,0.0212163,0.000840235,15,26,9,0.0228822,0.0247236,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8692,86920,71904,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8693,86930,71914,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8694,86940,71925,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8695,86950,71936,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8696,86960,71948,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8697,86970,71959,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8698,86980,71965,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8699,86990,71967,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8700,87000,71974,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8701,87010,71981,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8702,87020,71984,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8703,87030,71994,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8704,87040,72001,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8705,87050,72009,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8706,87060,72021,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8707,87070,72036,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8708,87080,72053,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8709,87090,72060,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8710,87100,72062,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8711,87110,72077,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8712,87120,72080,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8713,87130,72083,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8714,87140,72096,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
8715,87150,72100,0.0212163,0.000840235,15,26,9,0.0228822,0.0247022,0.0234503,0.0246901,0.0237693,0.0274241,0.0230274,0.023464,0.0212163,0.025418,0.0223416,0.0248976,0.0213612,0.0232969,0.0216856,0.0228221,0.0244977,0.0255345,0.0236925,0.0240484
