AltAGL,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 OilP,E1 OilT,E1 RPM,FQtyL,FQtyR,GndSpd,IAS,LatAc,NormAc,OAT,Pitch,Roll,TAS,volt1,volt2,VSpd,VSpdG
#ft agl,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,psi,deg F,rpm,gals,gals,kt,kt,G,G,deg C,deg,deg,kt,volts,volts,fpm,fpm
1257.0,302.83,298.85,326.54,322.78,1384.55,1405.04,1391.34,1406.8,70.88,159.93,2487.4,16.84,15.36,123.75,108.22,0.01,0.05,12.0,-0.11,1.55,112.0,28.1,28.1,-143.46,-153.5
1246.0,303.1,299.12,326.72,323.0,1384.54,1404.0,1390.65,1406.54,70.98,159.92,2481.2,16.84,15.46,124.11,109.75,0.04,-0.16,12.0,-0.37,-0.32,113.0,28.1,28.1,-151.97,-177.2
1240.0,303.3,299.34,326.88,323.19,1383.85,1402.41,1389.92,1406.62,71.18,159.92,2482.4,16.76,15.58,124.35,111.12,0.0,0.11,11.8,0.11,0.35,115.0,28.1,28.2,-116.31,-252.0
1236.0,303.51,299.57,327.03,323.31,1383.35,1401.62,1388.36,1406.15,70.96,159.92,2482.1,16.73,15.75,124.46,111.45,0.01,0.01,11.8,0.24,-0.09,115.0,28.1,28.2,-120.5,-200.8
1233.0,303.71,299.76,327.17,323.5,1383.04,1400.53,1387.64,1405.63,71.02,159.93,2477.6,16.73,15.9,124.52,110.88,-0.0,0.06,11.8,0.14,-1.56,114.0,28.1,28.2,-180.55,-153.5
1229.0,303.9,299.94,327.33,323.68,1383.89,1399.65,1387.46,1405.17,70.78,159.93,2470.9,16.73,16.08,124.68,110.1,0.02,-0.21,11.8,-0.44,-2.29,113.0,28.1,28.1,-207.8,-102.4
1225.0,304.12,300.14,327.44,323.84,1383.73,1398.72,1387.14,1404.72,70.79,159.94,2467.9,16.73,16.08,124.87,110.15,0.01,0.03,11.8,-0.92,-6.25,114.0,28.1,28.2,-151.66,-236.2
1221.0,304.27,300.4,327.56,324.0,1380.68,1396.43,1385.14,1402.88,70.42,159.95,2429.9,16.73,16.27,125.16,112.03,0.02,-0.09,11.8,-1.71,-12.78,115.0,28.1,28.2,-192.95,-220.5
1215.0,304.51,300.57,327.67,324.15,1376.86,1390.91,1380.17,1398.6,69.69,159.96,2379.0,16.73,16.43,125.26,113.36,0.01,0.09,11.8,-2.0,-17.59,117.0,28.1,28.2,-141.79,-322.8
1210.0,304.64,300.79,327.81,324.31,1372.94,1384.29,1375.66,1393.13,69.08,159.94,2319.6,16.68,16.65,125.24,114.3,0.02,0.06,11.8,-1.67,-20.09,118.0,28.1,28.2,-176.59,-318.9
1204.0,304.83,300.98,327.88,324.45,1369.14,1377.52,1370.93,1388.26,68.7,159.94,2258.8,16.73,16.76,125.03,112.48,0.04,0.03,11.8,-1.61,-20.96,116.0,28.1,28.2,-267.21,-358.3
1197.0,305.04,301.22,327.97,324.62,1367.03,1371.32,1368.07,1384.38,68.28,159.95,2214.2,16.65,16.86,124.76,111.63,0.01,0.03,11.8,-2.02,-22.35,115.0,28.1,28.2,-408.2,-413.4
1189.0,305.21,301.39,327.97,324.78,1365.57,1365.14,1365.48,1382.22,67.85,159.95,2196.5,16.57,16.86,124.41,112.24,0.02,0.06,11.8,-1.68,-21.62,116.0,28.1,28.2,-384.96,-468.5
1181.0,305.39,301.55,328.05,324.93,1365.02,1359.79,1363.46,1379.68,68.03,159.94,2182.7,16.65,16.95,123.98,110.96,0.01,0.1,11.8,-1.27,-20.95,114.0,28.1,28.1,-431.85,-480.3
1173.0,305.57,301.71,328.01,325.06,1364.41,1355.75,1361.36,1378.44,68.06,159.93,2178.9,16.51,16.92,123.57,110.57,0.04,-0.12,12.0,-1.2,-22.03,114.0,28.1,28.2,-547.37,-464.6
1164.0,305.71,301.92,327.98,325.17,1363.53,1352.56,1359.26,1377.03,68.1,159.94,2181.3,16.41,16.89,122.89,110.66,-0.08,0.04,12.0,-1.27,-20.82,114.0,28.1,28.2,-569.38,-570.9
1154.0,305.89,302.05,327.88,325.32,1362.8,1349.86,1357.54,1375.19,68.13,159.93,2169.6,16.35,16.89,122.11,110.06,0.06,0.03,12.0,-0.99,-22.65,113.0,28.1,28.2,-441.82,-578.7
1144.0,306.01,302.2,327.85,325.42,1362.29,1347.66,1356.37,1374.66,68.16,159.91,2178.9,16.46,16.89,121.49,110.87,-0.03,0.01,12.0,-1.52,-20.7,114.0,28.1,28.1,-639.64,-622.0
1132.0,306.09,302.35,327.69,325.54,1362.26,1344.92,1356.09,1374.37,68.24,159.9,2188.3,16.3,16.97,120.79,112.58,-0.02,-0.08,12.0,-1.54,-19.83,116.0,28.1,28.2,-549.64,-677.2
1121.0,306.21,302.47,327.54,325.64,1361.56,1343.73,1355.25,1373.66,68.48,159.92,2183.4,16.3,16.97,119.95,111.83,0.09,0.19,12.0,-1.13,-16.13,115.0,28.1,28.2,-510.32,-673.2
1113.0,306.32,302.52,327.35,325.76,1360.52,1343.5,1353.73,1372.35,68.36,159.94,2170.7,16.24,17.03,119.49,108.91,-0.04,-0.01,12.0,-1.79,-13.17,112.0,28.1,28.2,-810.76,-527.6
1102.0,306.36,302.7,327.18,325.85,1359.73,1342.19,1352.12,1371.55,68.11,159.93,2167.0,16.24,17.14,118.77,109.83,0.01,0.01,12.0,-1.4,-13.33,113.0,28.1,28.1,-530.74,-622.0
1090.0,306.46,302.76,326.99,325.92,1358.71,1341.11,1351.07,1370.03,67.89,159.93,2156.3,16.3,17.24,118.07,108.88,0.01,-0.01,12.0,-1.68,-12.66,112.0,28.1,28.2,-542.49,-661.4
1078.0,306.49,302.88,326.77,325.96,1358.21,1339.57,1349.79,1368.49,67.7,159.95,2131.3,16.24,17.22,117.41,109.8,0.02,0.13,12.0,-1.79,-10.1,113.0,28.1,28.2,-605.57,-755.9
1067.0,306.5,302.94,326.55,326.04,1357.87,1338.11,1348.52,1367.7,67.47,159.97,2111.1,16.24,17.32,116.96,108.07,0.0,0.06,12.0,-2.24,-7.69,111.0,28.1,28.2,-783.95,-673.2
1058.0,306.5,303.01,326.31,326.06,1357.33,1336.53,1347.68,1367.46,67.51,159.98,2102.3,16.24,17.32,116.67,108.04,-0.0,0.02,12.0,-2.02,-9.0,111.0,28.1,28.1,-734.03,-539.4
1048.0,306.5,303.01,326.02,326.09,1355.81,1335.0,1346.94,1367.94,66.99,159.99,2101.6,16.24,17.27,116.28,108.33,0.01,0.03,12.0,-1.45,-7.72,111.0,28.1,28.1,-637.83,-563.0
1038.0,306.5,303.0,325.75,326.12,1354.89,1333.57,1346.25,1369.19,67.33,160.03,2095.2,16.19,17.27,115.78,107.52,0.01,-0.07,12.0,-1.25,-2.32,110.0,28.1,28.2,-591.99,-574.8
1028.0,306.42,303.03,325.45,326.07,1354.88,1333.04,1346.15,1369.7,67.16,160.07,2084.9,16.3,17.3,115.29,106.92,0.01,-0.05,12.0,-1.07,-1.97,110.0,28.1,28.2,-536.77,-590.6
1018.0,306.37,303.07,325.14,326.11,1354.52,1332.38,1346.24,1370.71,67.2,160.09,2083.5,16.24,17.3,114.82,106.13,0.05,0.04,12.0,-0.79,-1.64,109.0,28.1,28.1,-580.09,-578.7
1009.0,306.27,302.95,324.84,326.07,1353.25,1331.44,1345.49,1372.03,67.37,160.1,2083.4,16.24,17.38,114.38,105.88,-0.01,0.05,12.0,-0.34,-2.91,109.0,28.1,28.1,-646.05,-570.9
1002.0,306.12,302.92,324.51,326.06,1352.59,1330.67,1344.19,1371.82,67.34,160.14,2070.8,16.3,17.38,113.89,104.68,-0.0,-0.03,12.0,-1.21,-1.27,107.0,28.1,28.2,-616.23,-555.1
995.0,306.02,302.85,324.15,326.03,1352.74,1329.89,1343.5,1371.42,67.28,160.18,2065.0,16.3,17.32,113.54,103.84,0.02,-0.05,12.0,-1.69,-2.2,107.0,28.1,28.2,-550.79,-673.2
978.0,305.86,302.77,323.77,325.94,1352.71,1329.16,1343.16,1372.0,67.05,160.21,2064.7,16.3,17.32,113.4,103.68,-0.04,-0.06,12.2,-2.05,0.77,106.0,28.1,28.1,-625.61,-858.3
963.0,305.65,302.67,323.43,325.85,1352.5,1329.45,1342.62,1374.02,67.56,160.22,2089.6,16.35,17.3,113.58,103.34,0.02,0.03,12.2,-2.2,1.6,106.0,28.1,28.1,-709.59,-834.6
948.0,305.5,302.56,323.05,325.79,1350.53,1329.88,1341.81,1373.87,68.03,160.24,2111.7,16.41,17.24,113.99,103.93,0.01,-0.01,12.2,-1.92,1.04,107.0,28.1,28.2,-874.26,-755.9
937.0,305.31,302.42,322.66,325.67,1348.38,1329.12,1341.46,1371.82,68.27,160.26,2130.1,16.41,17.3,114.26,105.94,0.01,-0.07,12.2,-1.37,2.01,109.0,28.1,28.2,-874.15,-685.0
926.0,304.99,302.19,322.25,325.45,1347.29,1328.4,1340.26,1369.82,68.2,160.28,2136.7,16.41,17.3,114.24,106.81,0.01,-0.06,12.2,-1.2,0.49,110.0,28.1,28.2,-720.66,-661.4
914.0,304.75,302.02,321.85,325.39,1347.39,1328.34,1340.0,1368.19,68.18,160.28,2130.0,16.46,17.35,114.16,104.8,0.06,0.02,12.2,-0.9,1.47,107.0,28.1,28.1,-744.63,-673.2
893.0,304.24,301.66,321.05,325.05,1346.73,1327.12,1338.33,1365.0,68.31,160.28,2131.8,16.41,17.54,114.14,103.6,0.04,0.03,12.2,-1.1,-2.63,106.0,28.1,28.2,-701.45,-622.0
884.0,303.98,301.46,320.72,324.89,1345.65,1326.73,1337.54,1363.67,69.18,160.3,2201.4,16.41,17.54,114.26,103.46,-0.02,-0.07,12.2,-1.05,-3.63,106.0,28.1,28.2,-750.94,-590.6
873.0,303.73,301.28,320.37,324.79,1344.3,1327.29,1337.23,1360.97,69.38,160.3,2223.0,16.3,17.54,114.41,105.02,-0.02,-0.06,12.2,-1.63,-3.46,108.0,28.1,28.1,-552.9,-626.0
861.0,303.39,300.98,319.88,324.54,1342.92,1328.54,1335.85,1358.83,69.26,160.29,2222.0,16.35,17.54,114.63,104.51,0.03,0.1,12.2,-2.27,-2.44,107.0,28.1,28.2,-473.03,-696.9
849.0,303.06,300.73,319.56,324.38,1341.68,1330.51,1335.72,1357.72,69.32,160.3,2218.9,16.35,17.41,115.15,104.54,-0.01,0.02,12.2,-1.76,-1.89,107.0,28.1,28.2,-618.16,-724.4
837.0,302.72,300.53,319.18,324.13,1341.43,1330.65,1336.0,1356.82,69.15,160.29,2236.6,16.35,17.19,115.46,107.64,0.03,0.07,12.2,-0.57,-1.16,110.0,28.1,28.2,-631.08,-685.0
829.0,302.39,300.25,318.83,323.95,1342.27,1330.71,1336.63,1356.42,69.43,160.27,2241.4,16.41,17.0,115.44,108.05,-0.01,-0.02,12.2,-0.47,-0.08,111.0,28.1,28.1,-653.95,-511.8
822.0,302.13,300.05,318.51,323.78,1342.37,1331.23,1337.22,1356.35,69.62,160.26,2241.1,16.46,17.0,115.23,108.59,-0.01,0.08,12.2,-0.24,-1.86,111.0,28.1,28.2,-496.32,-440.9
815.0,301.71,299.69,318.1,323.46,1341.87,1331.1,1337.82,1356.25,69.27,160.26,2235.5,16.41,16.86,114.98,106.7,0.01,-0.06,12.2,-0.27,-0.67,109.0,28.1,28.2,-510.71,-389.8
808.0,301.3,299.36,317.7,323.21,1341.51,1330.87,1338.26,1355.2,69.39,160.25,2231.3,16.41,16.78,114.76,106.72,-0.04,0.15,12.2,0.0,2.21,109.0,28.1,28.2,-462.08,-409.4
802.0,301.02,299.11,317.47,323.04,1341.16,1331.66,1338.29,1355.12,69.66,160.23,2231.0,16.41,16.73,114.57,107.12,0.0,0.04,12.2,0.33,-0.37,110.0,28.1,28.1,-382.16,-385.8
795.0,300.58,298.77,317.08,322.77,1341.78,1331.72,1338.32,1355.5,69.49,160.22,2225.5,16.46,16.78,114.24,105.44,0.02,-0.0,12.5,0.38,-1.43,108.0,28.1,28.2,-450.92,-409.4
782.0,299.9,298.23,316.45,322.35,1342.13,1330.1,1339.22,1355.35,69.55,160.24,2236.9,16.35,16.92,113.44,107.17,0.04,-0.03,12.5,-0.48,-1.56,110.0,28.1,28.2,-398.89,-440.9
769.0,299.56,297.89,316.11,322.03,1342.03,1330.77,1338.46,1355.17,69.44,160.22,2239.6,16.3,16.92,113.13,108.17,0.0,0.03,12.5,-0.08,-3.26,111.0,28.1,28.1,-339.39,-500.0
764.0,299.08,297.56,315.78,321.75,1341.75,1331.78,1338.23,1355.4,69.19,160.2,2229.5,16.35,16.97,112.78,106.63,-0.01,-0.02,12.5,0.2,-2.76,109.0,28.1,28.2,-423.66,-515.7
751.0,298.79,297.31,315.51,321.56,1341.85,1332.3,1338.61,1355.59,69.23,160.2,2219.4,16.35,16.97,112.43,105.45,-0.01,-0.01,12.5,0.58,-1.46,108.0,28.1,28.2,-495.55,-551.2
743.0,298.43,296.97,315.18,321.26,1341.53,1331.89,1338.33,1355.52,69.18,160.2,2207.0,16.41,16.95,112.12,103.82,0.0,0.04,12.5,0.76,0.92,106.0,28.1,28.2,-563.93,-464.6
742.0,298.08,296.69,314.89,321.05,1341.91,1332.19,1337.79,1354.57,68.6,160.17,2203.6,16.46,16.84,111.87,103.18,0.02,0.11,12.5,1.66,2.29,106.0,28.1,28.1,-663.35,-330.7
740.0,297.7,296.34,314.6,320.78,1341.82,1332.04,1337.37,1354.21,69.33,160.14,2232.6,16.57,16.78,111.5,102.43,0.01,0.12,12.5,2.61,2.47,105.0,28.1,28.2,-558.59,-133.9
745.0,297.28,295.97,314.24,320.45,1343.42,1334.92,1338.8,1355.72,70.03,160.13,2301.1,16.51,16.78,111.07,101.4,0.01,0.0,12.8,2.29,1.8,104.0,28.1,28.2,-437.18,63.0
757.0,296.99,295.7,314.03,320.28,1343.58,1338.6,1339.59,1357.4,69.87,160.12,2328.0,16.57,16.65,110.84,101.28,-0.0,-0.03,12.8,1.74,-0.2,104.0,28.1,28.2,-165.47,118.1
761.0,296.66,295.44,313.8,320.11,1343.82,1340.18,1340.77,1359.21,69.91,160.08,2338.5,16.68,16.49,110.66,102.02,0.0,0.09,12.8,2.53,-0.29,104.0,28.1,28.1,20.01,78.7
767.0,296.27,295.05,313.44,319.76,1343.13,1341.1,1341.5,1360.66,70.09,160.05,2337.3,16.65,16.38,110.33,102.85,-0.01,-0.03,12.8,1.94,-1.65,105.0,28.1,28.1,128.83,165.4
768.0,295.79,294.7,313.15,319.44,1344.63,1342.58,1342.75,1363.02,70.23,160.04,2337.6,16.68,16.3,110.06,102.07,0.01,0.05,12.8,1.78,-0.21,104.0,28.1,28.2,192.62,110.2
770.0,295.53,294.43,312.98,319.28,1345.8,1344.52,1344.36,1364.85,70.16,160.04,2341.0,16.65,16.27,109.92,102.93,-0.02,-0.06,12.8,1.55,0.25,105.0,28.1,28.2,117.05,102.4
771.0,295.19,294.08,312.72,319.02,1345.04,1346.53,1345.11,1366.1,69.31,160.02,2335.6,16.73,16.27,109.81,102.52,0.01,-0.04,12.8,0.76,0.51,105.0,28.1,28.1,153.96,74.8
770.0,294.78,293.72,312.5,318.76,1344.61,1347.64,1344.68,1366.83,69.51,159.99,2337.3,16.68,16.19,109.89,102.34,0.01,0.01,12.8,0.74,-0.07,105.0,28.1,28.1,103.44,-35.4
769.0,294.45,293.41,312.29,318.47,1344.23,1348.11,1344.86,1367.66,69.55,159.96,2332.7,16.73,16.14,110.02,102.45,0.02,0.01,12.8,0.78,-1.75,105.0,28.1,28.2,-0.13,-59.1
763.0,294.19,293.16,312.22,318.35,1344.39,1347.81,1345.84,1368.09,69.68,159.96,2326.6,16.68,16.03,110.18,101.86,-0.0,-0.02,12.8,0.87,-0.3,104.0,28.1,28.2,-90.6,-51.2
754.0,293.86,292.9,312.0,318.09,1343.33,1347.72,1346.98,1368.2,69.65,159.94,2329.4,16.68,15.98,110.24,102.55,-0.02,-0.01,12.8,0.76,-2.13,105.0,28.1,28.1,-25.16,-82.7
753.0,293.44,292.55,311.82,317.81,1343.24,1348.51,1348.06,1369.31,69.37,159.91,2325.7,16.73,15.95,110.35,102.27,0.01,-0.01,12.8,0.42,-0.41,105.0,28.1,28.1,-24.47,-70.9
749.0,293.13,292.27,311.66,317.59,1344.96,1349.33,1349.1,1370.28,69.67,159.88,2332.5,16.76,15.88,110.57,102.72,-0.02,0.01,12.8,0.34,1.65,105.0,28.1,28.2,-94.94,-98.4
747.0,292.96,292.05,311.57,317.45,1345.55,1350.92,1349.4,1371.24,69.65,159.87,2326.8,16.81,15.88,110.8,102.6,-0.0,0.02,12.8,0.49,0.18,105.0,28.1,28.2,-51.66,-78.7
745.0,292.63,291.78,311.45,317.21,1345.8,1351.31,1349.93,1372.16,69.85,159.85,2328.1,16.76,15.83,111.05,103.16,0.02,-0.04,12.8,0.36,1.0,106.0,28.1,28.2,-85.95,-70.9
744.0,292.3,291.44,311.25,316.96,1346.29,1351.88,1351.28,1372.04,69.93,159.81,2342.7,16.76,15.83,111.23,104.84,0.0,0.09,12.8,0.8,1.58,107.0,28.1,28.1,-53.0,-59.1
743.0,291.84,290.94,311.05,316.56,1347.48,1354.12,1352.02,1372.4,69.75,159.75,2350.9,16.76,15.9,111.32,104.6,-0.0,0.15,12.8,0.43,-3.7,107.0,28.1,28.2,-50.43,55.1
743.0,291.59,290.73,310.98,316.38,1348.09,1354.61,1353.7,1373.33,70.16,159.72,2349.4,16.73,15.95,111.38,105.06,-0.03,0.04,12.8,0.01,1.11,107.0,28.1,28.2,-11.25,47.2
745.0,291.4,290.52,310.88,316.21,1349.57,1355.11,1355.49,1373.74,70.04,159.67,2346.4,16.73,15.95,111.52,106.7,-0.02,-0.19,12.8,-0.05,0.66,109.0,28.1,28.1,200.12,106.3
745.0,291.15,290.26,310.77,316.01,1349.89,1355.93,1356.27,1374.7,70.09,159.63,2351.2,16.81,15.95,111.6,106.52,0.04,0.24,12.8,0.45,2.76,109.0,28.1,28.2,181.67,-23.6
747.0,291.04,290.11,310.83,315.94,1349.62,1355.97,1355.65,1374.96,69.9,159.61,2349.4,16.76,15.95,111.87,105.07,0.01,-0.05,12.8,0.48,1.79,107.0,28.1,28.2,-82.41,63.0
747.0,290.82,289.88,310.7,315.75,1349.9,1355.27,1355.15,1374.61,69.08,159.59,2344.6,16.73,15.98,112.0,103.92,0.01,-0.01,12.8,0.42,-1.01,106.0,28.1,28.2,-32.67,39.4
748.0,290.67,289.68,310.68,315.64,1351.19,1354.2,1354.6,1374.63,70.05,159.57,2339.0,16.68,15.98,112.18,104.52,0.06,-0.11,12.8,-0.2,1.91,107.0,28.1,28.1,-98.65,66.9
747.0,290.58,289.56,310.65,315.54,1350.14,1354.02,1353.84,1374.29,69.75,159.55,2344.1,16.51,15.98,112.39,105.67,-0.05,0.02,12.8,-0.07,-3.15,108.0,28.1,28.2,90.09,-35.4
746.0,290.34,289.33,310.52,315.33,1350.78,1354.41,1353.36,1373.47,69.89,159.54,2349.9,16.65,16.05,112.57,105.29,0.02,-0.04,12.8,-1.02,-4.49,108.0,28.1,28.2,68.92,-86.6
740.0,290.11,289.01,310.42,315.05,1352.26,1355.38,1353.26,1373.51,69.49,159.5,2345.4,16.51,16.14,113.4,105.77,-0.07,0.12,12.8,-0.31,0.34,108.0,28.1,28.1,19.88,-157.5
740.0,289.9,288.78,310.34,314.87,1352.49,1354.02,1354.32,1373.26,70.13,159.47,2351.1,16.51,16.24,113.81,105.67,0.0,0.05,12.8,-0.26,-0.15,108.0,28.1,28.2,-74.69,-51.2
739.0,289.78,288.65,310.32,314.73,1352.35,1352.09,1355.77,1373.84,70.38,159.47,2356.5,16.51,16.24,114.12,106.88,-0.01,0.04,12.8,0.09,0.49,109.0,28.1,28.2,-118.54,-23.6
739.0,289.68,288.49,310.31,314.59,1351.8,1351.46,1356.25,1373.63,70.29,159.47,2363.8,16.51,16.3,114.2,108.0,0.01,-0.1,12.8,-0.25,-1.59,110.0,28.1,28.2,51.65,-19.7
735.0,289.61,288.33,310.26,314.47,1352.17,1352.1,1356.86,1373.61,69.99,159.44,2346.6,16.46,16.35,114.18,107.74,-0.01,-0.18,12.8,-0.27,-0.18,110.0,28.1,28.1,75.05,-173.2
731.0,289.52,288.25,310.2,314.39,1353.8,1352.3,1357.19,1373.87,70.06,159.42,2341.7,16.51,16.32,114.1,107.7,-0.02,0.09,12.8,0.25,0.44,110.0,28.1,28.2,-5.12,-342.5
727.0,289.47,288.15,310.19,314.3,1355.45,1352.26,1357.7,1374.05,70.0,159.44,2331.5,16.41,16.32,114.08,107.63,0.02,0.09,12.8,0.05,-1.05,110.0,28.1,28.1,-217.34,-271.7
724.0,289.38,288.03,310.18,314.18,1356.46,1352.6,1357.5,1374.71,69.8,159.46,2329.1,16.46,16.16,114.18,106.2,0.02,-0.06,12.8,-0.86,0.11,109.0,28.1,28.1,-350.0,-204.7
719.0,289.33,287.86,310.15,314.15,1355.73,1352.49,1357.44,1374.51,69.47,159.46,2323.3,16.35,16.16,114.36,106.71,-0.0,0.07,12.8,-0.42,-0.44,109.0,28.1,28.1,-280.63,-287.4
716.0,289.27,287.78,310.16,314.03,1355.44,1352.08,1357.47,1373.54,69.79,159.45,2326.6,16.41,16.08,114.57,106.14,0.02,-0.06,12.8,0.14,-0.34,109.0,28.1,28.1,-292.28,-224.4
712.0,289.19,287.73,310.12,313.92,1355.79,1351.63,1357.1,1374.34,69.86,159.44,2321.3,16.35,15.98,114.57,106.4,0.02,0.05,12.8,1.36,-0.65,109.0,28.1,28.2,-286.46,-208.7
710.0,289.19,287.59,310.13,313.85,1355.5,1351.65,1356.71,1373.96,69.73,159.42,2323.1,16.46,15.9,114.32,106.36,-0.03,0.03,12.8,1.82,-0.02,109.0,28.1,28.2,-268.13,-102.4
712.0,289.15,287.46,310.06,313.75,1355.03,1351.63,1357.44,1374.17,69.96,159.39,2327.1,16.46,15.85,113.83,106.9,0.0,-0.01,12.8,1.96,-0.76,109.0,28.1,28.1,-123.37,82.7
714.0,289.11,287.43,310.12,313.71,1354.37,1352.45,1358.33,1374.38,70.1,159.34,2333.4,16.41,15.85,113.31,105.54,-0.0,0.09,13.0,2.5,0.57,108.0,28.1,28.1,-53.94,133.9
719.0,289.06,287.33,310.06,313.63,1353.51,1353.98,1358.49,1374.29,70.29,159.32,2358.3,16.51,15.85,112.82,104.53,-0.0,0.05,13.0,2.48,0.03,107.0,28.1,28.2,-72.98,275.6
727.0,289.05,287.25,310.06,313.61,1354.35,1355.76,1358.01,1374.74,70.11,159.3,2367.5,16.51,15.93,112.47,102.61,-0.03,-0.07,13.0,2.58,0.23,105.0,28.1,28.2,40.57,437.0
734.0,289.04,287.17,310.08,313.49,1354.8,1357.18,1358.26,1376.64,70.03,159.27,2365.3,16.51,15.93,111.98,103.9,-0.02,0.02,13.0,3.13,0.34,106.0,28.1,28.1,350.53,425.2
741.0,289.05,287.08,310.08,313.47,1354.27,1358.24,1358.99,1377.45,70.11,159.23,2361.7,16.68,15.95,111.52,102.01,0.04,-0.0,13.0,3.3,2.24,104.0,28.1,28.1,355.81,429.1
748.0,288.98,287.06,310.12,313.35,1354.45,1358.9,1359.28,1377.52,69.42,159.21,2363.4,16.57,15.93,111.19,100.95,-0.02,-0.01,13.0,3.23,1.07,103.0,28.1,28.1,330.53,440.9
755.0,288.95,287.02,310.16,313.33,1353.27,1358.38,1358.54,1377.14,70.1,159.2,2356.5,16.68,15.88,110.74,102.04,-0.02,-0.05,13.0,3.38,-0.07,104.0,28.1,28.1,408.65,401.6
761.0,288.97,287.0,310.19,313.29,1353.32,1358.61,1358.17,1377.17,70.06,159.16,2354.3,16.73,15.83,110.18,101.26,0.04,-0.13,13.0,3.58,0.65,104.0,28.1,28.1,440.04,385.8
766.0,288.98,286.89,310.21,313.22,1353.16,1359.38,1358.96,1377.31,70.05,159.09,2348.7,16.73,15.83,109.67,99.36,-0.07,0.13,13.0,3.98,-0.89,102.0,28.1,28.1,347.53,326.8
775.0,288.96,286.81,310.34,313.19,1355.57,1360.79,1358.85,1378.24,69.6,159.0,2328.1,16.73,15.6,109.05,98.63,-0.03,-0.01,13.0,1.6,0.45,101.0,28.1,28.2,310.19,169.3
776.0,288.98,286.75,310.44,313.08,1354.45,1359.56,1357.89,1377.5,69.59,158.98,2310.3,16.68,15.56,109.11,99.57,-0.01,0.01,13.0,1.74,0.68,102.0,28.1,28.2,264.39,94.5
776.0,288.99,286.74,310.54,313.06,1353.0,1357.32,1357.94,1377.62,69.53,158.93,2292.9,16.73,15.56,109.09,99.96,0.01,0.06,13.0,2.09,0.92,102.0,28.1,28.1,214.08,15.7
776.0,289.03,286.68,310.6,313.06,1351.89,1355.41,1358.57,1377.46,69.28,158.92,2278.5,16.73,15.58,108.97,99.12,0.02,0.02,13.0,2.0,0.14,101.0,28.1,28.1,46.62,0.0
776.0,289.04,286.67,310.71,313.02,1349.65,1354.5,1358.56,1375.66,69.52,158.93,2274.3,16.73,15.58,108.86,100.32,-0.02,-0.05,13.0,1.57,-0.78,103.0,28.1,28.1,-17.08,23.6
777.0,289.05,286.69,310.84,312.95,1348.27,1353.73,1358.57,1375.07,68.98,158.91,2261.5,16.76,15.6,108.7,98.47,0.03,-0.08,13.0,1.37,1.87,101.0,28.1,28.2,39.34,15.7
775.0,289.11,286.65,310.88,312.92,1348.56,1354.35,1358.61,1374.27,69.07,158.86,2244.4,16.73,15.65,108.87,96.75,-0.0,-0.04,13.0,0.83,2.22,99.0,28.1,28.1,-87.09,-74.8
773.0,289.16,286.64,311.01,312.93,1348.23,1353.73,1358.31,1372.43,68.37,158.82,2217.1,16.73,15.65,109.05,98.78,-0.0,0.06,13.0,0.96,-1.15,101.0,28.1,28.2,-44.7,-161.4
770.0,289.19,286.64,311.12,312.9,1348.34,1351.95,1357.46,1370.71,68.58,158.79,2209.2,16.73,15.63,109.11,98.28,-0.0,0.06,13.0,1.03,-2.54,101.0,28.1,28.2,-106.93,-177.2
767.0,289.21,286.68,311.22,312.88,1348.13,1349.61,1355.71,1369.49,68.7,158.76,2201.9,16.68,15.63,109.13,98.34,0.03,-0.03,13.0,0.41,-2.74,101.0,28.1,28.2,-160.27,-181.1
763.0,289.28,286.61,311.34,312.87,1347.42,1346.84,1353.79,1367.58,68.19,158.71,2163.2,16.65,15.63,109.15,97.99,0.03,-0.09,13.0,0.82,-0.77,100.0,28.1,28.1,-225.06,-228.3
759.0,289.33,286.63,311.44,312.87,1347.25,1343.78,1351.96,1365.51,67.56,158.66,2108.4,16.57,15.56,109.13,97.06,0.02,-0.01,13.0,0.74,0.47,99.0,28.1,28.1,-303.59,-236.2
755.0,289.4,286.61,311.51,312.89,1346.27,1339.96,1349.77,1364.55,66.7,158.64,2041.8,16.57,15.51,108.97,96.57,0.0,0.03,13.0,1.21,0.57,99.0,28.1,28.2,-250.41,-224.4
751.0,289.43,286.64,311.55,312.83,1346.52,1337.19,1347.78,1366.04,66.6,158.62,2015.9,16.57,15.53,108.66,96.15,0.04,-0.08,13.0,1.2,-0.65,98.0,28.1,28.2,-257.94,-220.5
748.0,289.52,286.65,311.64,312.85,1348.54,1335.28,1345.95,1367.65,66.57,158.6,2007.9,16.46,15.6,108.21,95.81,0.02,0.07,13.0,2.21,-1.55,98.0,28.1,28.1,-293.48,-185.0
747.0,289.59,286.67,311.68,312.82,1351.01,1333.22,1343.34,1368.68,66.31,158.59,2004.1,16.46,15.73,107.61,96.3,0.01,-0.01,13.0,2.18,-0.99,99.0,28.1,28.1,-260.26,-43.3
